log10_x,L_100,L_1000,dc,zero_line
34.24,-6.512746,-11.248907,-0.670000,0.0
34.26,-2.705056,-17.545720,-0.670000,0.0
34.28,4.193469,9.057981,-0.670000,0.0
34.30,-3.718155,5.734373,-0.670000,0.0
34.32,-1.768183,8.206952,-0.670000,0.0
34.34,-1.185647,2.895770,-0.670000,0.0
34.36,-2.667955,8.856872,-0.670000,0.0
34.38,-2.487892,8.104863,-0.670000,0.0
34.40,0.594166,7.403105,-0.670000,0.0
34.42,2.458876,-4.759436,-0.670000,0.0
34.44,-3.859639,12.388324,-0.670000,0.0
34.46,1.646410,4.636857,-0.670000,0.0
34.48,-5.010763,-8.385422,-0.670000,0.0
34.50,1.976835,-0.151029,-0.670000,0.0
34.52,-0.207168,9.400581,-0.670000,0.0
34.54,1.021188,6.375188,-0.670000,0.0
34.56,2.027326,18.618355,-0.670000,0.0
34.58,0.686788,-23.347623,-0.670000,0.0
34.60,-1.507403,0.032226,-0.670000,0.0
34.62,-2.235989,-5.525686,-0.670000,0.0
34.64,-1.616722,15.269055,-0.670000,0.0
34.66,-3.758166,4.932380,-0.670000,0.0
34.68,-3.811463,-2.203521,-0.670000,0.0
34.70,-7.432413,-5.653428,-0.670000,0.0
34.72,3.807128,-2.115618,-0.670000,0.0
34.74,-0.006923,-11.754650,-0.670000,0.0
34.76,-2.940465,2.792895,-0.670000,0.0
34.78,0.358275,12.924091,-0.670000,0.0
34.80,-9.346010,-4.920487,-0.670000,0.0
34.82,4.082622,6.639767,-0.670000,0.0
34.84,0.477667,-11.212290,-0.670000,0.0
34.86,-2.771140,-14.278222,-0.670000,0.0
34.88,5.901799,7.166084,-0.670000,0.0
34.90,-2.434671,-18.589134,-0.670000,0.0
34.92,3.597390,-11.695677,-0.670000,0.0
34.94,2.289072,-5.701782,-0.670000,0.0
34.96,1.614692,-2.376461,-0.670000,0.0
34.98,-3.068054,-1.503073,-0.670000,0.0
35.00,1.302003,16.028941,-0.670000,0.0
35.02,-4.617556,-19.274258,-0.670000,0.0
35.04,0.469506,-1.621009,-0.670000,0.0
35.06,-5.871290,-2.148659,-0.670000,0.0
35.08,7.083384,-13.443483,-0.670000,0.0
35.10,9.238411,15.250609,-0.670000,0.0
35.12,-1.179492,8.519132,-0.670000,0.0
35.14,-2.824352,-22.876771,-0.670000,0.0
35.16,2.676286,6.642844,-0.670000,0.0
35.18,-3.785098,7.458817,-0.670000,0.0
35.20,0.764331,-8.930435,-0.670000,0.0
35.22,1.423394,-2.324044,-0.670000,0.0
35.24,-3.657264,-2.745750,-0.670000,0.0
35.26,-1.424804,0.456625,-0.670000,0.0
35.28,-3.007840,1.967157,-0.670000,0.0
35.30,-0.484087,-4.626088,-0.670000,0.0
35.32,-1.968911,-14.494077,-0.670000,0.0
35.34,-2.836351,12.328848,-0.670000,0.0
35.36,4.166704,15.977968,-0.670000,0.0
35.38,-3.804000,-2.618158,-0.670000,0.0
35.40,-0.393470,6.704587,-0.670000,0.0
35.42,-2.566949,-4.308754,-0.670000,0.0
35.44,-4.435560,20.747921,-0.670000,0.0
35.46,-3.989376,-7.442198,-0.670000,0.0
35.48,-5.259663,-2.308362,-0.670000,0.0
35.50,2.920081,8.444748,-0.670000,0.0
35.52,-5.021331,-18.631738,-0.670000,0.0
35.54,-0.536867,-24.686711,-0.670000,0.0
35.56,1.167972,16.634523,-0.670000,0.0
35.58,-4.330360,-7.352844,-0.670000,0.0
35.60,1.949366,8.467674,-0.670000,0.0
35.62,1.004265,-0.810771,-0.670000,0.0
35.64,3.461604,-2.211650,-0.670000,0.0
35.66,-3.235220,8.586460,-0.670000,0.0
35.68,-4.036174,-6.298307,-0.670000,0.0
35.70,0.193710,4.581197,-0.670000,0.0
35.72,5.969256,9.361499,-0.670000,0.0
35.74,2.848784,-5.043423,-0.670000,0.0
35.76,1.088576,-3.355562,-0.670000,0.0
35.78,2.114800,-13.194088,-0.670000,0.0
35.80,-4.702324,-10.262646,-0.670000,0.0
35.82,0.664679,-4.682162,-0.670000,0.0
35.84,0.861925,-3.365218,-0.670000,0.0
35.86,-4.688565,-11.448407,-0.670000,0.0
35.88,-2.241188,2.455858,-0.670000,0.0
35.90,-1.649517,-5.750980,-0.670000,0.0
35.92,-8.990564,-22.883016,-0.670000,0.0
35.94,-1.565420,-17.268607,-0.670000,0.0
35.96,2.187011,-13.335141,-0.670000,0.0
35.98,7.236636,-5.116144,-0.670000,0.0
36.00,-6.773123,-25.424827,-0.670000,0.0
36.02,3.631100,3.620543,-0.670000,0.0
36.04,1.842315,1.215213,-0.670000,0.0
36.06,0.573140,16.673588,-0.670000,0.0
36.08,-2.778523,0.886845,-0.670000,0.0
36.10,0.635403,-7.799041,-0.670000,0.0
36.12,2.631543,11.144678,-0.670000,0.0
36.14,-1.850494,-3.678592,-0.670000,0.0
36.16,2.793579,19.919011,-0.670000,0.0
36.18,1.372569,5.029231,-0.670000,0.0
36.20,-6.525031,-19.020218,-0.670000,0.0
36.22,-4.217371,-4.935408,-0.670000,0.0
36.24,1.791431,-6.479326,-0.670000,0.0
36.26,-1.737154,2.931190,-0.670000,0.0
36.28,-3.898870,1.456606,-0.670000,0.0
36.30,0.669161,8.111834,-0.670000,0.0
36.32,-6.145314,-13.902338,-0.670000,0.0
36.34,5.405344,-0.014337,-0.670000,0.0
36.36,-4.530529,-9.916242,-0.670000,0.0
36.38,3.546105,0.144177,-0.670000,0.0
36.40,-3.468968,-14.255648,-0.670000,0.0
36.42,0.530203,-4.330141,-0.670000,0.0
36.44,-3.513351,10.305220,-0.670000,0.0
36.46,-7.760299,-13.499573,-0.670000,0.0
36.48,-1.075713,-4.869339,-0.670000,0.0
36.50,0.456978,10.738767,-0.670000,0.0
36.52,0.638548,4.523141,-0.670000,0.0
36.54,4.436708,-0.112537,-0.670000,0.0
36.56,2.517577,-4.184057,-0.670000,0.0
36.58,-1.061486,-0.068300,-0.670000,0.0
36.60,-2.804795,-19.396467,-0.670000,0.0
36.62,8.276093,-8.024518,-0.670000,0.0
36.64,-6.650039,16.801816,-0.670000,0.0
36.66,-2.560390,5.935204,-0.670000,0.0
36.68,-3.299557,-5.036058,-0.670000,0.0
36.70,7.040705,-4.174079,-0.670000,0.0
36.72,-7.414097,-13.954958,-0.670000,0.0
36.74,1.023844,-1.174001,-0.670000,0.0
36.76,0.287939,0.060903,-0.670000,0.0
36.78,2.149996,-3.500687,-0.670000,0.0
36.80,1.364285,2.503030,-0.670000,0.0
36.82,-8.305043,-17.489993,-0.670000,0.0
36.84,0.493566,-1.991224,-0.670000,0.0
36.86,-0.695065,1.737816,-0.670000,0.0
36.88,-1.037087,-6.074917,-0.670000,0.0
36.90,8.944647,17.756843,-0.670000,0.0
36.92,1.277405,5.383756,-0.670000,0.0
36.94,0.955654,-5.086508,-0.670000,0.0
36.96,1.861530,-10.526270,-0.670000,0.0
36.98,3.203059,12.212046,-0.670000,0.0
37.00,-11.023089,-16.340047,-0.670000,0.0
37.02,-4.128708,-18.641039,-0.670000,0.0
37.04,-0.492586,-1.537225,-0.670000,0.0
37.06,0.184317,-0.736071,-0.670000,0.0
37.08,-3.162554,5.075345,-0.670000,0.0
37.10,-1.712668,-6.569347,-0.670000,0.0
37.12,-0.296086,-7.138020,-0.670000,0.0
37.14,-0.239163,2.551368,-0.670000,0.0
37.16,-2.370945,-14.451821,-0.670000,0.0
37.18,-0.680218,-3.060834,-0.670000,0.0
37.20,-0.386187,2.705650,-0.670000,0.0
37.22,-2.263830,0.132439,-0.670000,0.0
37.24,-2.118669,-3.842122,-0.670000,0.0
37.26,-2.490712,-1.193051,-0.670000,0.0
37.28,0.544526,22.584616,-0.670000,0.0
37.30,2.336682,6.105776,-0.670000,0.0
37.32,-3.006759,-3.464427,-0.670000,0.0
37.34,-0.437224,-1.008610,-0.670000,0.0
37.36,8.792223,21.591866,-0.670000,0.0
37.38,-6.877049,-12.289937,-0.670000,0.0
37.40,0.622468,-0.504870,-0.670000,0.0
37.42,-1.642278,-0.647718,-0.670000,0.0
37.44,-3.900388,-9.691835,-0.670000,0.0
37.46,-1.886849,-8.258861,-0.670000,0.0
37.48,-3.823962,7.513673,-0.670000,0.0
37.50,-0.854940,0.537054,-0.670000,0.0
37.52,2.704612,-3.849412,-0.670000,0.0
37.54,0.067869,17.383600,-0.670000,0.0
37.56,4.553220,29.705259,-0.670000,0.0
37.58,-2.345854,15.969559,-0.670000,0.0
37.60,-2.298169,-8.299517,-0.670000,0.0
37.62,-0.865905,-10.179439,-0.670000,0.0
37.64,-1.587255,1.344168,-0.670000,0.0
37.66,-2.937048,-22.247655,-0.670000,0.0
37.68,6.203511,20.497307,-0.670000,0.0
37.70,-7.313315,-6.555347,-0.670000,0.0
37.72,4.075427,-1.389461,-0.670000,0.0
37.74,-3.135855,-5.779310,-0.670000,0.0
37.76,5.795402,10.024156,-0.670000,0.0
37.78,-5.107374,-10.442587,-0.670000,0.0
37.80,1.767384,4.945167,-0.670000,0.0
37.82,0.226943,-7.630018,-0.670000,0.0
37.84,-6.842262,-13.379972,-0.670000,0.0
37.86,1.849895,-0.664068,-0.670000,0.0
37.88,-0.235317,-1.738301,-0.670000,0.0
37.90,-5.268641,-8.416130,-0.670000,0.0
37.92,1.543631,-2.166668,-0.670000,0.0
37.94,-3.385584,-3.959348,-0.670000,0.0
37.96,-3.863407,-1.241484,-0.670000,0.0
37.98,-0.146611,-2.982815,-0.670000,0.0
38.00,0.191396,-2.272592,-0.670000,0.0
38.02,-0.092410,-8.939897,-0.670000,0.0
38.04,1.156048,-4.953586,-0.670000,0.0
38.06,1.674716,3.570897,-0.670000,0.0
38.08,1.877529,-9.090221,-0.670000,0.0
38.10,2.944497,-10.107562,-0.670000,0.0
38.12,2.352707,1.996203,-0.670000,0.0
38.14,-3.732156,4.009326,-0.670000,0.0
38.16,-2.685671,-3.853905,-0.670000,0.0
38.18,4.763153,9.119191,-0.670000,0.0
38.20,0.061130,-19.338301,-0.670000,0.0
38.22,3.975056,12.392218,-0.670000,0.0
38.24,-9.930237,-17.054463,-0.670000,0.0
38.26,-5.961958,14.532718,-0.670000,0.0
38.28,2.524744,20.239531,-0.670000,0.0
38.30,1.280336,6.359120,-0.670000,0.0
38.32,-1.070182,-10.503586,-0.670000,0.0
38.34,-1.293261,9.689237,-0.670000,0.0
38.36,-1.323196,6.582562,-0.670000,0.0
38.38,-7.038689,-5.432572,-0.670000,0.0
38.40,-1.869599,-2.374745,-0.670000,0.0
38.42,-4.503946,-12.822461,-0.670000,0.0
38.44,3.363515,-5.244801,-0.670000,0.0
38.46,-3.292821,-6.976232,-0.670000,0.0
38.48,3.575989,-13.081573,-0.670000,0.0
38.50,3.029766,5.781309,-0.670000,0.0
38.52,-3.928900,-6.863261,-0.670000,0.0
38.54,4.061750,-1.841714,-0.670000,0.0
38.56,0.358605,-4.318384,-0.670000,0.0
38.58,-1.430546,-17.255292,-0.670000,0.0
38.60,2.996527,14.203927,-0.670000,0.0
38.62,-1.193044,16.908971,-0.670000,0.0
38.64,0.868672,-6.937108,-0.670000,0.0
38.66,-3.957107,-6.174023,-0.670000,0.0
38.68,-4.067337,-21.088119,-0.670000,0.0
38.70,0.920717,-14.191460,-0.670000,0.0
38.72,0.634444,-11.323692,-0.670000,0.0
38.74,3.528381,-8.644938,-0.670000,0.0
38.76,-6.112726,-10.470953,-0.670000,0.0
38.78,0.177776,-4.758631,-0.670000,0.0
38.80,-8.206020,-4.414658,-0.670000,0.0
38.82,-2.171584,-14.315943,-0.670000,0.0
38.84,5.552731,5.676569,-0.670000,0.0
38.86,2.810522,-0.169248,-0.670000,0.0
38.88,0.623432,-11.605213,-0.670000,0.0
38.90,-2.238176,-9.009537,-0.670000,0.0
38.92,-5.375564,-12.114483,-0.670000,0.0
38.94,-1.341371,-0.127019,-0.670000,0.0
38.96,1.426575,8.114711,-0.670000,0.0
38.98,0.492052,-2.696494,-0.670000,0.0
39.00,-1.091543,0.894794,-0.670000,0.0
39.02,-3.509605,-16.921319,-0.670000,0.0
39.04,-1.275744,2.014759,-0.670000,0.0
39.06,2.947584,-8.106053,-0.670000,0.0
39.08,0.091715,1.205688,-0.670000,0.0
39.10,-1.670815,-2.903691,-0.670000,0.0
39.12,4.059914,9.798119,-0.670000,0.0
39.14,-2.135201,3.400547,-0.670000,0.0
39.16,-4.468444,-2.590908,-0.670000,0.0
39.18,1.565168,13.707891,-0.670000,0.0
39.20,-3.117711,3.024136,-0.670000,0.0
39.22,2.064114,18.002625,-0.670000,0.0
39.24,6.068113,14.076125,-0.670000,0.0
39.26,-6.263151,-10.689838,-0.670000,0.0
39.28,-3.210918,1.774715,-0.670000,0.0
39.30,1.869304,8.693817,-0.670000,0.0
39.32,-2.280031,-8.816613,-0.670000,0.0
39.34,-5.311177,-3.090168,-0.670000,0.0
39.36,1.389004,3.360093,-0.670000,0.0
39.38,1.436678,1.789796,-0.670000,0.0
39.40,1.257873,4.731897,-0.670000,0.0
39.42,1.283643,-1.777783,-0.670000,0.0
39.44,-4.536720,-8.339686,-0.670000,0.0
39.46,-4.386173,0.558286,-0.670000,0.0
39.48,-5.202427,-4.046884,-0.670000,0.0
39.50,-3.124848,7.652752,-0.670000,0.0
39.52,0.969790,1.896863,-0.670000,0.0
39.54,-3.685715,0.649237,-0.670000,0.0
39.56,-4.017692,-5.332619,-0.670000,0.0
39.58,-1.733341,-13.422803,-0.670000,0.0
39.60,2.814587,7.089393,-0.670000,0.0
39.62,5.493983,0.550089,-0.670000,0.0
39.64,-1.282497,7.501062,-0.670000,0.0
39.66,-2.752647,1.430076,-0.670000,0.0
39.68,-0.059533,0.647387,-0.670000,0.0
39.70,4.562666,0.891434,-0.670000,0.0
39.72,-1.047949,-14.072328,-0.670000,0.0
39.74,2.385816,8.450670,-0.670000,0.0
39.76,3.103176,14.810787,-0.670000,0.0
39.78,-0.412110,-0.528503,-0.670000,0.0
39.80,4.650409,7.051344,-0.670000,0.0
39.82,-2.029072,-6.002687,-0.670000,0.0
39.84,4.520491,-2.611213,-0.670000,0.0
39.86,-1.086636,-5.642115,-0.670000,0.0
39.88,-1.397678,1.988233,-0.670000,0.0
39.90,-7.553466,-21.878776,-0.670000,0.0
39.92,-7.734971,-14.277273,-0.670000,0.0
39.94,-2.397577,-6.694991,-0.670000,0.0
39.96,4.751006,0.911430,-0.670000,0.0
39.98,1.775373,1.526049,-0.670000,0.0
40.00,-5.515366,-9.624673,-0.670000,0.0
40.02,1.867411,-3.760718,-0.670000,0.0
40.04,9.012090,-1.455340,-0.670000,0.0
40.06,-7.574393,-2.859336,-0.670000,0.0
40.08,1.044944,-2.841753,-0.670000,0.0
40.10,-3.961243,8.893601,-0.670000,0.0
40.12,-5.526426,-26.208815,-0.670000,0.0
40.14,1.861272,-8.633820,-0.670000,0.0
40.16,3.425540,3.311341,-0.670000,0.0
40.18,-4.508728,-13.788908,-0.670000,0.0
40.20,3.524459,11.010842,-0.670000,0.0
40.22,-3.882543,-4.845009,-0.670000,0.0
40.24,-1.621113,1.260400,-0.670000,0.0
40.26,-1.409159,1.892415,-0.670000,0.0
40.28,-3.665846,3.868590,-0.670000,0.0
40.30,3.734443,9.728726,-0.670000,0.0
40.32,-0.753913,-1.493134,-0.670000,0.0
40.34,-3.994223,-13.447178,-0.670000,0.0
40.36,1.741546,-11.359773,-0.670000,0.0
40.38,2.594878,5.329351,-0.670000,0.0
40.40,-6.019872,-11.052676,-0.670000,0.0
40.42,-1.031186,-1.191272,-0.670000,0.0
40.44,-9.210337,-10.689787,-0.670000,0.0
40.46,2.528529,6.460619,-0.670000,0.0
40.48,-2.307775,7.782745,-0.670000,0.0
40.50,-5.596999,5.544610,-0.670000,0.0
40.52,5.110118,11.282644,-0.670000,0.0
40.54,2.190284,-14.003087,-0.670000,0.0
40.56,6.393625,15.067285,-0.670000,0.0
40.58,-6.210022,-12.174157,-0.670000,0.0
40.60,2.028118,-6.968878,-0.670000,0.0
40.62,3.309015,-14.599858,-0.670000,0.0
40.64,-3.919186,-1.661631,-0.670000,0.0
40.66,-0.860982,-8.121677,-0.670000,0.0
40.68,0.809014,-10.719206,-0.670000,0.0
40.70,2.090319,-4.659463,-0.670000,0.0
40.72,-8.026071,-9.745943,-0.670000,0.0
40.74,3.133930,-13.230271,-0.670000,0.0
40.76,-0.512575,-3.837193,-0.670000,0.0
40.78,-1.352682,4.263129,-0.670000,0.0
40.80,-0.108530,11.177959,-0.670000,0.0
40.82,3.513945,-14.852925,-0.670000,0.0
40.84,-1.231151,7.551564,-0.670000,0.0
40.86,-2.187516,1.666059,-0.670000,0.0
40.88,-3.384614,15.061352,-0.670000,0.0
40.90,1.830312,0.007376,-0.670000,0.0
40.92,2.539521,-5.109607,-0.670000,0.0
40.94,1.228928,5.183305,-0.670000,0.0
40.96,4.450699,-0.345588,-0.670000,0.0
40.98,-5.674368,-5.727869,-0.670000,0.0
41.00,-5.351573,7.880814,-0.670000,0.0
41.02,3.361715,-1.255692,-0.670000,0.0
41.04,-4.897864,6.738942,-0.670000,0.0
41.06,-1.498244,-2.148032,-0.670000,0.0
41.08,-4.336742,-12.862515,-0.670000,0.0
41.10,0.226536,3.217545,-0.670000,0.0
41.12,-3.881392,-12.850539,-0.670000,0.0
41.14,-4.586252,-6.874492,-0.670000,0.0
41.16,-0.203525,-13.720543,-0.670000,0.0
41.18,1.690145,-13.408587,-0.670000,0.0
41.20,5.509748,9.056590,-0.670000,0.0
41.22,-6.519414,-17.829196,-0.670000,0.0
41.24,-6.339433,-7.999549,-0.670000,0.0
41.26,-3.459428,4.777865,-0.670000,0.0
41.28,8.403033,25.226528,-0.670000,0.0
41.30,-1.713584,-2.048903,-0.670000,0.0
41.32,-4.412124,14.932667,-0.670000,0.0
41.34,-1.669933,9.751710,-0.670000,0.0
41.36,3.038004,5.651675,-0.670000,0.0
41.38,-1.769048,2.250682,-0.670000,0.0
41.40,0.145992,3.463623,-0.670000,0.0
41.42,3.574238,6.380135,-0.670000,0.0
41.44,-3.973296,-1.838397,-0.670000,0.0
41.46,1.506982,4.641703,-0.670000,0.0
41.48,2.746624,-4.763842,-0.670000,0.0
41.50,-7.141008,-9.819659,-0.670000,0.0
41.52,1.151134,2.602386,-0.670000,0.0
41.54,4.859487,7.287858,-0.670000,0.0
41.56,1.323771,11.814490,-0.670000,0.0
41.58,6.111541,-1.515035,-0.670000,0.0
41.60,-8.573790,-10.841901,-0.670000,0.0
41.62,0.264492,-0.936215,-0.670000,0.0
41.64,6.685524,9.657848,-0.670000,0.0
41.66,-9.247202,0.863040,-0.670000,0.0
41.68,4.333331,27.661824,-0.670000,0.0
41.70,3.585142,13.890692,-0.670000,0.0
41.72,-2.638349,0.339727,-0.670000,0.0
41.74,-2.019092,14.968568,-0.670000,0.0
41.76,-0.730832,-10.737590,-0.670000,0.0
41.78,1.995371,15.046334,-0.670000,0.0
41.80,0.202642,12.809644,-0.670000,0.0
41.82,2.073068,-1.232595,-0.670000,0.0
41.84,1.767062,1.726484,-0.670000,0.0
41.86,-3.764420,9.753598,-0.670000,0.0
41.88,-8.413548,-0.976087,-0.670000,0.0
41.90,-1.705624,-19.251116,-0.670000,0.0
41.92,-3.521568,2.570277,-0.670000,0.0
41.94,-1.316994,-14.814316,-0.670000,0.0
41.96,-2.370791,-7.975690,-0.670000,0.0
41.98,-3.588048,0.146224,-0.670000,0.0
42.00,-2.863526,-3.790854,-0.670000,0.0
42.02,-2.915820,-12.339074,-0.670000,0.0
42.04,6.158738,5.033614,-0.670000,0.0
42.06,-7.387683,-15.181559,-0.670000,0.0
42.08,2.004286,0.540375,-0.670000,0.0
42.10,4.157408,6.818761,-0.670000,0.0
42.12,-6.664953,-10.808955,-0.670000,0.0
42.14,0.207964,5.740564,-0.670000,0.0
42.16,-0.022462,8.965620,-0.670000,0.0
42.18,3.074966,-10.969762,-0.670000,0.0
42.20,-0.731896,-8.929980,-0.670000,0.0
42.22,-1.942909,12.608413,-0.670000,0.0
42.24,-2.469986,8.865354,-0.670000,0.0
42.26,0.393307,18.092838,-0.670000,0.0
42.28,-2.538057,3.335864,-0.670000,0.0
42.30,0.670694,-0.116919,-0.670000,0.0
42.32,4.928117,22.026836,-0.670000,0.0
42.34,-4.226558,6.404972,-0.670000,0.0
42.36,4.695745,-5.135673,-0.670000,0.0
42.38,-3.540221,6.735311,-0.670000,0.0
42.40,-4.537865,3.206552,-0.670000,0.0
42.42,-1.235980,4.037456,-0.670000,0.0
42.44,-5.368799,-3.822997,-0.670000,0.0
42.46,0.781183,-2.308132,-0.670000,0.0
42.48,0.502425,7.517234,-0.670000,0.0
42.50,6.353607,4.378004,-0.670000,0.0
42.52,0.996243,-4.187338,-0.670000,0.0
42.54,-0.095021,-1.959344,-0.670000,0.0
42.56,-3.576961,5.086070,-0.670000,0.0
42.58,0.001124,2.653156,-0.670000,0.0
42.60,-0.227408,-0.768900,-0.670000,0.0
42.62,4.121312,6.977774,-0.670000,0.0
42.64,-0.834729,-1.890298,-0.670000,0.0
42.66,-3.256266,-9.991511,-0.670000,0.0
42.68,-1.734753,1.114525,-0.670000,0.0
42.70,1.391172,13.686053,-0.670000,0.0
42.72,2.468824,19.491871,-0.670000,0.0
42.74,-6.771836,2.721319,-0.670000,0.0
42.76,3.526793,12.858361,-0.670000,0.0
42.78,1.934567,7.791434,-0.670000,0.0
42.80,-2.151993,8.641019,-0.670000,0.0
42.82,-2.089052,0.337314,-0.670000,0.0
42.84,-2.596324,-5.555092,-0.670000,0.0
42.86,-4.442218,-10.972199,-0.670000,0.0
42.88,-0.486472,-3.918952,-0.670000,0.0
42.90,2.529696,5.166416,-0.670000,0.0
42.92,-8.071165,-12.824158,-0.670000,0.0
42.94,-0.114055,-19.080271,-0.670000,0.0
42.96,-3.236762,-12.129916,-0.670000,0.0
42.98,-1.654266,10.581527,-0.670000,0.0
43.00,-3.001453,5.423906,-0.670000,0.0
43.02,1.422581,9.129340,-0.670000,0.0
43.04,0.842965,4.789685,-0.670000,0.0
43.06,-3.470880,-12.575777,-0.670000,0.0
43.08,-3.717211,-0.833177,-0.670000,0.0
43.10,0.580200,-1.613882,-0.670000,0.0
43.12,-0.493241,18.967787,-0.670000,0.0
43.14,3.559756,23.071023,-0.670000,0.0
43.16,4.089320,-0.313134,-0.670000,0.0
43.18,-2.634667,-0.226449,-0.670000,0.0
43.20,-6.230060,-4.672404,-0.670000,0.0
43.22,5.091730,-5.784280,-0.670000,0.0
43.24,-0.347082,-7.024656,-0.670000,0.0
43.26,5.041293,20.137530,-0.670000,0.0
43.28,-1.332228,-11.004235,-0.670000,0.0
43.30,2.350312,6.764557,-0.670000,0.0
43.32,-2.232383,6.813383,-0.670000,0.0
43.34,2.265349,2.822669,-0.670000,0.0
43.36,0.985976,2.290099,-0.670000,0.0
43.38,1.481624,-1.252536,-0.670000,0.0
43.40,-4.328537,-5.749553,-0.670000,0.0
43.42,2.495536,-0.133787,-0.670000,0.0
43.44,3.168746,0.695361,-0.670000,0.0
43.46,-4.340839,-14.104207,-0.670000,0.0
43.48,-0.271859,17.102058,-0.670000,0.0
43.50,-5.104528,-20.650485,-0.670000,0.0
43.52,1.021881,6.952506,-0.670000,0.0
43.54,-2.451091,13.597684,-0.670000,0.0
43.56,-6.241167,2.298707,-0.670000,0.0
43.58,1.305986,6.801066,-0.670000,0.0
43.60,-3.853414,-1.113126,-0.670000,0.0
43.62,0.879872,13.814998,-0.670000,0.0
43.64,-1.208173,-2.808060,-0.670000,0.0
43.66,0.272343,-1.925181,-0.670000,0.0
43.68,-5.658870,-15.437639,-0.670000,0.0
43.70,3.653487,17.781368,-0.670000,0.0
43.72,-2.809754,9.614091,-0.670000,0.0
43.74,1.781941,-6.150354,-0.670000,0.0
43.76,0.903309,2.098297,-0.670000,0.0
43.78,-3.071654,-16.857073,-0.670000,0.0
43.80,4.631296,3.558237,-0.670000,0.0
43.82,-6.234883,3.719072,-0.670000,0.0
43.84,-3.381704,13.345848,-0.670000,0.0
43.86,0.179645,-9.663309,-0.670000,0.0
43.88,2.673396,4.518626,-0.670000,0.0
43.90,-0.421213,-5.199680,-0.670000,0.0
43.92,-4.001767,-1.184749,-0.670000,0.0
43.94,-5.179382,-3.229576,-0.670000,0.0
43.96,1.690087,2.274644,-0.670000,0.0
43.98,-2.901001,6.625718,-0.670000,0.0
44.00,1.950771,-8.406095,-0.670000,0.0
44.02,2.053778,2.140125,-0.670000,0.0
44.04,-0.632302,7.180892,-0.670000,0.0
44.06,-3.717170,-10.408572,-0.670000,0.0
44.08,-4.263506,-10.884510,-0.670000,0.0
44.10,3.780033,-4.509339,-0.670000,0.0
44.12,-0.729737,8.371855,-0.670000,0.0
44.14,-0.344437,-3.300272,-0.670000,0.0
44.16,-1.505010,-3.121829,-0.670000,0.0
44.18,-3.320262,7.265323,-0.670000,0.0
44.20,-2.064939,-10.072944,-0.670000,0.0
44.22,-4.149917,-4.796101,-0.670000,0.0
44.24,2.924860,11.691724,-0.670000,0.0
44.26,3.856404,0.316573,-0.670000,0.0
44.28,0.494505,10.715650,-0.670000,0.0
44.30,7.180081,29.111927,-0.670000,0.0
44.32,-0.503300,-4.221720,-0.670000,0.0
44.34,0.719277,-8.387473,-0.670000,0.0
44.36,0.038238,10.090288,-0.670000,0.0
44.38,-0.095866,-4.630630,-0.670000,0.0
44.40,-9.177172,-28.909078,-0.670000,0.0
44.42,0.087270,11.812108,-0.670000,0.0
44.44,1.026128,-0.377428,-0.670000,0.0
44.46,-2.248542,-9.054349,-0.670000,0.0
44.48,-2.357068,12.447990,-0.670000,0.0
44.50,-0.388361,6.261797,-0.670000,0.0
44.52,2.607499,1.534276,-0.670000,0.0
44.54,2.364165,13.742018,-0.670000,0.0
44.56,-3.634074,12.797838,-0.670000,0.0
44.58,-0.522982,-8.317924,-0.670000,0.0
44.60,-4.760902,-5.192829,-0.670000,0.0
44.62,-4.235693,-1.264069,-0.670000,0.0
44.64,3.441433,-0.181581,-0.670000,0.0
44.66,-1.238490,-1.900258,-0.670000,0.0
44.68,3.862957,5.456425,-0.670000,0.0
44.70,-5.128176,-14.309646,-0.670000,0.0
44.72,-3.130657,-1.132207,-0.670000,0.0
44.74,-5.570869,-10.914130,-0.670000,0.0
44.76,4.424010,9.050428,-0.670000,0.0
44.78,-1.829662,-17.585787,-0.670000,0.0
44.80,-1.957076,-17.043945,-0.670000,0.0
44.82,2.440650,3.498511,-0.670000,0.0
44.84,0.299161,-9.845131,-0.670000,0.0
44.86,1.559391,-11.232426,-0.670000,0.0
44.88,0.829234,5.347023,-0.670000,0.0
44.90,-2.387426,-9.418836,-0.670000,0.0
44.92,0.968941,-20.890826,-0.670000,0.0
44.94,-6.513479,-15.109824,-0.670000,0.0
44.96,7.664297,-7.150614,-0.670000,0.0
44.98,0.574634,4.892122,-0.670000,0.0
45.00,-7.376544,-5.867746,-0.670000,0.0
45.02,-1.332756,5.241349,-0.670000,0.0
45.04,4.822162,6.019401,-0.670000,0.0
45.06,-6.761396,-15.943547,-0.670000,0.0
45.08,2.262567,-5.314960,-0.670000,0.0
45.10,3.199692,-1.291997,-0.670000,0.0
45.12,-0.141489,1.723603,-0.670000,0.0
45.14,-6.223488,-6.131732,-0.670000,0.0
45.16,-5.161400,-1.991477,-0.670000,0.0
45.18,6.064117,-0.094819,-0.670000,0.0
45.20,1.670975,5.210954,-0.670000,0.0
45.22,-2.840267,9.725799,-0.670000,0.0
45.24,4.787610,5.030657,-0.670000,0.0
45.26,0.111462,-0.952262,-0.670000,0.0
45.28,-4.950718,5.980464,-0.670000,0.0
45.30,1.403711,7.484938,-0.670000,0.0
45.32,0.937235,7.428445,-0.670000,0.0
45.34,-9.271782,-15.090461,-0.670000,0.0
