log10_x,M_100,M_1000,M_10000,threshold_pos,threshold_neg
1.0,0.036053,0.035945,0.035586,1.0,-1.0
1.1,0.040350,0.039242,0.039649,1.0,-1.0
1.2,0.098927,0.096420,0.097161,1.0,-1.0
1.3,-0.081628,-0.083848,-0.084585,1.0,-1.0
1.4,-0.020590,-0.029664,-0.034084,1.0,-1.0
1.5,-0.116657,-0.119483,-0.118644,1.0,-1.0
1.6,0.079515,0.089424,0.088778,1.0,-1.0
1.7,-0.061181,-0.055576,-0.055775,1.0,-1.0
1.8,-0.008581,-0.011087,-0.010625,1.0,-1.0
1.9,-0.041150,-0.058516,-0.059688,1.0,-1.0
2.0,0.134858,0.126944,0.126588,1.0,-1.0
2.1,0.070342,0.060951,0.064760,1.0,-1.0
2.2,-0.001256,0.009699,0.007390,1.0,-1.0
2.3,-0.155311,-0.174301,-0.168681,1.0,-1.0
2.4,0.019428,0.001432,-0.010154,1.0,-1.0
2.5,-0.063985,-0.032716,-0.038205,1.0,-1.0
2.6,-0.006569,-0.021342,-0.018395,1.0,-1.0
2.7,-0.032898,-0.034082,-0.036309,1.0,-1.0
2.8,-0.013967,-0.017578,-0.010099,1.0,-1.0
2.9,0.053289,0.064996,0.063967,1.0,-1.0
3.0,0.039323,0.017248,0.019243,1.0,-1.0
3.1,0.030891,0.031142,0.035292,1.0,-1.0
3.2,-0.017768,-0.045939,-0.046519,1.0,-1.0
3.3,0.083498,0.091325,0.090573,1.0,-1.0
3.4,0.021574,0.017417,0.015840,1.0,-1.0
3.5,0.093003,0.130543,0.137953,1.0,-1.0
3.6,-0.042098,-0.021408,-0.024232,1.0,-1.0
3.7,-0.012605,-0.018768,-0.032230,1.0,-1.0
3.8,-0.049555,-0.045345,-0.035683,1.0,-1.0
3.9,0.003106,-0.024247,-0.019434,1.0,-1.0
4.0,-0.072809,-0.070601,-0.060819,1.0,-1.0
4.1,-0.012226,-0.008700,-0.014596,1.0,-1.0
4.2,-0.108553,-0.110115,-0.104615,1.0,-1.0
4.3,0.086180,0.093727,0.095518,1.0,-1.0
4.4,0.000638,0.008223,0.008724,1.0,-1.0
4.5,0.073048,0.078477,0.082333,1.0,-1.0
4.6,-0.018093,-0.006166,0.004082,1.0,-1.0
4.7,0.014093,0.005501,0.009617,1.0,-1.0
4.8,0.006590,-0.000197,0.003267,1.0,-1.0
4.9,0.042423,0.033508,0.021463,1.0,-1.0
5.0,-0.032005,-0.054032,-0.054040,1.0,-1.0
5.1,-0.005844,-0.000975,0.009650,1.0,-1.0
5.2,-0.054227,-0.052986,-0.047620,1.0,-1.0
5.3,-0.016389,-0.007445,-0.017724,1.0,-1.0
5.4,-0.040013,-0.019864,-0.023152,1.0,-1.0
5.5,0.081333,0.094626,0.095988,1.0,-1.0
5.6,-0.042683,-0.015182,-0.012704,1.0,-1.0
5.7,-0.035313,-0.062724,-0.068338,1.0,-1.0
5.8,-0.016050,0.018588,0.020833,1.0,-1.0
5.9,-0.024165,-0.024346,-0.035578,1.0,-1.0
6.0,0.102113,0.104721,0.112741,1.0,-1.0
6.1,-0.021594,-0.025850,-0.034851,1.0,-1.0
6.2,0.026400,0.027737,0.017441,1.0,-1.0
6.3,-0.000552,-0.000515,0.006304,1.0,-1.0
6.4,0.082452,0.077322,0.081535,1.0,-1.0
6.5,0.023910,0.025686,0.041724,1.0,-1.0
6.6,0.012624,-0.002585,-0.006718,1.0,-1.0
6.7,-0.111007,-0.100978,-0.106899,1.0,-1.0
6.8,0.009326,-0.012129,-0.013226,1.0,-1.0
6.9,-0.041852,-0.037794,-0.031727,1.0,-1.0
7.0,0.100880,0.125763,0.127557,1.0,-1.0
7.1,-0.077246,-0.062849,-0.070870,1.0,-1.0
7.2,0.038933,0.047556,0.056050,1.0,-1.0
7.3,-0.033643,-0.029878,-0.034477,1.0,-1.0
7.4,0.013800,-0.019475,-0.034427,1.0,-1.0
7.5,-0.038904,-0.043258,-0.044335,1.0,-1.0
7.6,-0.107496,-0.106666,-0.117639,1.0,-1.0
7.7,-0.042687,-0.029459,-0.033048,1.0,-1.0
7.8,0.081755,0.084167,0.074112,1.0,-1.0
7.9,0.039856,0.037196,0.025742,1.0,-1.0
8.0,0.074968,0.062914,0.052676,1.0,-1.0
8.1,0.011226,0.020445,0.018617,1.0,-1.0
8.2,0.060565,0.057894,0.049905,1.0,-1.0
8.3,0.057646,0.054215,0.049877,1.0,-1.0
8.4,-0.039698,-0.061168,-0.055206,1.0,-1.0
8.5,-0.057853,-0.056011,-0.037306,1.0,-1.0
8.6,-0.005066,-0.019729,-0.015544,1.0,-1.0
8.7,-0.056261,-0.067076,-0.069728,1.0,-1.0
8.8,-0.045278,-0.054955,-0.041924,1.0,-1.0
8.9,0.011300,0.014036,0.010209,1.0,-1.0
9.0,-0.012263,-0.021704,-0.012622,1.0,-1.0
9.1,0.079375,0.094716,0.092329,1.0,-1.0
9.2,-0.050026,-0.067402,-0.070399,1.0,-1.0
9.3,0.036566,0.043291,0.039072,1.0,-1.0
9.4,0.042866,0.046946,0.055552,1.0,-1.0
9.5,0.045025,0.038445,0.045163,1.0,-1.0
9.6,-0.063674,-0.070070,-0.066824,1.0,-1.0
9.7,0.024608,0.038870,0.040433,1.0,-1.0
9.8,-0.094166,-0.114528,-0.117580,1.0,-1.0
9.9,0.106550,0.117777,0.119526,1.0,-1.0
10.0,-0.133699,-0.133831,-0.131025,1.0,-1.0
10.1,-0.026386,-0.032629,-0.028306,1.0,-1.0
10.2,-0.079900,-0.089518,-0.095401,1.0,-1.0
10.3,0.074983,0.063187,0.074239,1.0,-1.0
10.4,-0.013640,-0.002930,-0.009040,1.0,-1.0
10.5,0.032422,0.036307,0.034404,1.0,-1.0
10.6,0.018915,-0.006895,0.000555,1.0,-1.0
10.7,0.123760,0.133505,0.139070,1.0,-1.0
10.8,0.020172,-0.004108,0.006693,1.0,-1.0
10.9,-0.030170,-0.033424,-0.039532,1.0,-1.0
11.0,-0.058386,-0.064807,-0.063320,1.0,-1.0
11.1,-0.043568,-0.025205,-0.019559,1.0,-1.0
11.2,0.004116,0.018364,0.000124,1.0,-1.0
11.3,-0.067592,-0.068028,-0.064402,1.0,-1.0
11.4,0.047639,0.012568,0.005659,1.0,-1.0
11.5,0.026917,0.016040,0.019287,1.0,-1.0
11.6,0.085941,0.074620,0.067147,1.0,-1.0
11.7,0.053026,0.053998,0.044691,1.0,-1.0
11.8,0.049358,0.063689,0.069624,1.0,-1.0
11.9,-0.032084,-0.052149,-0.051808,1.0,-1.0
12.0,0.007349,-0.003447,0.002045,1.0,-1.0
12.1,-0.074421,-0.067643,-0.055621,1.0,-1.0
12.2,-0.004628,0.001602,-0.006330,1.0,-1.0
12.3,-0.028118,-0.016140,-0.020328,1.0,-1.0
12.4,-0.004641,0.008051,0.000636,1.0,-1.0
12.5,-0.018414,-0.001863,-0.004162,1.0,-1.0
12.6,-0.027717,-0.015601,-0.010942,1.0,-1.0
12.7,-0.034888,-0.041982,-0.047625,1.0,-1.0
12.8,0.054366,0.006964,0.012299,1.0,-1.0
12.9,-0.068378,-0.054692,-0.061365,1.0,-1.0
13.0,0.014137,0.007563,0.003584,1.0,-1.0
13.1,-0.014732,-0.014044,-0.002677,1.0,-1.0
13.2,0.027066,0.010948,0.009892,1.0,-1.0
13.3,0.016902,0.022825,0.004801,1.0,-1.0
13.4,0.000966,0.003029,-0.005433,1.0,-1.0
13.5,0.015349,0.010436,0.018424,1.0,-1.0
13.6,0.020381,0.015167,0.018891,1.0,-1.0
13.7,-0.001054,0.022657,0.018257,1.0,-1.0
13.8,-0.008033,-0.001676,0.002768,1.0,-1.0
13.9,0.023852,0.016518,0.010204,1.0,-1.0
14.0,-0.032379,-0.030472,-0.018021,1.0,-1.0
14.1,0.032727,0.008896,-0.001071,1.0,-1.0
14.2,-0.004795,-0.013748,-0.009507,1.0,-1.0
14.3,0.016152,0.046877,0.046908,1.0,-1.0
14.4,-0.054908,-0.073898,-0.068861,1.0,-1.0
14.5,0.009998,0.007146,0.011305,1.0,-1.0
14.6,-0.068382,-0.069966,-0.074647,1.0,-1.0
14.7,0.053968,0.047736,0.054332,1.0,-1.0
14.8,-0.085260,-0.062471,-0.062272,1.0,-1.0
14.9,0.078201,0.093557,0.093804,1.0,-1.0
15.0,0.038446,0.013090,0.012725,1.0,-1.0
15.1,0.096974,0.089448,0.094393,1.0,-1.0
15.2,0.020762,0.042623,0.051045,1.0,-1.0
15.3,0.020162,0.031975,0.030652,1.0,-1.0
15.4,-0.099174,-0.090859,-0.096224,1.0,-1.0
15.5,0.061397,0.061188,0.057920,1.0,-1.0
15.6,-0.098628,-0.092477,-0.085170,1.0,-1.0
15.7,0.013568,0.027991,0.029014,1.0,-1.0
15.8,-0.137633,-0.143696,-0.136062,1.0,-1.0
15.9,0.045748,0.059520,0.053684,1.0,-1.0
16.0,0.003250,0.025205,0.024892,1.0,-1.0
16.1,0.032016,0.015444,0.023282,1.0,-1.0
16.2,-0.027216,-0.047936,-0.044415,1.0,-1.0
16.3,-0.001083,0.027264,0.028847,1.0,-1.0
16.4,0.053844,0.050217,0.045677,1.0,-1.0
16.5,0.084312,0.080503,0.090373,1.0,-1.0
16.6,0.013605,0.012474,0.011082,1.0,-1.0
16.7,0.020962,0.017484,0.019211,1.0,-1.0
16.8,0.016815,0.012761,0.008138,1.0,-1.0
16.9,0.007560,0.016848,0.012908,1.0,-1.0
17.0,-0.018414,-0.018135,-0.021065,1.0,-1.0
17.1,-0.135610,-0.149603,-0.139515,1.0,-1.0
17.2,-0.044874,-0.028871,-0.018457,1.0,-1.0
17.3,-0.043279,-0.054395,-0.057339,1.0,-1.0
17.4,0.063163,0.088696,0.077426,1.0,-1.0
17.5,-0.046047,-0.030266,-0.010381,1.0,-1.0
17.6,0.045525,0.040867,0.035890,1.0,-1.0
17.7,0.025773,0.028066,0.016262,1.0,-1.0
17.8,0.044141,0.041835,0.041761,1.0,-1.0
17.9,-0.053547,-0.046717,-0.044333,1.0,-1.0
18.0,-0.021169,-0.030478,-0.034208,1.0,-1.0
18.1,0.015041,0.019557,0.017253,1.0,-1.0
18.2,0.027446,0.006442,0.009459,1.0,-1.0
18.3,-0.065695,-0.104626,-0.111032,1.0,-1.0
18.4,0.038514,0.031824,0.037623,1.0,-1.0
18.5,-0.022120,-0.019182,-0.014605,1.0,-1.0
18.6,0.138668,0.163319,0.166677,1.0,-1.0
18.7,-0.095571,-0.089056,-0.085936,1.0,-1.0
18.8,-0.042784,-0.043381,-0.039316,1.0,-1.0
18.9,0.004430,0.008688,-0.002763,1.0,-1.0
19.0,0.088494,0.097293,0.092161,1.0,-1.0
19.1,0.032492,0.020960,0.022580,1.0,-1.0
19.2,-0.001229,-0.007675,-0.021813,1.0,-1.0
19.3,-0.009873,-0.012818,-0.011809,1.0,-1.0
19.4,0.061499,0.072953,0.072127,1.0,-1.0
19.5,0.025916,0.031540,0.031678,1.0,-1.0
19.6,-0.103942,-0.079299,-0.069743,1.0,-1.0
19.7,-0.051402,-0.053584,-0.053955,1.0,-1.0
19.8,-0.060340,-0.022021,-0.017778,1.0,-1.0
19.9,0.052203,0.050597,0.040422,1.0,-1.0
20.0,-0.042375,-0.016752,-0.013386,1.0,-1.0
20.1,0.109707,0.089339,0.101693,1.0,-1.0
20.2,-0.014095,-0.020743,-0.016823,1.0,-1.0
20.3,0.142650,0.141520,0.142765,1.0,-1.0
20.4,-0.055668,-0.049881,-0.039558,1.0,-1.0
20.5,-0.001252,0.006376,0.010756,1.0,-1.0
20.6,-0.136027,-0.134608,-0.120599,1.0,-1.0
20.7,-0.034245,-0.034084,-0.040717,1.0,-1.0
20.8,-0.042134,-0.005685,-0.006612,1.0,-1.0
20.9,-0.010545,-0.000610,0.002185,1.0,-1.0
21.0,-0.057723,-0.052009,-0.043166,1.0,-1.0
21.1,0.060069,0.043491,0.056997,1.0,-1.0
21.2,-0.013723,-0.012798,-0.005109,1.0,-1.0
21.3,0.155844,0.154672,0.144691,1.0,-1.0
21.4,-0.043596,-0.043799,-0.049723,1.0,-1.0
21.5,0.021817,0.034950,0.045987,1.0,-1.0
21.6,-0.058828,-0.037785,-0.032137,1.0,-1.0
21.7,0.014904,0.011148,0.003003,1.0,-1.0
21.8,-0.019811,0.004454,0.008581,1.0,-1.0
21.9,0.045054,0.059907,0.059348,1.0,-1.0
22.0,-0.019854,-0.025132,-0.024143,1.0,-1.0
22.1,0.068553,0.039493,0.039291,1.0,-1.0
22.2,-0.018243,-0.020030,-0.031664,1.0,-1.0
22.3,-0.000932,-0.011224,-0.025399,1.0,-1.0
22.4,0.003319,-0.028376,-0.030586,1.0,-1.0
22.5,0.026778,0.028961,0.022138,1.0,-1.0
22.6,0.046842,0.049696,0.050035,1.0,-1.0
22.7,-0.101968,-0.117614,-0.123352,1.0,-1.0
22.8,0.019193,-0.010711,-0.006576,1.0,-1.0
22.9,-0.012471,-0.001682,-0.003350,1.0,-1.0
23.0,0.036650,0.050090,0.050866,1.0,-1.0
23.1,-0.085043,-0.054706,-0.054463,1.0,-1.0
23.2,0.000319,0.003382,-0.006168,1.0,-1.0
23.3,-0.084776,-0.088719,-0.086890,1.0,-1.0
23.4,0.102651,0.129321,0.124431,1.0,-1.0
23.5,-0.025625,-0.046875,-0.053851,1.0,-1.0
23.6,0.068103,0.089691,0.096111,1.0,-1.0
23.7,0.017656,0.004122,0.007713,1.0,-1.0
23.8,0.073228,0.057712,0.050290,1.0,-1.0
23.9,0.017748,0.017585,0.019918,1.0,-1.0
24.0,-0.016458,-0.019990,-0.027503,1.0,-1.0
24.1,-0.108761,-0.093872,-0.092241,1.0,-1.0
24.2,0.006816,0.001727,-0.005423,1.0,-1.0
24.3,-0.044947,-0.046663,-0.050393,1.0,-1.0
24.4,0.002129,0.004428,0.005769,1.0,-1.0
24.5,-0.088661,-0.084474,-0.092513,1.0,-1.0
24.6,-0.015367,-0.018191,-0.008992,1.0,-1.0
24.7,0.114079,0.093319,0.092106,1.0,-1.0
24.8,0.033925,0.054484,0.050398,1.0,-1.0
24.9,-0.001309,-0.007355,-0.021750,1.0,-1.0
25.0,-0.006412,-0.018348,-0.007729,1.0,-1.0
25.1,-0.020934,-0.004582,-0.012158,1.0,-1.0
25.2,0.058837,0.087141,0.077218,1.0,-1.0
25.3,0.023803,-0.001785,0.011749,1.0,-1.0
25.4,-0.064073,-0.086772,-0.083886,1.0,-1.0
25.5,0.023962,0.018480,0.017640,1.0,-1.0
25.6,-0.034317,-0.022750,-0.029586,1.0,-1.0
25.7,0.040774,0.037686,0.031629,1.0,-1.0
25.8,-0.104340,-0.137728,-0.137287,1.0,-1.0
25.9,0.011352,-0.000573,-0.008578,1.0,-1.0
26.0,-0.032407,-0.033137,-0.029458,1.0,-1.0
26.1,0.085390,0.071011,0.073010,1.0,-1.0
26.2,-0.083386,-0.077331,-0.075629,1.0,-1.0
26.3,0.039704,0.029127,0.030377,1.0,-1.0
26.4,-0.012900,-0.009583,-0.009876,1.0,-1.0
26.5,0.123479,0.099227,0.093619,1.0,-1.0
26.6,-0.041612,-0.049701,-0.045081,1.0,-1.0
26.7,0.020714,0.009539,0.012837,1.0,-1.0
26.8,-0.091560,-0.098888,-0.096777,1.0,-1.0
26.9,0.069388,0.041174,0.029361,1.0,-1.0
27.0,-0.013220,-0.014328,-0.022735,1.0,-1.0
27.1,0.103391,0.091789,0.098551,1.0,-1.0
27.2,-0.013694,-0.033940,-0.041744,1.0,-1.0
27.3,0.036699,0.039250,0.037147,1.0,-1.0
27.4,-0.070091,-0.092407,-0.084572,1.0,-1.0
27.5,0.006017,0.011056,0.000247,1.0,-1.0
27.6,-0.047353,-0.087056,-0.090230,1.0,-1.0
27.7,0.008371,-0.011608,-0.005847,1.0,-1.0
27.8,-0.005257,-0.003928,0.002164,1.0,-1.0
27.9,-0.078101,-0.095588,-0.086446,1.0,-1.0
28.0,-0.044279,-0.036802,-0.039628,1.0,-1.0
28.1,0.053139,0.067092,0.068132,1.0,-1.0
28.2,0.054365,0.046246,0.045159,1.0,-1.0
28.3,-0.005377,0.001408,0.015388,1.0,-1.0
28.4,-0.043785,-0.045143,-0.050437,1.0,-1.0
28.5,-0.027836,-0.016055,-0.015974,1.0,-1.0
28.6,0.092230,0.119956,0.114824,1.0,-1.0
28.7,0.012073,0.010240,0.009829,1.0,-1.0
28.8,0.012879,0.014354,0.018429,1.0,-1.0
28.9,-0.069717,-0.073600,-0.070082,1.0,-1.0
29.0,0.023355,0.001311,-0.002556,1.0,-1.0
29.1,-0.013516,-0.005418,-0.018434,1.0,-1.0
29.2,-0.036006,-0.054579,-0.057741,1.0,-1.0
29.3,-0.049382,-0.057284,-0.047637,1.0,-1.0
29.4,-0.022618,-0.024504,-0.023465,1.0,-1.0
29.5,0.058754,0.065916,0.075265,1.0,-1.0
29.6,0.051179,0.064411,0.059924,1.0,-1.0
29.7,-0.008630,0.001414,-0.009314,1.0,-1.0
29.8,0.053960,0.055802,0.050103,1.0,-1.0
29.9,0.002073,0.016569,0.021559,1.0,-1.0
30.0,0.098162,0.096861,0.087389,1.0,-1.0
30.1,-0.028761,-0.009778,-0.013004,1.0,-1.0
30.2,-0.077243,-0.085023,-0.082438,1.0,-1.0
30.3,-0.052205,-0.066359,-0.052678,1.0,-1.0
30.4,-0.056001,-0.055111,-0.057919,1.0,-1.0
30.5,0.032426,0.030199,0.031896,1.0,-1.0
30.6,0.067076,0.056447,0.068177,1.0,-1.0
30.7,0.008608,0.028780,0.028408,1.0,-1.0
30.8,-0.013650,-0.001950,0.001875,1.0,-1.0
30.9,0.049706,0.048456,0.045169,1.0,-1.0
31.0,-0.023534,-0.033255,-0.041186,1.0,-1.0
31.1,0.063883,0.058640,0.040712,1.0,-1.0
31.2,-0.058991,-0.075987,-0.078795,1.0,-1.0
31.3,-0.049505,-0.051879,-0.051458,1.0,-1.0
31.4,-0.098934,-0.107302,-0.117883,1.0,-1.0
31.5,0.053424,0.040648,0.032078,1.0,-1.0
31.6,-0.020677,0.006460,0.010434,1.0,-1.0
31.7,0.106348,0.111338,0.115166,1.0,-1.0
31.8,-0.123391,-0.138514,-0.127313,1.0,-1.0
31.9,0.048898,0.050820,0.055297,1.0,-1.0
32.0,-0.076731,-0.096776,-0.102630,1.0,-1.0
32.1,0.122479,0.124714,0.110642,1.0,-1.0
32.2,0.018230,0.017917,0.024762,1.0,-1.0
32.3,0.083270,0.060311,0.053345,1.0,-1.0
32.4,-0.007523,-0.001335,0.003367,1.0,-1.0
32.5,0.054227,0.064605,0.067735,1.0,-1.0
32.6,-0.107210,-0.127131,-0.125581,1.0,-1.0
32.7,0.017342,0.005841,0.005095,1.0,-1.0
32.8,-0.157391,-0.163696,-0.162812,1.0,-1.0
32.9,0.023355,0.025591,0.032645,1.0,-1.0
33.0,-0.040257,-0.023828,-0.030091,1.0,-1.0
33.1,0.007737,-0.007022,-0.006224,1.0,-1.0
33.2,0.019440,-0.000263,0.007016,1.0,-1.0
33.3,0.027999,0.026750,0.021045,1.0,-1.0
33.4,0.103425,0.124406,0.118148,1.0,-1.0
33.5,0.046545,0.056150,0.058705,1.0,-1.0
33.6,-0.033358,-0.034101,-0.023330,1.0,-1.0
33.7,-0.081099,-0.095521,-0.094592,1.0,-1.0
33.8,-0.078055,-0.041210,-0.038696,1.0,-1.0
33.9,0.016388,0.021057,0.018644,1.0,-1.0
34.0,0.100061,0.110839,0.123463,1.0,-1.0
34.1,-0.021254,-0.016085,-0.007383,1.0,-1.0
34.2,0.011807,-0.000890,-0.009421,1.0,-1.0
34.3,-0.008716,0.005148,-0.006985,1.0,-1.0
34.4,0.071258,0.083025,0.081876,1.0,-1.0
34.5,0.008935,0.002576,0.002241,1.0,-1.0
34.6,-0.011491,-0.012014,-0.003835,1.0,-1.0
34.7,-0.092940,-0.091849,-0.082861,1.0,-1.0
34.8,-0.022733,-0.015568,-0.016421,1.0,-1.0
34.9,-0.074372,-0.097294,-0.102920,1.0,-1.0
35.0,0.043451,0.070262,0.064316,1.0,-1.0
35.1,0.062711,0.066728,0.075374,1.0,-1.0
35.2,0.039725,0.040116,0.039286,1.0,-1.0
35.3,-0.022680,-0.030105,-0.028532,1.0,-1.0
35.4,0.006492,0.018544,0.008685,1.0,-1.0
35.5,0.006800,0.017325,0.021028,1.0,-1.0
35.6,0.101725,0.103112,0.104904,1.0,-1.0
35.7,-0.014554,0.000813,-0.001732,1.0,-1.0
35.8,-0.000185,-0.020054,-0.028519,1.0,-1.0
35.9,-0.018201,-0.025971,-0.022865,1.0,-1.0
36.0,-0.062277,-0.091962,-0.097423,1.0,-1.0
36.1,0.016069,0.003016,0.000844,1.0,-1.0
36.2,-0.138388,-0.161961,-0.150622,1.0,-1.0
36.3,-0.002308,-0.001032,0.000819,1.0,-1.0
36.4,-0.050382,-0.071007,-0.073750,1.0,-1.0
36.5,0.034302,0.047585,0.044493,1.0,-1.0
36.6,-0.045133,-0.069152,-0.083847,1.0,-1.0
36.7,0.097442,0.076583,0.077735,1.0,-1.0
36.8,0.045687,0.051553,0.054961,1.0,-1.0
36.9,0.188140,0.201441,0.207526,1.0,-1.0
37.0,-0.107910,-0.114253,-0.114192,1.0,-1.0
37.1,-0.005142,-0.011338,-0.007075,1.0,-1.0
37.2,-0.068560,-0.059664,-0.050914,1.0,-1.0
37.3,0.091931,0.115032,0.119040,1.0,-1.0
37.4,-0.026297,-0.021845,-0.023019,1.0,-1.0
37.5,0.003846,-0.000375,-0.010885,1.0,-1.0
37.6,-0.101934,-0.110297,-0.114000,1.0,-1.0
37.7,-0.002903,-0.004471,-0.006116,1.0,-1.0
37.8,0.003350,-0.003218,-0.003613,1.0,-1.0
37.9,0.005123,0.003107,0.009266,1.0,-1.0
38.0,-0.044817,-0.054153,-0.062310,1.0,-1.0
38.1,0.057895,0.013463,0.009754,1.0,-1.0
38.2,0.000832,-0.028784,-0.030121,1.0,-1.0
38.3,0.075011,0.095197,0.104940,1.0,-1.0
38.4,-0.060603,-0.051017,-0.055250,1.0,-1.0
38.5,0.084177,0.079736,0.075695,1.0,-1.0
38.6,-0.001748,0.018325,0.015067,1.0,-1.0
38.7,0.024390,0.005743,-0.002032,1.0,-1.0
38.8,-0.117013,-0.107717,-0.103966,1.0,-1.0
38.9,-0.043387,-0.046973,-0.046593,1.0,-1.0
39.0,-0.000184,0.016663,0.009113,1.0,-1.0
39.1,0.005553,0.011538,0.011501,1.0,-1.0
39.2,0.013861,0.034292,0.047990,1.0,-1.0
39.3,0.029248,0.042958,0.051230,1.0,-1.0
39.4,0.039742,0.043970,0.044203,1.0,-1.0
39.5,-0.014493,-0.008149,-0.008545,1.0,-1.0
39.6,0.042852,0.057011,0.058458,1.0,-1.0
39.7,-0.009240,-0.017020,-0.015321,1.0,-1.0
39.8,0.061808,0.057869,0.049446,1.0,-1.0
39.9,-0.128715,-0.156708,-0.151507,1.0,-1.0
40.0,-0.014150,-0.025902,-0.026641,1.0,-1.0
40.1,-0.064275,-0.050328,-0.064908,1.0,-1.0
40.2,0.109854,0.123998,0.123034,1.0,-1.0
40.3,0.040102,0.039110,0.043013,1.0,-1.0
40.4,0.027545,0.017249,0.018446,1.0,-1.0
40.5,-0.099388,-0.079084,-0.085166,1.0,-1.0
40.6,0.034371,0.008236,0.018562,1.0,-1.0
40.7,0.000604,-0.000591,-0.002082,1.0,-1.0
40.8,0.026680,0.041768,0.045017,1.0,-1.0
40.9,0.002508,0.014077,0.013003,1.0,-1.0
41.0,-0.057857,-0.038910,-0.046992,1.0,-1.0
41.1,-0.034212,-0.034419,-0.033529,1.0,-1.0
41.2,0.077530,0.085414,0.070645,1.0,-1.0
41.3,-0.019943,-0.014563,-0.017036,1.0,-1.0
41.4,0.018238,0.025722,0.028887,1.0,-1.0
41.5,-0.084356,-0.091574,-0.087679,1.0,-1.0
41.6,-0.067379,-0.072099,-0.063852,1.0,-1.0
41.7,0.092401,0.094089,0.098329,1.0,-1.0
41.8,-0.001479,0.001728,-0.005393,1.0,-1.0
41.9,0.024329,-0.007474,-0.011836,1.0,-1.0
42.0,-0.026821,-0.031900,-0.042504,1.0,-1.0
42.1,0.070031,0.077035,0.063719,1.0,-1.0
42.2,-0.020203,-0.027220,-0.022752,1.0,-1.0
42.3,-0.010352,-0.017317,-0.008733,1.0,-1.0
42.4,-0.113799,-0.107228,-0.105600,1.0,-1.0
42.5,0.111498,0.115660,0.109112,1.0,-1.0
42.6,-0.012193,-0.012254,-0.007627,1.0,-1.0
42.7,0.094266,0.106033,0.109520,1.0,-1.0
42.8,-0.063677,-0.040441,-0.040463,1.0,-1.0
42.9,0.086263,0.096349,0.084878,1.0,-1.0
43.0,-0.024713,-0.007785,-0.005203,1.0,-1.0
43.1,0.084875,0.084151,0.080295,1.0,-1.0
43.2,-0.134922,-0.116023,-0.112794,1.0,-1.0
43.3,0.006401,0.006272,-0.014246,1.0,-1.0
43.4,-0.117201,-0.105864,-0.100276,1.0,-1.0
43.5,0.000688,-0.028477,-0.030285,1.0,-1.0
43.6,-0.057835,-0.061635,-0.060832,1.0,-1.0
43.7,0.061111,0.077576,0.075738,1.0,-1.0
43.8,0.032558,0.040808,0.031239,1.0,-1.0
43.9,0.063088,0.061646,0.071495,1.0,-1.0
44.0,-0.004043,-0.029223,-0.028868,1.0,-1.0
44.1,0.080518,0.060685,0.051074,1.0,-1.0
44.2,-0.027129,-0.035779,-0.044152,1.0,-1.0
44.3,0.103930,0.140239,0.142363,1.0,-1.0
44.4,-0.096645,-0.136091,-0.151839,1.0,-1.0
44.5,-0.042881,-0.030677,-0.029422,1.0,-1.0
44.6,-0.034702,-0.029413,-0.036115,1.0,-1.0
44.7,-0.041489,-0.046549,-0.051801,1.0,-1.0
44.8,0.014417,-0.007147,0.007749,1.0,-1.0
44.9,-0.067014,-0.074477,-0.071753,1.0,-1.0
45.0,-0.075591,-0.074389,-0.075631,1.0,-1.0
45.1,0.054901,0.057181,0.061696,1.0,-1.0
45.2,0.083049,0.077983,0.080732,1.0,-1.0
45.3,0.016132,0.021539,0.030972,1.0,-1.0
45.4,0.057512,0.049371,0.043456,1.0,-1.0
45.5,-0.008654,-0.021041,-0.020298,1.0,-1.0
45.6,0.137170,0.143790,0.145739,1.0,-1.0
45.7,-0.066115,-0.071435,-0.066683,1.0,-1.0
45.8,-0.063392,-0.078626,-0.071380,1.0,-1.0
45.9,-0.084713,-0.118307,-0.123522,1.0,-1.0
46.0,0.036119,0.034814,0.038587,1.0,-1.0
46.1,-0.029604,-0.026929,-0.036227,1.0,-1.0
46.2,0.000430,0.008806,0.010098,1.0,-1.0
46.3,-0.063763,-0.081879,-0.080914,1.0,-1.0
46.4,0.078266,0.085457,0.090973,1.0,-1.0
46.5,0.071149,0.077511,0.089594,1.0,-1.0
46.6,-0.033684,-0.048111,-0.060049,1.0,-1.0
46.7,-0.055805,-0.071417,-0.067418,1.0,-1.0
46.8,-0.003637,-0.002164,-0.023527,1.0,-1.0
46.9,0.001498,-0.000503,0.001529,1.0,-1.0
47.0,0.054826,0.049567,0.054877,1.0,-1.0
47.1,-0.040246,-0.052614,-0.055024,1.0,-1.0
47.2,0.041020,0.028609,0.024450,1.0,-1.0
47.3,0.062740,0.070660,0.084201,1.0,-1.0
47.4,-0.021377,-0.012887,-0.016603,1.0,-1.0
47.5,0.029609,-0.002243,-0.008454,1.0,-1.0
47.6,-0.042572,-0.018313,-0.018184,1.0,-1.0
47.7,0.061471,0.053900,0.054853,1.0,-1.0
47.8,-0.055667,-0.023949,-0.024334,1.0,-1.0
47.9,0.009590,0.018322,0.028025,1.0,-1.0
48.0,-0.055232,-0.070975,-0.081878,1.0,-1.0
48.1,0.050965,0.073409,0.081669,1.0,-1.0
