log10_x,L_reconstructed,wave1,wave2,wave3,wave4,wave5,envelope_pos,envelope_neg,dc_offset
25.92,-4.351141,0.677766,-0.590321,-0.289600,0.014387,-0.486348,6.167982,-6.167982,-0.670000
25.94,3.675827,0.489404,-0.531117,-0.617849,0.594862,0.314899,6.167982,-6.167982,-0.670000
25.96,-2.065795,0.100897,-0.011823,-0.213145,0.186517,0.520391,6.167982,-6.167982,-0.670000
25.98,-1.133663,-0.328873,0.517714,0.444413,-0.531869,-0.258640,6.167982,-6.167982,-0.670000
26.00,-0.715897,-0.624148,0.598770,0.574764,-0.366146,-0.548353,6.167982,-6.167982,-0.670000
26.02,-0.366940,-0.664173,0.161131,0.023273,0.408210,0.199359,6.167982,-6.167982,-0.670000
26.04,0.238253,-0.432581,-0.416092,-0.555826,0.504012,0.569905,6.167982,-6.167982,-0.670000
26.06,-5.071405,-0.024082,-0.632867,-0.475550,-0.237989,-0.137747,6.167982,-6.167982,-0.670000
26.08,0.133503,0.394266,-0.301408,0.168871,-0.584389,-0.584797,6.167982,-6.167982,-0.670000
26.10,1.945554,0.651376,0.291151,0.612960,0.040623,0.074525,6.167982,-6.167982,-0.670000
26.12,1.322611,0.642101,0.631495,0.329896,0.598108,0.592854,6.167982,-6.167982,-0.670000
26.14,-2.237024,0.370236,0.424794,-0.344524,0.161378,-0.010433,6.167982,-6.167982,-0.670000
26.16,0.387648,-0.053041,-0.149893,-0.610235,-0.543606,-0.593981,6.167982,-6.167982,-0.670000
26.18,-1.609880,-0.454625,-0.594732,-0.152025,-0.344971,-0.053782,6.167982,-6.167982,-0.670000
26.20,-5.134368,-0.670288,-0.524373,0.486532,0.427098,0.588167,6.167982,-6.167982,-0.670000
26.22,4.602617,-0.611832,0.000234,0.547917,0.489215,0.117368,6.167982,-6.167982,-0.670000
26.24,-2.867836,-0.303164,0.524639,-0.040691,-0.261874,-0.575479,6.167982,-6.167982,-0.670000
26.26,-2.071631,0.129486,0.594565,-0.581027,-0.577659,-0.179582,6.167982,-6.167982,-0.670000
26.28,1.285896,0.509181,0.149437,-0.432091,0.066781,0.556064,6.167982,-6.167982,-0.670000
26.30,-0.449785,0.680644,-0.425143,0.229434,0.600213,0.239697,6.167982,-6.167982,-0.670000
26.32,0.880631,0.573752,-0.631435,0.618782,0.135930,-0.530151,6.167982,-6.167982,-0.670000
26.34,-2.297970,0.232221,-0.290734,0.274070,-0.554305,-0.297011,6.167982,-6.167982,-0.670000
26.36,-0.758341,-0.204278,0.301821,-0.395771,-0.323137,0.498041,6.167982,-6.167982,-0.670000
26.38,-0.216850,-0.557237,0.632918,-0.596109,0.445171,0.350854,6.167982,-6.167982,-0.670000
26.40,-0.388326,-0.682310,0.415737,-0.089284,0.473485,-0.460111,6.167982,-6.167982,-0.670000
26.42,-2.924092,-0.528348,-0.161584,0.523459,-0.285260,-0.400596,6.167982,-6.167982,-0.670000
26.44,0.402693,-0.158315,-0.598930,0.515223,-0.569827,0.416803,6.167982,-6.167982,-0.670000
26.46,-1.159798,0.276462,-0.517441,-0.104222,0.092811,0.445656,6.167982,-6.167982,-0.670000
26.48,-1.716676,0.598178,0.012292,-0.600028,0.601172,-0.368624,6.167982,-6.167982,-0.670000
26.50,3.767496,0.675265,0.531376,-0.384022,0.110224,-0.485507,6.167982,-6.167982,-0.670000
26.52,-4.744982,0.476198,0.590145,0.287549,-0.563946,0.316136,6.167982,-6.167982,-0.670000
26.54,3.562331,0.082387,0.137690,0.618001,-0.300686,0.519684,6.167982,-6.167982,-0.670000
26.56,-0.784955,-0.345117,-0.434042,0.215319,0.462395,-0.259954,6.167982,-6.167982,-0.670000
26.58,-4.071669,-0.631483,-0.629777,-0.442796,0.456852,-0.547788,6.167982,-6.167982,-0.670000
26.60,-1.963093,-0.659600,-0.279955,-0.575622,-0.308101,0.200733,6.167982,-6.167982,-0.670000
26.62,0.040611,-0.417969,0.312383,-0.025589,-0.560907,0.569489,6.167982,-6.167982,-0.670000
26.64,0.286492,-0.005407,0.634113,0.554801,0.118665,-0.139167,6.167982,-6.167982,-0.670000
26.66,0.146087,0.409366,0.406530,0.477031,0.600984,-0.584534,6.167982,-6.167982,-0.670000
26.68,-0.973142,0.656727,-0.173218,-0.166640,0.084307,0.075974,6.167982,-6.167982,-0.670000
26.70,1.864131,0.635515,-0.602912,-0.612626,-0.572511,0.592747,6.167982,-6.167982,-0.670000
26.72,-5.258689,0.354404,-0.510323,-0.331855,-0.277662,-0.011893,6.167982,-6.167982,-0.670000
26.74,1.588357,-0.071642,0.024344,0.342596,0.478736,-0.594033,6.167982,-6.167982,-0.670000
26.76,0.707729,-0.468389,0.537922,0.610625,0.439346,-0.052328,6.167982,-6.167982,-0.670000
26.78,-1.492856,-0.673586,0.585515,0.154271,-0.330355,0.588376,6.167982,-6.167982,-0.670000
26.80,-1.949677,-0.603316,0.125894,-0.485095,-0.550918,0.115936,5.385251,-5.385251,-0.670000
26.82,-1.263415,-0.286315,-0.442785,-0.548993,0.144292,-0.575842,5.385251,-5.385251,-0.670000
26.84,-1.722503,0.147776,-0.627893,0.038378,0.599650,-0.178190,5.385251,-5.385251,-0.670000
26.86,1.071602,0.521433,-0.269076,0.580222,0.058229,0.556578,5.385251,-5.385251,-0.670000
26.88,-0.419935,0.681847,0.322833,0.433749,-0.579984,0.238361,5.385251,-5.385251,-0.670000
26.90,2.135754,0.563415,0.635082,-0.227280,-0.254108,-0.530809,5.385251,-5.385251,-0.670000
26.92,-3.269727,0.214571,0.397178,-0.618686,0.494164,-0.295746,8.197658,-8.197658,-0.670000
26.94,-0.588316,-0.222023,-0.184789,-0.276146,0.421003,0.498837,8.197658,-8.197658,-0.670000
26.96,1.890784,-0.567819,-0.606679,0.393986,-0.351978,0.349674,8.197658,-8.197658,-0.670000
26.98,-5.385251,-0.681402,-0.503022,0.596733,-0.539877,-0.461034,8.197658,-8.197658,-0.670000
27.00,-0.640017,-0.516321,0.036388,0.091576,0.169644,-0.399516,8.197658,-8.197658,-0.670000
27.02,-0.024265,-0.140087,0.544276,-0.522217,0.597171,0.417843,8.197658,-8.197658,-0.670000
27.04,2.750885,0.293436,0.580674,-0.516505,0.032040,0.444688,8.197658,-8.197658,-0.670000
27.06,-4.274734,0.606957,0.114052,0.101936,-0.586350,-0.369768,8.197658,-8.197658,-0.670000
27.08,0.124296,0.672259,-0.451370,0.599451,-0.230069,-0.484664,8.197658,-8.197658,-0.670000
27.10,2.612585,0.462636,-0.625784,0.385838,0.508648,0.317372,8.197658,-8.197658,-0.670000
27.12,-1.685720,0.063815,-0.258100,-0.285494,0.401856,0.518974,8.197658,-8.197658,-0.670000
27.14,-3.332478,-0.361103,0.333168,-0.618145,-0.372929,-0.261266,8.197658,-8.197658,-0.670000
27.16,0.131555,-0.638346,0.635822,-0.217491,-0.527806,-0.547219,8.197658,-8.197658,-0.670000
27.18,-0.328354,-0.654533,0.387684,0.441172,0.194672,0.202107,8.197658,-8.197658,-0.670000
27.20,-0.759435,-0.403045,-0.196294,0.576473,0.593553,0.569069,8.197658,-8.197658,-0.670000
27.22,-0.478988,0.013272,-0.610228,0.027905,0.005790,-0.140586,8.197658,-8.197658,-0.670000
27.24,-2.576994,0.424161,-0.495540,-0.553767,-0.591597,-0.584267,8.197658,-8.197658,-0.670000
27.26,-0.894068,0.661586,0.048419,-0.478506,-0.205591,0.077421,8.197658,-8.197658,-0.670000
27.28,2.902349,0.628452,0.550434,0.164407,0.522163,0.592637,8.197658,-8.197658,-0.670000
27.30,-1.063050,0.338308,0.575625,0.612283,0.381942,-0.013352,8.197658,-8.197658,-0.670000
27.32,1.515275,-0.090189,0.102169,0.333809,-0.393169,-0.594081,8.197658,-8.197658,-0.670000
27.34,-4.994955,-0.481803,-0.459792,-0.340663,-0.514728,-0.050873,8.197658,-8.197658,-0.670000
27.36,-0.216073,-0.676380,-0.623450,-0.611007,0.219329,0.588581,8.197658,-8.197658,-0.670000
27.38,-0.333376,-0.594347,-0.247032,-0.156514,0.588802,0.114504,8.197658,-8.197658,-0.670000
27.40,-5.083355,-0.269253,0.343382,0.483651,-0.020472,-0.576202,8.197658,-8.197658,-0.670000
27.42,6.857658,0.165955,0.636335,0.550061,-0.595716,-0.176796,8.197658,-8.197658,-0.670000
27.44,-4.398586,0.533294,0.378050,-0.036065,-0.180721,0.557089,8.197658,-8.197658,-0.670000
27.46,-0.147069,0.682539,-0.207728,-0.579408,0.534681,0.237022,8.197658,-8.197658,-0.670000
27.48,1.555214,0.552655,-0.613558,-0.435400,0.361299,-0.531465,8.197658,-8.197658,-0.670000
27.50,-2.282778,0.196760,-0.487881,0.225122,-0.412658,-0.294478,8.197658,-8.197658,-0.670000
27.52,-2.306320,-0.239602,0.060432,0.618582,-0.500667,0.499629,8.197658,-8.197658,-0.670000
27.54,1.655241,-0.577977,0.556395,0.278219,0.243567,0.348493,8.197658,-8.197658,-0.670000
27.56,0.367790,-0.679985,0.570369,-0.392195,0.582928,-0.461954,8.197658,-8.197658,-0.670000
27.58,-4.585413,-0.503908,0.090250,-0.597348,-0.046694,-0.398434,8.197658,-8.197658,-0.670000
27.60,-0.684888,-0.121755,-0.468050,-0.093868,-0.598698,0.418880,8.197658,-8.197658,-0.670000
27.62,0.430150,0.310191,-0.620893,0.520968,-0.155506,0.443718,8.197658,-8.197658,-0.670000
27.64,0.081457,0.615282,-0.235875,0.517780,0.546178,-0.370910,8.197658,-8.197658,-0.670000
27.66,-0.152891,0.668749,0.353474,-0.099650,0.339968,-0.483817,8.197658,-8.197658,-0.670000
27.68,-0.513805,0.448728,0.636619,-0.598865,-0.431360,0.318605,8.197658,-8.197658,-0.670000
27.70,0.314432,0.045196,0.368281,-0.387648,-0.485652,0.518261,8.197658,-8.197658,-0.670000
27.72,-1.455200,-0.376819,-0.219088,0.283436,0.267340,-0.262577,8.197658,-8.197658,-0.670000
27.74,-2.267934,-0.644731,-0.616668,0.618280,0.575941,-0.546648,8.197658,-8.197658,-0.670000
27.76,0.666382,-0.648977,-0.480047,0.219659,-0.072827,0.203479,8.197658,-8.197658,-0.670000
27.78,-3.400378,-0.387819,0.072424,-0.439543,-0.600537,0.568646,8.197658,-8.197658,-0.670000
27.80,-0.187492,0.031940,0.562156,-0.577316,-0.129994,-0.142004,8.197658,-8.197658,-0.670000
27.82,0.532761,0.438637,0.564909,-0.030220,0.556634,-0.583998,8.197658,-8.197658,-0.670000
27.84,1.043736,0.665950,0.078299,0.552726,0.317987,0.078869,8.197658,-8.197658,-0.670000
27.86,-1.192593,0.620919,-0.476140,0.479973,-0.449240,0.592524,8.197658,-8.197658,-0.670000
27.88,0.717370,0.321959,-0.618113,-0.162171,-0.469709,-0.014812,8.197658,-8.197658,-0.670000
27.90,-4.495442,-0.108669,-0.224634,-0.611932,0.290604,-0.594125,8.197658,-8.197658,-0.670000
27.92,1.836793,-0.494855,0.363439,-0.335759,0.567856,-0.049418,8.197658,-8.197658,-0.670000
27.94,-1.873823,-0.678668,0.636675,0.338725,-0.098821,0.588783,6.703871,-6.703871,-0.670000
27.96,-0.135701,-0.584934,0.358379,0.611380,-0.601231,0.113071,6.703871,-6.703871,-0.670000
27.98,-0.759755,-0.251988,-0.230370,0.158756,-0.104234,-0.576559,6.703871,-6.703871,-0.670000
28.00,-1.926222,0.184010,-0.619557,-0.482200,0.566027,-0.175402,5.955657,-5.955657,-0.670000
28.02,-1.593488,0.544756,-0.472040,-0.551122,0.295400,0.557596,5.955657,-5.955657,-0.670000
28.04,2.192224,0.682721,0.084390,0.033751,-0.466262,0.235683,5.955657,-5.955657,-0.670000
28.06,-0.253140,0.541482,0.567716,0.578586,-0.452871,-0.532117,5.955657,-5.955657,-0.670000
28.08,-1.949177,0.178801,0.559247,0.437045,0.313313,-0.293209,5.955657,-5.955657,-0.670000
28.10,2.583289,-0.257002,0.066319,-0.222962,0.558687,0.500418,5.955657,-5.955657,-0.670000
28.12,-2.737847,-0.587702,-0.484059,-0.618469,-0.124626,0.347309,5.955657,-5.955657,-0.670000
28.14,-3.557335,-0.678058,-0.615111,-0.280287,-0.600777,-0.462871,5.955657,-5.955657,-0.670000
28.16,-2.399083,-0.491118,-0.213312,0.390399,-0.078275,-0.397349,5.955657,-5.955657,-0.670000
28.18,2.958455,-0.103331,0.373273,0.597955,0.574341,0.419914,5.955657,-5.955657,-0.670000
28.20,0.321588,0.326713,0.636503,0.096158,0.272249,0.442746,5.955657,-5.955657,-0.670000
28.22,-1.720063,0.623146,0.348349,-0.519711,-0.482394,-0.372050,5.955657,-5.955657,-0.670000
28.24,-0.497731,0.664739,-0.241569,-0.519048,-0.435168,-0.482967,5.955657,-5.955657,-0.670000
28.26,-1.295415,0.434483,-0.622223,0.097362,0.335423,0.319837,5.955657,-5.955657,-0.670000
28.28,1.360917,0.026542,-0.463865,0.598271,0.548452,0.517545,5.955657,-5.955657,-0.670000
28.30,-0.289464,-0.392253,0.096326,0.389452,-0.150194,-0.263886,5.955657,-5.955657,-0.670000
28.32,-4.863038,-0.650634,0.573072,-0.281373,-0.599177,-0.546073,5.955657,-5.955657,-0.670000
28.34,1.885442,-0.642934,0.553384,-0.618406,-0.052167,0.204851,5.955657,-5.955657,-0.670000
28.36,-1.962985,-0.372302,0.054316,-0.221824,0.581558,0.568219,5.955657,-5.955657,-0.670000
28.38,0.956245,0.050585,-0.491804,0.437907,0.248578,-0.143421,5.955657,-5.955657,-0.670000
28.40,-3.940074,0.452785,-0.611889,0.578150,-0.497606,-0.583724,5.955657,-5.955657,-0.670000
28.42,1.743003,0.669816,-0.201913,0.032534,-0.416635,0.080316,5.955657,-5.955657,-0.670000
28.44,1.822737,0.612921,0.382974,-0.551677,0.356894,0.592407,5.955657,-5.955657,-0.670000
28.46,-3.789862,0.305368,0.636102,-0.481434,0.537170,-0.016271,5.955657,-5.955657,-0.670000
28.48,2.047976,-0.127067,0.338195,0.159933,-0.175475,-0.594166,5.955657,-5.955657,-0.670000
28.50,-1.377976,-0.507538,-0.252681,0.611572,-0.596434,-0.047963,5.955657,-5.955657,-0.670000
28.52,-2.056207,-0.680447,-0.624667,0.337704,-0.025960,0.588981,5.955657,-5.955657,-0.670000
28.54,-2.248034,-0.575083,-0.455523,-0.336782,0.587666,0.111637,5.955657,-5.955657,-0.670000
28.56,0.251693,-0.234535,0.108227,-0.611744,0.224433,-0.576912,5.955657,-5.955657,-0.670000
28.58,-1.518348,0.201927,0.578223,-0.160995,-0.511868,-0.174006,5.955657,-5.955657,-0.670000
28.60,0.657018,0.555810,0.547322,0.480742,-0.397307,0.558100,5.620379,-5.620379,-0.670000
28.62,1.152866,0.682391,0.042293,0.552175,0.377684,0.234342,5.620379,-5.620379,-0.670000
28.64,-0.077574,0.529904,-0.499373,-0.031437,0.524864,-0.532766,5.620379,-5.620379,-0.670000
28.66,-1.846614,0.160709,-0.608447,-0.577755,-0.200421,-0.291938,5.620379,-5.620379,-0.670000
28.68,-3.090944,-0.274209,-0.190442,-0.438684,-0.592552,0.501205,5.620379,-5.620379,-0.670000
28.70,0.638851,-0.596987,0.392537,0.220798,0.000297,0.346123,5.620379,-5.620379,-0.670000
28.72,0.328438,-0.675624,0.635474,0.618347,0.592653,-0.463786,5.620379,-5.620379,-0.670000
28.74,-1.330945,-0.477960,0.327918,0.282352,0.199860,-0.396262,5.620379,-5.620379,-0.670000
28.76,-1.235839,-0.084831,-0.263703,-0.388597,-0.525153,0.420946,5.620379,-5.620379,-0.670000
28.78,-2.325278,0.342990,-0.626886,-0.598554,-0.377221,0.441770,5.620379,-5.620379,-0.670000
28.80,1.700650,0.630543,-0.447017,-0.098447,0.397754,-0.373187,5.620379,-5.620379,-0.670000
28.82,-2.178724,0.660231,0.120089,0.518448,0.511555,-0.482115,5.620379,-5.620379,-0.670000
28.84,2.454963,0.419914,0.583166,0.520308,-0.224985,0.321066,5.620379,-5.620379,-0.670000
28.86,0.496526,0.007869,0.541064,-0.095072,-0.587540,0.516825,7.169215,-7.169215,-0.670000
28.88,-3.946783,-0.407393,0.030255,-0.597669,0.026554,-0.265193,7.169215,-7.169215,-0.670000
28.90,-0.860749,-0.656049,-0.506763,-0.391251,0.596508,-0.545495,7.169215,-7.169215,-0.670000
28.92,-0.855575,-0.636410,-0.604787,0.279307,0.174906,0.206220,7.169215,-7.169215,-0.670000
28.94,-1.373589,-0.356507,-0.178903,0.618524,-0.537437,0.567789,7.169215,-7.169215,-0.670000
28.96,-1.273040,0.069192,0.401960,0.223987,-0.356415,-0.144838,7.169215,-7.169215,-0.670000
28.98,2.261950,0.466595,0.634617,-0.436265,0.417064,-0.583447,7.169215,-7.169215,-0.670000
29.00,-1.553736,0.673180,0.317525,-0.578976,0.497271,0.081762,7.169215,-7.169215,-0.670000
29.02,-0.014396,0.604464,-0.274630,-0.034848,-0.249120,0.592286,7.169215,-7.169215,-0.670000
29.04,-0.789744,0.288549,-0.628881,0.550620,-0.581407,-0.017731,7.169215,-7.169215,-0.670000
29.06,0.134670,-0.145371,-0.438352,0.482889,0.052760,-0.594203,7.169215,-7.169215,-0.670000
29.08,-2.927939,-0.519840,0.131908,-0.157693,0.599226,-0.046508,7.169215,-7.169215,-0.670000
29.10,-0.423529,-0.681717,0.587900,-0.611204,0.149618,0.589175,7.169215,-7.169215,-0.670000
29.12,1.337150,-0.564802,0.534612,-0.339644,-0.548695,0.110203,7.169215,-7.169215,-0.670000
29.14,-5.138715,-0.216907,0.018206,0.334835,-0.334930,-0.577261,7.169215,-7.169215,-0.670000
29.16,1.807292,0.219693,-0.513971,0.612100,0.435579,-0.172610,7.169215,-7.169215,-0.670000
29.18,1.146970,0.566449,-0.600911,0.163231,0.482038,0.558601,7.169215,-7.169215,-0.670000
29.20,-2.743703,0.681551,-0.167299,-0.479278,-0.272779,0.232999,7.169215,-7.169215,-0.670000
29.22,0.231654,0.517929,0.411238,-0.553221,-0.574165,-0.533412,7.169215,-7.169215,-0.670000
29.24,0.110482,0.142496,0.633533,0.029122,0.078865,-0.290666,7.169215,-7.169215,-0.670000
29.26,-0.462734,-0.291211,0.307017,0.576917,0.600800,0.501988,7.169215,-7.169215,-0.670000
29.28,-0.275237,-0.605826,-0.285458,0.440316,0.124044,0.344935,7.169215,-7.169215,-0.670000
29.30,-1.077071,-0.672684,-0.630650,-0.218631,-0.558906,-0.464698,7.169215,-7.169215,-0.670000
29.32,-5.550210,-0.464444,-0.429529,-0.618217,-0.312805,-0.395173,7.169215,-7.169215,-0.670000
29.34,0.292476,-0.066266,0.143680,-0.284412,0.453262,0.421976,7.169215,-7.169215,-0.670000
29.36,3.019806,0.359011,0.592423,0.386790,0.465886,0.440792,7.169215,-7.169215,-0.670000
29.38,0.473621,0.637469,0.527968,0.599144,-0.295918,-0.374322,7.169215,-7.169215,-0.670000
29.40,-2.857735,0.655229,0.006150,0.100734,-0.565826,-0.481260,7.169215,-7.169215,-0.670000
29.42,-0.772406,0.405030,-0.520995,-0.517176,0.104820,0.322294,7.169215,-7.169215,-0.670000
29.44,2.909997,-0.010810,-0.596818,-0.521561,0.601228,0.516102,7.169215,-7.169215,-0.670000
29.46,-5.105171,-0.422228,-0.155636,0.092781,0.098234,-0.266499,7.169215,-7.169215,-0.670000
29.48,-1.644526,-0.660974,0.420369,0.597058,-0.568051,-0.544913,7.169215,-7.169215,-0.670000
29.50,2.794531,-0.629410,0.632221,0.393045,-0.290083,0.207589,7.169215,-7.169215,-0.670000
29.52,-1.659057,-0.340445,0.296399,-0.277236,0.470081,0.567355,7.169215,-7.169215,-0.670000
29.54,-2.295216,0.087748,-0.296184,-0.618633,0.448844,-0.146253,7.169215,-7.169215,-0.670000
29.56,-0.659385,0.480055,-0.632192,-0.226146,-0.318492,-0.583167,7.169215,-7.169215,-0.670000
29.58,-0.026878,0.676041,-0.420552,0.434618,-0.556409,0.083208,7.169215,-7.169215,-0.670000
29.60,0.215715,0.595555,0.155400,0.579795,0.130575,0.592162,7.169215,-7.169215,-0.670000
29.62,1.615557,0.271514,0.596734,0.037162,0.600508,-0.019190,7.169215,-7.169215,-0.670000
29.64,-2.365126,-0.163565,0.521135,-0.549556,0.072236,-0.594237,7.169215,-7.169215,-0.670000
29.66,-0.851749,-0.531753,-0.005907,-0.484336,-0.576112,-0.045052,7.169215,-7.169215,-0.670000
29.68,-2.139705,-0.682477,-0.527832,0.155451,-0.266807,0.589366,7.169215,-7.169215,-0.670000
29.70,-1.357359,-0.554097,-0.592512,0.610827,0.486002,0.108768,7.169215,-7.169215,-0.670000
29.72,0.334341,-0.199116,-0.143917,0.341580,0.430946,-0.577607,7.169215,-7.169215,-0.670000
29.74,-1.262078,0.237295,0.429349,-0.332883,-0.340458,-0.171212,7.169215,-7.169215,-0.670000
29.76,0.129237,0.576663,0.630683,-0.612447,-0.545929,0.559098,7.169215,-7.169215,-0.670000
29.78,-0.446983,0.680201,0.285675,-0.165466,0.156080,0.231656,7.169215,-7.169215,-0.670000
29.80,1.591568,0.505566,-0.306804,0.477807,0.598643,-0.534054,7.169215,-7.169215,-0.670000
29.82,-2.068803,0.124177,-0.633509,0.554258,0.046100,-0.289391,7.169215,-7.169215,-0.670000
29.84,-0.915176,-0.307995,-0.411424,-0.026807,-0.583073,0.502768,7.169215,-7.169215,-0.670000
29.86,-1.502869,-0.614211,0.167065,-0.576071,-0.243023,0.343745,6.281943,-6.281943,-0.670000
29.88,-2.316618,-0.669241,0.600830,-0.441943,0.500996,-0.465606,6.281943,-6.281943,-0.670000
29.90,1.842767,-0.450580,0.514115,0.216461,0.412225,-0.394081,6.281943,-6.281943,-0.670000
29.92,-2.117428,-0.047652,-0.017963,0.618078,-0.361775,0.423003,6.281943,-6.281943,-0.670000
29.94,0.038287,0.374763,-0.534480,0.286469,-0.534408,0.439811,6.281943,-6.281943,-0.670000
29.96,-0.578920,0.643917,-0.587993,-0.384977,0.181288,-0.375455,6.281943,-6.281943,-0.670000
29.98,-1.628729,0.649737,-0.132146,-0.599726,0.595635,-0.480401,6.281943,-6.281943,-0.670000
30.00,1.335872,0.389842,0.438175,-0.103020,0.019877,0.323520,6.281943,-6.281943,-0.670000
30.02,-0.572923,-0.029481,0.628918,0.515898,-0.588922,0.515377,6.281943,-6.281943,-0.670000
30.04,-0.067889,-0.436747,0.274849,0.522807,-0.218775,-0.267803,6.281943,-6.281943,-0.670000
30.06,-1.828499,-0.665404,-0.317314,-0.090489,0.515035,-0.544329,6.281943,-6.281943,-0.670000
30.08,-2.575518,-0.621939,-0.634597,-0.596438,0.392718,0.208957,6.281943,-6.281943,-0.670000
30.10,-0.694480,-0.324128,-0.402148,-0.394833,-0.382401,0.566919,6.281943,-6.281943,-0.670000
30.12,-1.446235,0.106237,0.178670,0.275162,-0.521868,-0.147668,6.281943,-6.281943,-0.670000
30.14,0.961021,0.493156,0.604711,0.618733,0.206150,-0.582883,6.202941,-6.202941,-0.670000
30.16,0.859413,0.678395,0.506910,0.228302,0.591491,0.084653,5.974815,-5.974815,-0.670000
30.18,2.093245,0.586200,-0.030012,-0.432964,-0.006385,0.592034,5.974815,-5.974815,-0.670000
30.20,-5.974815,0.254275,-0.540936,-0.580605,-0.593647,-0.020649,5.974815,-5.974815,-0.670000
30.22,1.405210,-0.181638,-0.583263,-0.039475,-0.194109,-0.594267,5.974815,-5.974815,-0.670000
30.24,-1.354047,-0.543268,-0.120328,0.548484,0.528090,-0.043596,5.974815,-5.974815,-0.670000
30.26,-0.865594,-0.682726,0.446844,0.485777,0.372462,0.589554,5.974815,-5.974815,-0.670000
30.28,0.211498,-0.542978,0.626928,-0.153206,-0.402298,0.107332,5.974815,-5.974815,-0.670000
30.30,-2.073848,-0.181176,0.263924,-0.610441,-0.508331,-0.577950,5.974815,-5.974815,-0.670000
30.32,-1.012474,0.254719,-0.327710,-0.343510,0.230618,-0.169814,5.974815,-5.974815,-0.670000
30.34,-0.845977,0.586445,-0.635459,0.330926,0.586218,0.559592,6.203106,-6.203106,-0.670000
30.36,1.906049,0.678341,-0.392729,0.612786,-0.032634,0.230310,6.203106,-6.203106,-0.670000
30.38,-0.083583,0.492825,0.190210,0.167698,-0.597240,-0.534693,6.203106,-6.203106,-0.670000
30.40,-3.144414,0.105765,0.608376,-0.476330,-0.169073,-0.288115,6.203106,-6.203106,-0.670000
30.42,0.922038,-0.324549,0.499524,-0.555288,0.540138,0.503545,6.203106,-6.203106,-0.670000
30.44,0.142166,-0.622136,-0.042050,0.024491,0.351495,0.342553,6.203106,-6.203106,-0.670000
30.46,-2.666694,-0.665296,-0.547198,0.575216,-0.421427,-0.466513,6.203106,-6.203106,-0.670000
30.48,-2.674037,-0.436380,-0.578324,0.443563,-0.493824,-0.392987,6.203106,-6.203106,-0.670000
30.50,-0.030733,-0.029003,-0.108466,-0.214288,0.254647,0.424027,6.203106,-6.203106,-0.670000
30.52,0.989062,0.390235,0.455353,-0.617930,0.579827,0.438828,6.203106,-6.203106,-0.670000
30.54,-0.368284,0.649884,0.624714,-0.288522,-0.058821,-0.376586,6.203106,-6.203106,-0.670000
30.56,-0.162720,0.643758,0.252904,0.383159,-0.599693,-0.479540,6.203106,-6.203106,-0.670000
30.58,-1.784261,0.374364,-0.337989,0.600299,-0.143714,0.324744,6.203106,-6.203106,-0.670000
30.60,3.132328,-0.048129,-0.636092,0.105305,0.551156,0.514648,6.203106,-6.203106,-0.670000
30.62,-3.952157,-0.450940,-0.383168,-0.514613,0.329857,-0.269106,6.203106,-6.203106,-0.670000
30.64,-3.216510,-0.669335,0.201682,-0.524046,-0.439752,-0.543740,6.203106,-6.203106,-0.670000
30.66,-0.107214,-0.614002,0.611822,0.088196,-0.478376,0.210323,6.203106,-6.203106,-0.670000
30.68,2.591605,-0.307568,0.491959,0.595811,0.278189,0.566478,6.203106,-6.203106,-0.670000
30.70,-3.015476,0.124647,-0.054073,0.396616,0.572329,-0.149082,6.203106,-6.203106,-0.670000
30.72,1.041222,0.505887,-0.553263,-0.273084,-0.084896,-0.582595,6.203106,-6.203106,-0.670000
30.74,-3.838621,0.680242,-0.573178,-0.618825,-0.601001,0.086098,6.203106,-6.203106,-0.670000
30.76,2.580650,0.576407,-0.096566,-0.230454,-0.118082,0.591903,6.203106,-6.203106,-0.670000
30.78,-0.610964,0.236846,0.463698,0.431304,0.561121,-0.022108,6.203106,-6.203106,-0.670000
30.80,-1.716969,-0.199574,0.622275,0.581407,0.307590,-0.594293,6.203106,-6.203106,-0.670000
30.82,3.270730,-0.554377,0.241794,0.041788,-0.457238,-0.042140,6.203106,-6.203106,-0.670000
30.84,-6.203106,-0.682464,-0.348146,-0.547404,-0.462014,0.589737,6.203106,-6.203106,-0.670000
30.86,-0.974939,-0.531453,-0.636497,-0.487211,0.301201,0.105896,6.203106,-6.203106,-0.670000
30.88,0.142979,-0.163101,-0.373470,0.150960,0.563739,-0.578289,6.203106,-6.203106,-0.670000
30.90,-0.938187,0.271952,0.213082,0.610047,-0.110808,-0.168414,6.366499,-6.366499,-0.670000
30.92,0.973225,0.595789,0.615048,0.345436,-0.601163,0.560082,6.366499,-6.366499,-0.670000
30.94,0.599097,0.675974,0.484217,-0.328965,-0.092223,0.228964,6.366499,-6.366499,-0.670000
30.96,-0.973742,0.479715,-0.066077,-0.613116,0.570016,-0.535329,6.366499,-6.366499,-0.670000
30.98,-1.756523,0.087273,-0.559131,-0.169928,0.284736,-0.286837,6.366499,-6.366499,-0.670000
31.00,0.245667,-0.340859,-0.567826,0.474845,-0.473852,0.504320,6.366499,-6.366499,-0.670000
31.02,-2.749758,-0.629595,-0.084631,0.556310,-0.444771,0.341359,6.366499,-6.366499,-0.670000
31.04,0.217795,-0.660854,0.471877,-0.022175,0.323638,-0.467416,6.366499,-6.366499,-0.670000
