log10_x,M_reconstructed,wave1,wave2,wave3,wave4,wave5,envelope_pos,envelope_neg
107.75,0.019682,0.037612,0.017654,-0.015117,0.012896,-0.000689,0.169721,-0.169721
107.80,0.014025,0.028083,0.002988,0.009521,-0.006774,0.011464,0.169721,-0.169721
107.85,-0.038634,-0.040785,-0.022141,-0.003275,-0.000223,-0.017561,0.169721,-0.169721
107.90,0.053342,-0.023475,0.030265,-0.003195,0.007191,0.016491,0.169721,-0.169721
107.95,-0.059092,0.043437,-0.023312,0.009447,-0.013230,-0.008693,0.169721,-0.169721
108.00,-0.009638,0.018567,0.004746,-0.015053,0.017563,-0.002653,0.169721,-0.169721
108.05,-0.024590,-0.045535,0.016184,0.019631,-0.019629,0.012917,0.169721,-0.169721
108.10,-0.046604,-0.013422,-0.029052,-0.022868,0.019162,-0.017909,0.169721,-0.169721
108.15,0.084377,0.047052,0.027447,0.024543,-0.016221,0.015593,0.169721,-0.169721
108.20,-0.026731,0.008106,-0.012170,-0.024542,0.011188,-0.006914,0.169721,-0.169721
108.25,0.064811,-0.047968,-0.009171,0.022864,-0.004710,-0.004586,0.169721,-0.169721
108.30,0.016909,-0.002686,0.025942,-0.019624,-0.002375,0.014215,0.169721,-0.169721
108.35,0.098139,0.048271,-0.029791,0.015043,0.009154,-0.018043,0.169721,-0.169721
108.40,0.068605,-0.002768,0.018799,-0.009435,-0.014751,0.014509,0.157788,-0.157788
108.45,-0.043956,-0.047958,0.001558,0.003183,0.018445,-0.005053,0.157788,-0.157788
108.50,-0.010004,0.008187,-0.021139,0.003287,-0.019758,-0.006464,0.157788,-0.157788
108.55,0.069100,0.047033,0.030189,-0.009533,0.018522,0.015343,0.157788,-0.157788
108.60,-0.023850,-0.013501,-0.024200,0.015127,-0.014895,-0.017962,0.157788,-0.157788
108.65,-0.014855,-0.045508,0.006156,-0.019688,0.009346,0.013251,0.157788,-0.157788
108.70,0.031252,0.018643,0.014955,0.022904,-0.002591,-0.003132,0.157788,-0.157788
108.75,-0.035020,0.043402,-0.028616,-0.024555,-0.004499,-0.008265,0.157788,-0.157788
108.80,0.030732,-0.023547,0.028022,0.024529,0.011008,0.016289,0.157788,-0.157788
108.85,-0.060065,-0.040741,-0.013468,-0.022828,-0.016096,-0.017666,0.157788,-0.157788
108.90,0.093231,0.028150,-0.007795,0.019567,0.019107,0.011834,0.157788,-0.157788
108.95,-0.033981,0.037561,0.025175,-0.014970,-0.019653,-0.001173,0.157788,-0.157788
109.00,-0.096971,-0.032394,-0.030013,0.009350,0.017662,-0.009966,0.157788,-0.157788
109.05,0.041394,-0.033900,0.019901,-0.003091,-0.013391,0.017039,0.157788,-0.157788
109.10,0.016702,0.036224,0.000125,-0.003379,0.007393,-0.017159,0.157788,-0.157788
109.15,-0.003988,0.029808,-0.020089,0.009618,-0.000440,0.010276,0.157788,-0.157788
109.20,-0.073854,-0.039592,0.030046,-0.015200,-0.006569,0.000800,0.157788,-0.157788
109.25,-0.078722,-0.025334,-0.025034,0.019744,0.012731,-0.011549,0.156245,-0.156245
109.30,-0.012417,0.042454,0.007552,-0.022939,-0.017249,0.017586,0.156245,-0.156245
109.35,0.042038,0.020537,0.013692,0.024567,0.019542,-0.016446,0.156245,-0.156245
109.40,-0.095330,-0.044775,-0.028116,-0.024517,-0.019313,0.008595,0.156245,-0.156245
109.45,0.058655,-0.015478,0.028533,0.022792,0.016591,0.002763,0.156245,-0.156245
109.50,-0.017480,0.046524,-0.014736,-0.019510,-0.011728,-0.012994,0.156245,-0.156245
109.55,0.094611,0.010222,-0.006401,0.014896,0.005352,0.017922,0.156245,-0.156245
109.60,0.016247,-0.047679,0.024350,-0.009264,0.001715,-0.015537,0.156245,-0.156245
109.65,0.004868,-0.004835,-0.030169,0.002999,-0.008561,0.006812,0.156245,-0.156245
109.70,0.101063,0.048225,0.020959,0.003471,0.014302,0.004693,0.156245,-0.156245
109.75,-0.138495,-0.000614,-0.001308,-0.009703,-0.018197,-0.014283,0.156245,-0.156245
109.80,-0.067745,-0.048155,-0.018995,0.015273,0.019744,0.018044,0.156245,-0.156245
109.85,0.034187,0.006055,0.029835,-0.019799,-0.018742,-0.014442,0.156245,-0.156245
109.90,0.090638,0.047471,-0.025812,0.022973,0.015322,0.004947,0.156245,-0.156245
109.95,-0.000475,-0.011419,0.008931,-0.024578,-0.009925,0.006567,0.156245,-0.156245
110.00,0.023131,-0.046181,0.012399,0.024504,0.003247,-0.015402,0.156245,-0.156245
110.05,0.013674,0.016637,-0.027552,-0.022756,0.003851,0.017951,0.156245,-0.156245
110.10,0.115207,0.044301,0.028981,0.019453,-0.010451,-0.013175,0.156245,-0.156245
110.15,-0.064703,-0.021642,-0.015972,-0.014822,0.015703,0.003023,0.156245,-0.156245
110.20,-0.092049,-0.041856,-0.004993,0.009178,-0.018928,0.008363,0.156245,-0.156245
110.25,0.002295,0.026372,0.023471,-0.002907,0.019710,-0.016336,0.138495,-0.138495
110.30,0.026178,0.038876,-0.030257,-0.003562,-0.017949,0.017643,0.128375,-0.128375
110.35,0.008605,-0.030764,0.021969,0.009788,0.013871,-0.011750,0.129987,-0.129987
110.40,-0.055296,-0.035400,-0.002738,-0.015346,-0.008004,0.001063,0.190770,-0.190770
110.45,0.081927,0.034764,-0.017857,0.019855,0.001103,0.010059,0.190770,-0.190770
110.50,0.043596,0.031472,0.029557,-0.023008,0.005940,-0.017075,0.190770,-0.190770
110.55,-0.087608,-0.038320,-0.026532,0.024589,-0.012216,0.017124,0.190770,-0.190770
110.60,-0.065287,-0.027143,0.010291,-0.024491,0.016916,-0.010185,0.190770,-0.190770
110.65,0.093694,0.041387,0.011078,0.022719,-0.019433,-0.000910,0.190770,-0.190770
110.70,-0.050065,0.022467,-0.026927,-0.019396,0.019442,0.011634,0.190770,-0.190770
110.75,-0.038448,-0.043925,0.029363,0.014747,-0.016942,-0.017610,0.190770,-0.190770
110.80,0.003108,-0.017504,-0.017171,-0.009092,0.012255,0.016400,0.190770,-0.190770
110.85,0.011008,0.045903,-0.003574,0.002815,-0.005987,-0.008498,0.190770,-0.190770
110.90,0.006460,0.012317,0.022540,0.003654,-0.001054,-0.002872,0.190770,-0.190770
110.95,-0.103297,-0.047295,-0.030276,-0.009873,0.007959,0.013070,0.190770,-0.190770
111.00,0.001114,-0.006973,0.022931,0.015418,-0.013836,-0.017935,0.190770,-0.190770
111.05,0.052835,0.048082,-0.004162,-0.019910,0.017928,0.015481,0.190770,-0.190770
111.10,0.022926,0.001541,-0.016680,0.023042,-0.019707,-0.006709,0.190770,-0.190770
111.15,-0.028030,-0.048257,0.029213,-0.024600,0.018942,-0.004800,0.190770,-0.190770
111.20,-0.010054,0.003912,-0.027193,0.024477,-0.015732,0.014350,0.190770,-0.190770
111.25,0.064589,0.047815,0.011627,-0.022682,0.010493,-0.018045,0.190770,-0.190770
111.30,0.069733,-0.009314,0.009732,0.019338,-0.003899,0.014376,0.190770,-0.190770
111.35,-0.116815,-0.046762,-0.026242,-0.014673,-0.003198,-0.004840,0.190770,-0.190770
111.40,0.042171,0.014598,0.029680,0.009005,0.009882,-0.006670,0.147226,-0.147226
111.45,0.022077,0.045113,-0.018332,-0.002723,-0.015291,0.015459,0.147226,-0.147226
111.50,-0.075816,-0.019695,-0.002147,-0.003746,0.018727,-0.017939,0.147226,-0.147226
111.55,-0.009594,-0.042887,0.021558,0.009958,-0.019745,0.013099,0.147226,-0.147226
111.60,0.034382,0.024541,-0.030228,-0.015491,0.018216,-0.002914,0.187465,-0.187465
111.65,0.073215,0.040115,0.023841,0.019965,-0.014336,-0.008461,0.187465,-0.187465
111.70,-0.054982,-0.029073,-0.005577,-0.023076,0.008605,0.016383,0.187465,-0.187465
111.75,0.033603,-0.036830,-0.015465,0.024610,-0.001764,-0.017619,0.187465,-0.187465
111.80,0.014910,0.033235,0.028803,-0.024463,-0.005304,0.011666,0.187465,-0.187465
111.85,0.029671,0.033075,-0.027793,0.022645,0.011688,-0.000952,0.187465,-0.187465
111.90,-0.078319,-0.036972,0.012937,-0.019280,-0.016564,-0.010150,0.187465,-0.187465
111.95,0.009305,-0.028897,0.008364,0.014598,0.019302,0.017111,0.187465,-0.187465
112.00,-0.034017,0.040237,-0.025498,-0.008919,-0.019549,-0.017089,0.187465,-0.187465
112.05,0.071356,0.024351,0.029930,0.002631,0.017273,0.010093,0.187465,-0.187465
112.10,-0.050603,-0.042988,-0.019452,0.003837,-0.012768,0.001021,0.187465,-0.187465
112.15,-0.062217,-0.019494,-0.000716,-0.010043,0.006615,-0.011718,0.187465,-0.187465
112.20,0.106032,0.045191,0.020527,0.015563,0.000391,0.017634,0.187465,-0.187465
112.25,-0.040008,0.014388,-0.030113,-0.020020,-0.007347,-0.016354,0.187465,-0.187465
112.30,-0.006364,-0.046816,0.024698,0.023109,0.013355,0.008400,0.187465,-0.187465
112.35,-0.057928,-0.009098,-0.006979,-0.024620,-0.017640,0.002982,0.187465,-0.187465
112.40,0.096453,0.047844,-0.014216,0.024448,0.019647,-0.013146,0.187465,-0.187465
112.45,0.008792,0.003692,0.028329,-0.022607,-0.019120,0.017947,0.187465,-0.187465
112.50,0.026464,-0.048261,-0.028330,0.019222,0.016125,-0.015423,0.187465,-0.187465
112.55,0.006021,0.001760,0.014218,-0.014523,-0.011048,0.006606,0.187465,-0.187465
112.60,0.028939,0.048063,0.006977,0.008833,0.004547,0.004907,0.153773,-0.153773
112.65,-0.039847,-0.007191,-0.024696,-0.002539,0.002542,-0.014417,0.129392,-0.129392
112.70,-0.019381,-0.047250,0.030113,-0.003929,-0.009303,0.018045,0.129392,-0.129392
112.75,-0.022563,0.012530,-0.020529,0.010128,0.014863,-0.014309,0.129392,-0.129392
112.80,-0.003739,0.045834,0.000718,-0.015635,-0.018505,0.004733,0.129392,-0.129392
112.85,0.051944,-0.017708,0.019451,0.020074,0.019759,0.006773,0.129392,-0.129392
112.90,-0.128599,-0.043834,-0.029930,-0.023142,-0.018463,-0.015516,0.129392,-0.129392
112.95,0.083896,0.022661,0.025499,0.024629,0.014784,0.017927,0.129392,-0.129392
113.00,-0.006732,0.041273,-0.008366,-0.024434,-0.009197,-0.013023,0.129392,-0.129392
113.05,-0.002523,-0.027324,-0.012935,0.022569,0.002424,0.002804,0.129392,-0.129392
113.10,-0.021897,-0.038186,0.027792,-0.019163,0.004663,0.008559,0.129392,-0.129392
113.15,-0.056682,0.031639,-0.028804,0.014448,-0.011147,-0.016429,0.128599,-0.128599
113.20,0.068338,0.034611,0.015467,-0.008746,0.016193,0.017595,0.128599,-0.128599
113.25,-0.087401,-0.035550,0.005575,0.002447,-0.019149,-0.011581,0.128599,-0.128599
113.30,-0.022001,-0.030594,-0.023840,0.004020,0.019634,0.000841,0.128599,-0.128599
113.35,0.019457,0.039006,0.030229,-0.010212,-0.017585,0.010242,0.128599,-0.128599
113.40,0.018395,0.026187,-0.021559,0.015707,0.013267,-0.017146,0.128599,-0.128599
113.45,0.039647,-0.041965,0.002150,-0.020128,-0.007236,0.017053,0.123358,-0.123358
113.50,0.042558,-0.021445,0.018331,0.023175,0.000272,-0.010001,0.123358,-0.123358
113.55,0.043495,0.044388,-0.029679,-0.024638,0.006728,-0.001131,0.123358,-0.123358
113.60,0.052092,0.016430,0.026243,0.024419,-0.012859,0.011802,0.144537,-0.144537
113.65,-0.075062,-0.046245,-0.009733,-0.022531,0.017331,-0.017657,0.144537,-0.144537
113.70,-0.013750,-0.011205,-0.011625,0.019104,-0.019566,0.016307,0.144537,-0.144537
113.75,0.034002,0.047511,0.027192,-0.014373,0.019276,-0.008302,0.144537,-0.144537
113.80,-0.024991,0.005837,-0.029213,0.008659,-0.016499,-0.003091,0.144537,-0.144537
113.85,0.018033,-0.048170,0.016682,-0.002354,0.011592,0.013222,0.144537,-0.144537
113.90,-0.043788,-0.000394,0.004160,-0.004112,-0.005189,-0.017958,0.144896,-0.144896
113.95,0.104910,0.048215,-0.022929,0.010296,-0.001883,0.015365,0.144896,-0.144896
114.00,0.068388,-0.005053,0.030276,-0.015778,0.008713,-0.006503,0.144896,-0.144896
114.05,-0.066410,-0.047644,-0.022541,0.020182,-0.014418,-0.005013,0.144896,-0.144896
114.10,-0.013095,0.010437,0.003577,-0.023207,0.018262,0.014484,0.144896,-0.144896
114.15,0.069688,0.046465,0.017170,0.024647,-0.019749,-0.018044,0.144896,-0.144896
114.20,0.001150,-0.015686,-0.029363,-0.024403,0.018688,0.014241,0.144896,-0.144896
114.25,-0.075542,-0.044692,0.026928,0.022493,-0.015215,-0.004626,0.144896,-0.144896
114.30,-0.058964,0.020736,-0.011079,-0.019045,0.009779,-0.006876,0.144896,-0.144896
114.35,-0.011965,0.042349,-0.010289,0.014297,-0.003080,0.015572,0.144896,-0.144896
114.40,-0.028136,-0.025521,0.026531,-0.008572,-0.004016,-0.017914,0.144896,-0.144896
114.45,-0.017429,-0.039466,-0.029557,0.002262,0.010594,0.012946,0.144896,-0.144896
114.50,0.032121,0.029980,0.017859,0.004203,-0.015804,-0.002695,0.144896,-0.144896
114.55,0.009451,0.036078,0.002736,-0.010381,0.018975,-0.008656,0.144896,-0.144896
114.60,-0.042046,-0.034057,-0.021968,0.015849,-0.019698,0.016474,0.144896,-0.144896
114.65,0.039796,-0.032230,0.030256,-0.020235,0.017878,-0.017570,0.144896,-0.144896
114.70,0.001850,0.037698,-0.023472,0.023239,-0.013751,0.011496,0.144896,-0.144896
114.75,0.004544,0.027971,0.004995,-0.024655,0.007849,-0.000731,0.144896,-0.144896
114.80,-0.042435,-0.040859,0.015970,0.024388,-0.000935,-0.010333,0.144896,-0.144896
114.85,-0.077650,-0.023354,-0.028980,-0.022454,-0.006101,0.017180,0.144896,-0.144896
114.90,0.056261,0.043497,0.027553,0.018986,0.012348,-0.017016,0.144123,-0.144123
114.95,-0.017348,0.018440,-0.012401,-0.014222,-0.017003,0.009909,0.144123,-0.144123
115.00,-0.000606,-0.045581,-0.008929,0.008485,0.019463,0.001242,0.144123,-0.144123
115.05,-0.045963,-0.013290,0.025811,-0.002170,-0.019411,-0.011886,0.144123,-0.144123
115.10,0.068922,0.047082,-0.029835,-0.004294,0.016854,0.017680,0.144123,-0.144123
115.15,0.001194,0.007970,0.018996,0.010465,-0.012122,-0.016259,0.152612,-0.152612
115.20,-0.040403,-0.047983,0.001306,-0.015920,0.005826,0.008203,0.161528,-0.161528
115.25,0.071339,-0.002548,-0.020957,0.020289,0.001222,0.003200,0.161528,-0.161528
115.30,0.122952,0.048271,0.030169,-0.023271,-0.008113,-0.013297,0.161528,-0.161528
115.35,0.006918,-0.002906,-0.024351,0.024664,0.013956,0.017968,0.161528,-0.161528
115.40,-0.127932,-0.047942,0.006403,-0.024372,-0.017998,-0.015307,0.161528,-0.161528
115.45,0.110616,0.008323,0.014735,0.022415,0.019718,0.006399,0.161528,-0.161528
115.50,0.002757,0.047002,-0.028532,-0.018927,-0.018893,0.005120,0.161528,-0.161528
115.55,-0.035330,-0.013633,0.028116,0.014146,0.015630,-0.014550,0.161528,-0.161528
115.60,-0.022862,-0.045462,-0.013694,-0.008398,-0.010349,0.018042,0.161528,-0.161528
115.65,0.060573,0.018770,-0.007550,0.002077,0.003733,-0.014172,0.161528,-0.161528
115.70,0.054677,0.043341,0.025033,0.004385,0.003364,0.004519,0.161528,-0.161528
115.75,-0.024970,-0.023667,-0.030046,-0.010549,-0.010028,0.006978,0.161528,-0.161528
115.80,-0.013789,-0.040667,0.020091,0.015991,0.015397,-0.015628,0.161528,-0.161528
115.85,-0.050643,0.028262,-0.000127,-0.020342,-0.018780,0.017900,0.161528,-0.161528
115.90,0.018074,0.037474,-0.019899,0.023302,0.019739,-0.012868,0.161528,-0.161528
115.95,-0.090979,-0.032496,0.030013,-0.024671,-0.018150,0.002585,0.161528,-0.161528
116.00,-0.089323,-0.033802,-0.025176,0.024355,0.014219,0.008753,0.161528,-0.161528
116.05,-0.060556,0.036315,0.007797,-0.022375,-0.008453,-0.016519,0.161528,-0.161528
116.10,0.131882,0.029699,0.013466,0.018867,0.001596,0.017545,0.161528,-0.161528
116.15,-0.076595,-0.039671,-0.028021,-0.014069,0.005467,-0.011410,0.161528,-0.161528
116.20,-0.002287,-0.025217,0.028617,0.008311,-0.011824,0.000620,0.140678,-0.140678
116.25,0.080399,0.042520,-0.014957,-0.001985,0.016655,0.010423,0.140678,-0.140678
116.30,-0.043195,0.020412,-0.006154,-0.004476,-0.019337,-0.017213,0.140678,-0.140678
116.35,0.008084,-0.044826,0.024199,0.010632,0.019524,0.016979,0.140678,-0.140678
116.40,-0.072563,-0.015347,-0.030189,-0.016062,-0.017191,-0.009816,0.140678,-0.140678
116.45,0.072469,0.046560,0.021140,0.020394,0.012639,-0.001353,0.140678,-0.140678
116.50,-0.055244,0.010087,-0.001560,-0.023333,-0.006456,0.011969,0.140678,-0.140678
116.55,-0.032559,-0.047700,-0.018797,0.024679,-0.000560,-0.017702,0.140678,-0.140678
116.60,0.045090,-0.004697,0.029790,-0.024338,0.007504,0.016210,0.140678,-0.140678
116.65,0.052671,0.048231,-0.025944,0.022335,-0.013479,-0.008104,0.140678,-0.140678
116.70,0.002827,-0.000752,0.009173,-0.018807,0.017715,-0.003309,0.140678,-0.140678
116.75,-0.059688,-0.048146,0.012168,0.013993,-0.019665,0.013372,0.140678,-0.140678
116.80,-0.018633,0.006192,-0.027447,-0.008224,0.019076,-0.017978,0.140678,-0.140678
116.85,0.132686,0.047446,0.029053,0.001893,-0.016027,0.015248,0.132686,-0.132686
116.90,0.033127,-0.011553,-0.016186,0.004568,0.010908,-0.006296,0.132686,-0.132686
116.95,-0.047048,-0.046141,-0.004744,-0.010716,-0.004382,-0.005226,0.132686,-0.132686
117.00,0.083650,0.016766,0.023311,0.016132,-0.002709,0.014615,0.132686,-0.132686
117.05,0.097129,0.044246,-0.030265,-0.020447,0.009451,-0.018040,0.132686,-0.132686
117.10,0.007382,-0.021766,0.022143,0.023364,-0.014973,0.014104,0.132686,-0.132686
117.15,-0.110976,-0.041787,-0.002990,-0.024686,0.018563,-0.004412,0.132686,-0.132686
117.20,-0.033843,0.026487,-0.017653,0.024321,-0.019757,-0.007080,0.132686,-0.132686
117.25,0.062303,0.038794,0.029501,-0.022295,0.018402,0.015683,0.132686,-0.132686
117.30,-0.077625,-0.030870,-0.026653,0.018746,-0.014671,-0.017886,0.132686,-0.132686
117.35,-0.030583,-0.035306,0.010528,-0.013917,0.009048,0.012790,0.132686,-0.132686
117.40,0.095497,0.034860,0.010842,0.008136,-0.002256,-0.002475,0.130560,-0.130560
117.45,-0.005486,0.031368,-0.026811,-0.001800,-0.004826,-0.008850,0.130560,-0.130560
117.50,-0.003735,-0.038404,0.029424,-0.004659,0.011286,0.016564,0.130560,-0.130560
117.55,-0.056373,-0.027029,-0.017379,0.010799,-0.016289,-0.017518,0.130560,-0.130560
117.60,0.028250,0.041458,-0.003323,-0.016202,0.019190,0.011324,0.130560,-0.130560
117.65,0.009953,0.022344,0.022370,0.020499,-0.019615,-0.000509,0.130560,-0.130560
117.70,-0.094651,-0.043982,-0.030273,-0.023395,0.017508,-0.010514,0.130560,-0.130560
117.75,-0.060657,-0.017375,0.023095,0.024693,-0.013142,0.017246,0.130560,-0.130560
117.80,0.028094,0.045945,-0.004412,-0.024304,0.007079,-0.016941,0.130560,-0.130560
117.85,0.067865,0.012184,-0.016469,0.022255,-0.000103,0.009723,0.130560,-0.130560
117.90,0.001880,-0.047322,0.029145,-0.018686,-0.006886,0.001463,0.130560,-0.130560
117.95,-0.047670,-0.006837,-0.027303,0.013840,0.012987,-0.012052,0.130560,-0.130560
118.00,0.025942,0.048094,0.011860,-0.008049,-0.017411,0.017723,0.160229,-0.160229
118.05,0.034602,0.001403,0.009492,0.001708,0.019589,-0.016161,0.160229,-0.160229
118.10,-0.095586,-0.048253,-0.026115,0.004750,-0.019238,0.008005,0.160229,-0.160229
118.15,0.081080,0.004049,0.029729,-0.010883,0.016405,0.003418,0.160229,-0.160229
118.20,-0.009730,0.047795,-0.018533,0.016272,-0.011455,-0.013446,0.160229,-0.160229
118.25,-0.060990,-0.009450,-0.001895,-0.020550,0.005026,0.017987,0.160229,-0.160229
118.30,0.051115,-0.046728,0.021379,0.023425,0.002051,-0.015189,0.160229,-0.160229
118.35,0.006778,0.014729,-0.030213,-0.024699,-0.008864,0.006192,0.160229,-0.160229
118.40,0.096749,0.045063,0.023996,0.024286,0.014532,0.005332,0.160229,-0.160229
118.45,-0.068860,-0.019821,-0.005825,-0.022214,-0.018326,-0.014679,0.160229,-0.160229
118.50,0.023443,-0.042824,-0.015248,0.018625,0.019754,0.018037,0.160229,-0.160229
118.55,0.029176,0.024660,0.028725,-0.013763,-0.018633,-0.014034,0.160229,-0.160229
118.60,0.027180,0.040038,-0.027892,0.007961,0.015107,0.004304,0.160229,-0.160229
118.65,0.019831,-0.029183,0.013165,-0.001616,-0.009632,0.007182,0.160229,-0.160229
118.70,-0.000613,-0.036740,0.008120,-0.004840,0.002914,-0.015737,0.160229,-0.160229
118.75,0.024118,0.033335,-0.025360,0.010966,0.004181,0.017871,0.160229,-0.160229
118.80,-0.006658,0.032974,0.029967,-0.016342,-0.010736,-0.012712,0.160229,-0.160229
118.85,-0.042889,-0.037060,-0.019645,0.020602,0.015905,0.002366,0.184563,-0.184563
118.90,-0.085222,-0.028787,-0.000463,-0.023455,-0.019022,0.008946,0.184563,-0.184563
118.95,0.039746,0.040313,0.020341,0.024705,0.019684,-0.016607,0.184563,-0.184563
119.00,-0.070293,0.024232,-0.030085,-0.024268,-0.017805,0.017491,0.184563,-0.184563
119.05,0.028778,-0.043051,0.024843,0.022173,0.013629,-0.011238,0.184563,-0.184563
119.10,-0.021649,-0.019368,-0.007225,-0.018564,-0.007694,0.000398,0.184563,-0.184563
119.15,0.072379,0.045239,-0.013992,0.013686,0.000766,0.010604,0.184563,-0.184563
119.20,0.030129,0.014256,0.028239,-0.007873,0.006261,-0.017279,0.184563,-0.184563
119.25,-0.027841,-0.046850,-0.028418,0.001523,-0.012480,0.016903,0.184563,-0.184563
119.30,-0.001306,-0.008963,0.014441,0.004931,0.017088,-0.009629,0.184563,-0.184563
119.35,-0.038969,0.047862,0.006731,-0.011049,-0.019491,-0.001573,0.184563,-0.184563
119.40,-0.038396,0.003555,-0.024549,0.016412,0.019379,0.012134,0.184563,-0.184563
119.45,-0.085797,-0.048264,0.030138,-0.020653,-0.016766,-0.017743,0.184563,-0.184563
119.50,0.054833,0.001898,-0.020714,0.023484,0.011989,0.016112,0.184563,-0.184563
119.55,-0.027331,0.048050,0.000970,-0.024711,-0.005665,-0.007906,0.184563,-0.184563
119.60,0.059831,-0.007327,0.019256,0.024249,-0.001390,-0.003527,0.184563,-0.184563
119.65,-0.054383,-0.047222,-0.029890,-0.022132,0.008266,0.013520,0.184563,-0.184563
119.70,0.013745,0.012663,0.025634,0.018502,-0.014075,-0.017996,0.184563,-0.184563
119.75,0.070439,0.045791,-0.008608,-0.013609,0.018067,0.015128,0.184563,-0.184563
119.80,-0.033607,-0.017837,-0.012706,0.007786,-0.019728,-0.006088,0.184563,-0.184563
119.85,-0.032353,-0.043776,0.027691,-0.001431,0.018843,-0.005437,0.147684,-0.147684
119.90,-0.073359,0.022783,-0.028881,-0.005022,-0.015526,0.014744,0.147684,-0.147684
119.95,0.062016,0.041201,0.015684,0.011132,0.010205,-0.018033,0.174673,-0.174673
120.00,0.013149,-0.027438,0.005326,-0.016481,-0.003568,0.013964,0.174673,-0.174673
120.05,0.004177,-0.038101,-0.023683,0.020704,-0.003530,-0.004197,0.174673,-0.174673
120.10,0.038642,0.031743,0.030242,-0.023513,0.010173,-0.007283,0.174673,-0.174673
120.15,0.012467,0.034515,-0.021736,0.024716,-0.015503,0.015791,0.174673,-0.174673
120.20,-0.066107,-0.035643,0.002402,-0.024231,0.018832,-0.017855,0.174673,-0.174673
120.25,0.015124,-0.030487,0.018129,0.022090,-0.019730,0.012633,0.174673,-0.174673
120.30,0.025501,0.039087,-0.029628,-0.018440,0.018083,-0.002256,0.174673,-0.174673
120.35,0.028601,0.026071,0.026368,0.013531,-0.014102,-0.009042,0.174673,-0.174673
120.40,-0.023725,-0.042033,-0.009973,-0.007698,0.008301,0.016650,0.174673,-0.174673
120.45,-0.006459,-0.021322,-0.011391,0.001338,-0.001428,-0.017464,0.174673,-0.174673
120.50,0.083350,0.044442,0.027080,0.005113,-0.005628,0.011151,0.174673,-0.174673
120.55,0.007745,0.016300,-0.029279,-0.011214,0.011959,-0.000288,0.174673,-0.174673
120.60,-0.082088,-0.046284,0.016892,0.016550,-0.016745,-0.010693,0.174673,-0.174673
120.65,-0.025284,-0.011071,0.003909,-0.020755,0.019371,0.017310,0.174673,-0.174673
120.70,0.043349,0.047535,-0.022764,0.023542,-0.019497,-0.016864,0.174673,-0.174673
120.75,0.014129,0.005700,0.030278,-0.024721,0.017107,0.009535,0.174673,-0.174673
120.80,-0.007374,-0.048179,-0.022709,0.024212,-0.012509,0.001684,0.174673,-0.174673
120.85,-0.069753,-0.000256,0.003827,-0.022048,0.006297,-0.012216,0.174673,-0.174673
120.90,0.118721,0.048208,0.016961,0.018378,0.000728,0.017763,0.174673,-0.174673
120.95,-0.068570,-0.005191,-0.029300,-0.013453,-0.007659,-0.016062,0.169990,-0.169990
121.00,-0.007131,-0.047621,0.027043,0.007609,0.013602,0.007806,0.169990,-0.169990
121.05,0.021520,0.010571,-0.011314,-0.001246,-0.017789,0.003635,0.169990,-0.169990
121.10,0.006821,0.046427,-0.010050,-0.005203,0.019680,-0.013593,0.169990,-0.169990
121.15,-0.029194,-0.015817,0.026409,0.011297,-0.019032,0.018004,0.169990,-0.169990
121.20,-0.079190,-0.044640,-0.029611,-0.016619,0.015927,-0.015068,0.169990,-0.169990
121.25,0.107080,0.020861,0.018063,0.020805,-0.010767,0.005983,0.169990,-0.169990
121.30,0.038718,0.042283,0.002484,-0.023571,0.004218,0.005543,0.169990,-0.169990
121.35,-0.073113,-0.025638,-0.021793,0.024726,0.002876,-0.014807,0.169990,-0.169990
121.40,-0.020437,-0.039386,0.030246,-0.024192,-0.009599,0.018029,0.169990,-0.169990
121.45,0.091691,0.030088,-0.023631,0.022006,0.015083,-0.013894,0.169990,-0.169990
121.50,0.023802,0.035986,0.005245,-0.018316,-0.018620,0.004089,0.169990,-0.169990
121.55,0.094174,-0.034154,0.015755,0.013376,0.019755,0.007385,0.169990,-0.169990
121.60,-0.132640,-0.032127,-0.028906,-0.007521,-0.018340,-0.015845,0.169990,-0.169990
121.65,0.061396,0.037784,0.027657,0.001153,0.014558,0.017839,0.166516,-0.166516
121.70,-0.014494,0.027858,-0.012631,0.005294,-0.008897,-0.012554,0.166516,-0.166516
121.75,-0.111522,-0.040932,-0.008687,-0.011379,0.002089,0.002146,0.166516,-0.166516
121.80,0.030543,-0.023233,0.025678,0.016687,0.004990,0.009138,0.141981,-0.141981
121.85,-0.039726,0.043557,-0.029877,-0.020855,-0.011424,-0.016693,0.141981,-0.141981
121.90,0.077045,0.018312,0.019192,0.023599,0.016384,0.017436,0.141981,-0.141981
121.95,-0.141981,-0.045626,0.001053,-0.024730,-0.019230,-0.011064,0.141981,-0.141981
122.00,0.065675,-0.013157,-0.020774,0.024172,0.019594,0.000177,0.142950,-0.142950
122.05,0.130022,0.047113,0.030146,-0.021963,-0.017429,0.010782,0.142950,-0.142950
122.10,-0.049467,0.007834,-0.024501,0.018254,0.013015,-0.017341,0.142950,-0.142950
122.15,-0.019258,-0.047998,0.006650,-0.013298,-0.006922,0.016824,0.142950,-0.142950
122.20,0.036703,-0.002410,0.014513,0.007433,-0.000065,-0.009441,0.142950,-0.142950
