log10_x,total,wave_1_gamma_14.1,wave_2_gamma_21.0,wave_3_gamma_25.0,wave_4_gamma_30.4,wave_5_gamma_32.9,wave_6_gamma_37.6,wave_7_gamma_40.9,wave_8_gamma_43.3,wave_9_gamma_48.0,wave_10_gamma_49.8
315.200,-0.001227,-0.047232,0.029955,0.003658,0.011629,0.014410,-0.009590,-0.004338,-0.013184,0.007375,0.006089
315.210,-0.036882,-0.047938,0.024462,0.016401,-0.001407,0.002991,-0.015510,-0.013397,-0.007829,0.011499,-0.006156
315.220,-0.055715,-0.043610,0.013349,0.023854,-0.013781,-0.010067,-0.010519,-0.011418,0.004693,0.002946,-0.011162
315.230,-0.046333,-0.034703,-0.000832,0.023611,-0.019663,-0.017608,0.001870,-0.000031,0.012919,-0.008854,-0.003043
315.240,-0.021599,-0.022152,-0.014821,0.015751,-0.016284,-0.015498,0.012945,0.011381,0.009318,-0.010894,0.008655
315.250,-0.005232,-0.007276,-0.025405,0.002811,-0.005234,-0.004895,0.014913,0.013416,-0.002813,-0.000925,0.010175
315.260,-0.007938,0.008364,-0.030152,-0.011037,0.008281,0.008391,0.006392,0.004396,-0.012369,0.010064,-0.000269
315.270,-0.017107,0.023126,-0.027971,-0.021324,0.017895,0.017078,-0.006626,-0.008246,-0.010602,0.009959,-0.010397
315.280,-0.010780,0.035460,-0.019363,-0.024732,0.019080,0.016405,-0.014983,-0.014094,0.000870,-0.001125,-0.008299
315.290,0.018627,0.044071,-0.006306,-0.020162,0.011278,0.006741,-0.012801,-0.008329,0.011546,-0.010968,0.003557
315.300,0.055558,0.048054,0.008200,-0.009088,-0.001837,-0.006618,-0.001615,0.004299,0.011652,-0.008721,0.011231
315.310,0.076318,0.046993,0.020821,0.004918,-0.014087,-0.016350,0.010707,0.013384,0.001092,0.003141,0.005698
315.320,0.071647,0.040997,0.028659,0.017337,-0.019701,-0.017121,0.015497,0.011442,-0.010468,0.011540,-0.006535
315.330,0.053375,0.030696,0.029912,0.024164,-0.016035,-0.008508,0.009387,0.000072,-0.012445,0.007218,-0.011084
315.340,0.039236,0.017173,0.024292,0.023195,-0.004817,0.004767,-0.003327,-0.011357,-0.003030,-0.005061,-0.002599
315.350,0.032994,0.001847,0.013091,0.014744,0.008671,0.015430,-0.013700,-0.013428,0.009159,-0.011760,0.008942
315.360,0.021020,-0.013674,-0.001118,0.001537,0.018074,0.017636,-0.014437,-0.004435,0.012964,-0.005496,0.009968
315.370,-0.011659,-0.027758,-0.015071,-0.012166,0.018964,0.010177,-0.005018,0.008213,0.004901,0.006827,-0.000727
315.380,-0.062941,-0.038928,-0.025560,-0.021945,0.010921,-0.002860,0.007930,0.014093,-0.007649,0.011624,-0.010567
315.390,-0.111337,-0.046011,-0.030177,-0.024644,-0.002266,-0.014330,0.015300,0.008362,-0.013196,0.003607,-0.007982
315.400,-0.131260,-0.048263,-0.027860,-0.019393,-0.014386,-0.017945,0.011908,-0.004260,-0.006663,-0.008387,0.003989
315.410,-0.111058,-0.045448,-0.019142,-0.007886,-0.019729,-0.011726,0.000140,-0.013371,0.005969,-0.011135,0.011270
315.420,-0.058945,-0.037860,-0.006026,0.006165,-0.015779,0.000920,-0.011727,-0.011465,0.013137,-0.001608,0.005298
315.430,0.004679,-0.026298,0.008475,0.018227,-0.004397,0.013062,-0.015345,-0.000112,0.008279,0.009691,-0.006903
315.440,0.058891,-0.011974,0.021029,0.024409,0.009057,0.018045,-0.008169,0.011333,-0.004158,0.010307,-0.010987
315.450,0.089270,0.003607,0.028750,0.022717,0.018244,0.013138,0.004753,0.013441,-0.012789,-0.000439,-0.002152
315.460,0.089846,0.018809,0.029866,0.013697,0.018838,0.001030,0.014332,0.004474,-0.009712,-0.010701,0.009214
315.470,0.063814,0.032036,0.024120,0.000258,0.010559,-0.011642,0.013829,-0.008180,0.002255,-0.009167,0.009745
315.480,0.023794,0.041900,0.012832,-0.013264,-0.002694,-0.017933,0.003599,-0.014093,0.012158,0.002473,-0.001183
315.490,-0.011581,0.047364,-0.001405,-0.022507,-0.014678,-0.014396,-0.009163,-0.008394,0.010931,0.011387,-0.010720
315.500,-0.026135,0.047856,-0.015319,-0.024490,-0.019748,-0.002969,-0.015479,0.004221,-0.000302,0.007748,-0.007652
315.510,-0.015220,0.043322,-0.025713,-0.018572,-0.015516,0.010085,-0.010908,0.013358,-0.011259,-0.004432,0.004414
315.520,0.011495,0.034241,-0.030199,-0.006664,-0.003975,0.017612,0.001337,0.011489,-0.011909,-0.011726,0.011289
315.530,0.036069,0.021564,-0.027746,0.007395,0.009438,0.015487,0.012641,0.000153,-0.001657,-0.006094,0.004890
315.540,0.042903,0.006623,-0.018919,0.019068,0.018405,0.004873,0.015053,-0.011309,0.010112,0.006256,-0.007260
315.550,0.027009,-0.009014,-0.005744,0.024589,0.018703,-0.008411,0.006877,-0.013453,0.012624,0.011710,-0.010872
315.560,-0.004184,-0.023704,0.008750,0.022179,0.010191,-0.017086,-0.006136,-0.004512,0.003580,0.004254,-0.001700
315.570,-0.035422,-0.035905,0.021234,0.012614,-0.003121,-0.016396,-0.014833,0.008146,-0.008742,-0.007891,0.009471
315.580,-0.052098,-0.044336,0.028839,-0.001021,-0.014964,-0.006720,-0.013097,0.014093,-0.013061,-0.011337,0.009506
315.590,-0.048806,-0.048112,0.029818,-0.014326,-0.019757,0.006639,-0.002147,0.008427,-0.005423,-0.002286,-0.001637
315.600,-0.033048,-0.046837,0.023946,-0.023009,-0.015245,0.016359,0.010312,-0.004182,0.007178,0.009285,-0.010855
315.610,-0.020087,-0.040644,0.012572,-0.024271,-0.003551,0.017114,0.015518,-0.013345,0.013209,0.010621,-0.007309
315.620,-0.020750,-0.030184,-0.001691,-0.017702,0.009815,0.008489,0.009808,-0.011513,0.007148,0.000248,0.004832
315.630,-0.031332,-0.016554,-0.015565,-0.005423,0.018558,-0.004788,-0.002801,-0.000194,-0.005457,-0.010398,0.011291
315.640,-0.035656,-0.001187,-0.025863,0.008605,0.018560,-0.015441,-0.013440,0.011284,-0.013066,-0.009582,0.004473
315.650,-0.019549,0.014306,-0.030218,0.019858,0.009819,-0.017631,-0.014625,0.013465,-0.008714,0.001797,-0.007605
315.660,0.014762,0.028296,-0.027630,0.024704,-0.003547,-0.010158,-0.005523,0.004551,0.003615,0.011195,-0.010740
315.670,0.048834,0.039315,-0.018694,0.021582,-0.015242,0.002882,0.007464,-0.008113,0.012635,0.008252,-0.001246
315.680,0.063948,0.046207,-0.005463,0.011497,-0.019758,0.014343,0.015201,-0.014092,0.010088,-0.003788,0.009713
315.690,0.057641,0.048247,0.009024,-0.002297,-0.014967,0.017943,0.012245,-0.008460,-0.001693,-0.011652,0.009251
315.700,0.044026,0.045221,0.021437,-0.015349,-0.003126,0.011709,0.000676,0.004143,-0.011925,-0.006671,-0.002089
315.710,0.037582,0.037447,0.028925,-0.023450,0.010187,-0.000943,-0.011368,0.013332,-0.011240,0.005664,-0.010972
315.720,0.037802,0.025742,0.029767,-0.023987,0.018702,-0.013077,-0.015416,0.011536,-0.000266,0.011755,-0.006953
315.730,0.031376,0.011333,0.023769,-0.016785,0.018407,-0.018045,-0.008620,0.000235,0.010952,0.004888,0.005242
315.740,0.009225,-0.004265,0.012310,-0.004169,0.009442,-0.013123,0.004239,-0.011260,0.012144,-0.007368,0.011273
315.750,-0.021172,-0.019415,-0.001977,0.009792,-0.003970,-0.001008,0.014117,-0.013477,0.002219,-0.011501,0.004049
315.760,-0.042752,-0.032527,-0.015810,0.020595,-0.015513,0.011659,0.014065,-0.004589,-0.009737,-0.002956,-0.007937
315.770,-0.047617,-0.042224,-0.026011,0.024753,-0.019748,0.017936,0.004119,0.008080,-0.012779,0.008848,-0.010590
315.780,-0.045742,-0.047487,-0.030235,0.020926,-0.014681,0.014383,-0.008724,0.014091,-0.004123,0.010898,-0.000790
315.790,-0.052437,-0.047765,-0.027512,0.010349,-0.002699,0.002947,-0.015430,0.008492,0.008308,0.000935,0.009938
315.800,-0.067943,-0.043027,-0.018468,-0.003567,0.010554,-0.010104,-0.011283,-0.004104,0.013133,-0.010059,0.008980
315.810,-0.073148,-0.033772,-0.005180,-0.016332,0.018837,-0.017617,0.000801,-0.013319,0.005936,-0.009964,-0.002537
315.820,-0.048621,-0.020971,0.009297,-0.023829,0.018246,-0.015475,0.012322,-0.011559,-0.006695,0.001115,-0.011072
315.830,0.002321,-0.005968,0.021639,-0.023638,0.009061,-0.004852,0.015175,-0.000276,-0.013198,0.010965,-0.006587
315.840,0.052227,0.009661,0.029009,-0.015823,-0.004392,0.008431,0.007354,0.011235,-0.007619,0.008727,0.005643
315.850,0.073294,0.024277,0.029713,-0.002903,-0.015776,0.017093,-0.005640,0.013489,0.004935,-0.003131,0.011238
315.860,0.062556,0.036343,0.023590,0.010954,-0.019729,0.016387,-0.014667,0.004628,0.012971,-0.011538,0.003618
315.870,0.042456,0.044593,0.012048,0.021277,-0.014389,0.006700,-0.013377,-0.008046,0.009133,-0.007226,-0.008256
315.880,0.036500,0.048161,-0.002263,0.024736,-0.002271,-0.006659,-0.002678,-0.014091,-0.003065,0.005052,-0.010422
315.890,0.045733,0.046673,-0.016054,0.020215,0.010917,-0.016368,0.009905,-0.008525,-0.012457,0.011760,-0.000333
315.900,0.049949,0.040284,-0.026156,0.009174,0.018962,-0.017107,0.015520,0.004065,-0.010446,0.005504,0.010148
315.910,0.030725,0.029666,-0.030249,-0.004827,0.018076,-0.008469,0.010219,0.013305,0.001129,-0.006819,0.008695
315.920,-0.008870,0.015932,-0.027391,-0.017271,0.008675,0.004810,-0.002271,0.011583,0.011670,-0.011626,-0.002981
315.930,-0.047303,0.000526,-0.018240,-0.024143,-0.004812,0.015453,-0.013163,0.000316,0.011528,-0.003616,-0.011153
315.940,-0.064469,-0.014935,-0.004898,-0.023227,-0.016032,0.017627,-0.014796,-0.011211,0.000833,0.008380,-0.006210
315.950,-0.056611,-0.028828,0.009570,-0.014818,-0.019701,0.010140,-0.006021,-0.013501,-0.010624,0.011138,0.006035
315.960,-0.033711,-0.039695,0.021838,-0.001629,-0.014090,-0.002904,0.006989,-0.004666,-0.012356,0.001618,0.011183
315.970,-0.007602,-0.046393,0.029089,0.012086,-0.001842,-0.014357,0.015083,0.008013,-0.002777,-0.009686,0.003181
315.980,0.013798,-0.048221,0.029657,0.021902,0.011274,-0.017941,0.012568,0.014090,0.009344,-0.010312,-0.008562
315.990,0.023337,-0.044986,0.023410,0.024652,0.019079,-0.011692,0.001212,0.008557,0.012911,0.000429,-0.010237
316.000,0.013529,-0.037027,0.011784,0.019450,0.017897,0.000965,-0.010996,-0.004026,0.004659,0.010697,0.000125
316.010,-0.015485,-0.025181,-0.002549,0.007974,0.008285,0.013093,-0.015470,-0.013292,-0.007859,0.009173,0.010340
316.020,-0.048163,-0.010691,-0.016297,-0.006075,-0.005229,0.018045,-0.009062,-0.011606,-0.013182,-0.002463,0.008396
316.030,-0.060595,0.004922,-0.026300,-0.018164,-0.016281,0.013107,0.003721,-0.000357,-0.006438,-0.011384,-0.003421
316.040,-0.041013,0.020018,-0.030260,-0.024394,-0.019664,0.000986,0.013886,0.011186,0.006199,-0.007755,-0.011215
316.050,-0.002911,0.033012,-0.027268,-0.022754,-0.013784,-0.011676,0.014283,0.013512,0.013162,0.004423,-0.005822
316.060,0.026963,0.042540,-0.018010,-0.013774,-0.001412,-0.017938,0.004634,0.004705,0.008075,0.011725,0.006417
316.070,0.036447,0.047601,-0.004614,-0.000351,0.011626,-0.014370,-0.008275,-0.007979,-0.004403,0.006102,0.011111
316.080,0.041141,0.047665,0.009841,0.013185,0.019187,-0.002925,-0.015363,-0.014089,-0.012851,-0.006248,0.002739
316.090,0.064728,0.042724,0.022036,0.022468,0.017710,0.010122,-0.011645,-0.008590,-0.009535,-0.011710,-0.008853
316.100,0.104944,0.033297,0.029168,0.024503,0.007892,0.017622,0.000265,0.003987,0.002510,-0.004264,-0.010035
316.110,0.124414,0.020374,0.029597,0.018634,-0.005644,0.015464,0.011988,0.013278,0.012257,0.007883,0.000583
316.120,0.083148,0.005312,0.023227,0.006753,-0.016521,0.004831,0.015279,0.011629,0.010784,0.011340,0.010516
316.130,-0.016124,-0.010308,0.011519,-0.007306,-0.019617,-0.008450,0.007822,0.000398,-0.000562,0.002296,0.008083
316.140,-0.118083,-0.024845,-0.002835,-0.019008,-0.013472,-0.017100,-0.005136,-0.011161,-0.011393,-0.009279,-0.003854
316.150,-0.156933,-0.036774,-0.016538,-0.024579,-0.000981,-0.016377,-0.014482,-0.013524,-0.011794,-0.010625,-0.011259
316.160,-0.113677,-0.044842,-0.026441,-0.022220,0.011972,-0.006679,-0.013641,-0.004743,-0.001399,-0.000258,-0.005425
316.170,-0.032999,-0.048201,-0.030269,-0.012693,0.019285,0.006680,-0.003205,0.007945,0.010277,0.010393,0.006789
316.180,0.017904,-0.046500,-0.027142,0.000928,0.017515,0.016378,0.009486,0.014087,0.012545,0.009587,0.011020
316.190,0.009109,-0.039917,-0.017779,0.014250,0.007494,0.017100,0.015504,0.008622,0.003329,-0.001787,0.002293
316.200,-0.030692,-0.029142,-0.004331,0.022975,-0.006056,0.008450,0.010616,-0.003948,-0.008934,-0.011192,-0.009130
316.210,-0.048590,-0.015308,0.010112,0.024289,-0.016754,-0.004831,-0.001739,-0.013265,-0.013019,-0.008259,-0.009817
316.220,-0.019782,0.000134,0.022232,0.017767,-0.019560,-0.015464,-0.012871,-0.011652,-0.005186,0.003779,0.001040
316.230,0.033875,0.015562,0.029243,0.005514,-0.013153,-0.017622,-0.014949,-0.000439,0.007395,0.011650,0.010674
316.240,0.071967,0.029355,0.029536,-0.008518,-0.000550,-0.010122,-0.006512,0.011136,0.013206,0.006679,0.007757
316.250,0.075577,0.040067,0.023042,-0.019802,0.012312,0.002926,0.006506,0.013535,0.006928,-0.005655,-0.004282
316.260,0.057868,0.046571,0.011254,-0.024698,0.019375,0.014370,0.014947,0.004782,-0.005692,-0.011755,-0.011285
316.270,0.040635,0.048186,-0.003120,-0.021627,0.017311,0.017938,0.012875,-0.007912,-0.013102,-0.004897,-0.005019
316.280,0.028806,0.044742,-0.016777,-0.011579,0.007093,0.011675,0.001746,-0.014086,-0.008517,0.007360,0.007149
316.290,0.011785,0.036600,-0.026579,0.002204,-0.006466,-0.000987,-0.010611,-0.008654,0.003864,0.011503,0.010910
316.300,-0.014549,0.024615,-0.030274,0.015276,-0.016979,-0.013108,-0.015504,0.003908,0.012708,0.002966,0.001842
316.310,-0.035642,0.010046,-0.027013,0.023420,-0.019495,-0.018045,-0.009492,0.013251,0.009919,-0.008841,-0.009392
316.320,-0.032597,-0.005578,-0.017546,0.024009,-0.012827,-0.013092,0.003197,0.011675,-0.001950,-0.010902,-0.009583
316.330,-0.006260,-0.020617,-0.004047,0.016853,-0.000118,-0.000964,0.013637,0.000479,-0.012034,-0.000945,0.001495
316.340,0.018631,-0.033491,0.010382,0.004260,0.012647,0.011692,0.014485,-0.011111,-0.011102,0.010054,0.010815
316.350,0.016243,-0.042848,0.022425,-0.009707,0.019455,0.017941,0.005143,-0.013547,-0.000006,0.009969,0.007417
316.360,-0.014826,-0.047706,0.029316,-0.020543,0.017099,0.014356,-0.007816,-0.004820,0.011095,-0.001105,-0.004702
316.370,-0.050858,-0.047556,0.029471,-0.024752,0.006689,0.002904,-0.015277,0.007878,0.012039,-0.010961,-0.011292
316.380,-0.066829,-0.042412,0.022855,-0.020976,-0.006872,-0.010140,-0.011993,0.014085,0.001963,-0.008734,-0.004604
316.390,-0.057961,-0.032816,0.010987,-0.010433,-0.017196,-0.017627,-0.000272,0.008686,-0.009911,0.003121,0.007498
316.400,-0.037197,-0.019774,-0.003405,0.003475,-0.019420,-0.015452,0.011640,-0.003869,-0.012711,0.011536,0.010783
316.410,-0.015839,-0.004655,-0.017015,0.016262,-0.012496,-0.004809,0.015364,-0.013237,-0.003876,0.007233,0.001389
316.420,0.007233,0.010952,-0.026715,0.023803,0.000313,0.008470,0.008281,-0.011698,0.008508,-0.005043,-0.009639
316.430,0.035743,0.025409,-0.030277,0.023666,0.012975,0.017107,-0.004627,-0.000520,0.013103,-0.011760,-0.009332
316.440,0.061046,0.037198,-0.026883,0.015894,0.019525,0.016368,-0.014280,0.011086,0.005703,-0.005513,0.001948
316.450,0.064802,0.045082,-0.017312,0.002995,0.016878,0.006659,-0.013889,0.013558,-0.006917,0.006811,0.010938
316.460,0.039798,0.048232,-0.003763,-0.010871,0.006281,-0.006700,-0.003728,0.004858,-0.013206,0.011627,0.007066
316.470,0.004396,0.046319,0.010651,-0.021229,-0.007275,-0.016387,0.009055,-0.007844,-0.007405,0.003626,-0.005114
316.480,-0.010171,0.039542,0.022617,-0.024739,-0.017404,-0.017092,0.015469,-0.014083,0.005174,-0.008373,-0.011281
316.490,0.009942,0.028613,0.029387,-0.020269,-0.019335,-0.008430,0.011002,-0.008719,0.013017,-0.011141,-0.004182
316.500,0.045293,0.014680,0.029404,-0.009260,-0.012159,0.004852,-0.001204,0.003830,0.008944,-0.001628,0.007834
316.510,0.060489,-0.000794,0.022666,0.004736,0.000745,0.015476,-0.012563,0.013223,-0.003317,0.009680,0.010639
316.520,0.037998,-0.016185,0.010719,0.017205,0.013298,0.017617,-0.015085,0.011720,-0.012541,0.010317,0.000933
316.530,-0.006762,-0.029877,-0.003690,0.024123,0.019587,0.010103,-0.006996,0.000561,-0.010285,-0.000419,-0.009869
316.540,-0.044141,-0.040431,-0.017251,0.023259,0.016650,-0.002948,0.006014,-0.011061,0.001387,-0.010693,-0.009067
316.550,-0.060979,-0.046741,-0.026849,0.014892,0.005870,-0.014383,0.014794,-0.013569,0.011789,-0.009179,0.002397
316.560,-0.069144,-0.048143,-0.030278,0.001721,-0.007674,-0.017936,0.013167,-0.004897,0.011399,0.002454,0.011042
316.570,-0.083759,-0.044490,-0.026750,-0.012005,-0.017604,-0.011658,0.002279,0.007810,0.000574,0.011382,0.006703
316.580,-0.097995,-0.036166,-0.017076,-0.021858,-0.019242,0.001009,-0.010213,0.014082,-0.010776,0.007763,-0.005518
316.590,-0.085572,-0.024045,-0.003478,-0.024661,-0.011816,0.013123,-0.015520,0.008751,-0.012262,-0.004413,-0.011251
316.600,-0.030469,-0.009399,0.010919,-0.019508,0.001176,0.018045,-0.009911,-0.003791,-0.002522,-0.011725,-0.003754
316.610,0.048704,0.006234,0.022807,-0.008062,0.013614,0.013077,0.002670,-0.013209,0.009526,-0.006111,0.008157
316.620,0.108432,0.021212,0.029454,0.005985,0.019639,0.000942,0.013373,-0.011743,0.012854,0.006239,0.010476
316.630,0.116773,0.033963,0.029334,0.018101,0.016414,-0.011709,0.014669,-0.000602,0.004415,0.011711,0.000476
316.640,0.080320,0.043148,0.022475,0.024378,0.005457,-0.017943,0.005647,0.011035,-0.008066,0.004273,-0.010084
316.650,0.035038,0.047803,0.010451,0.022790,-0.008070,-0.014343,-0.007348,0.013580,-0.013163,-0.007876,-0.008786
316.660,0.011689,0.047438,-0.003974,0.013851,-0.017796,-0.002882,-0.015173,0.004935,-0.006210,-0.011343,0.002843
316.670,0.011219,0.042093,-0.017486,0.000444,-0.019139,0.010159,-0.012326,-0.007776,0.006427,-0.002306,0.011129
316.680,0.012300,0.032328,-0.026980,-0.013107,-0.011467,0.017631,-0.000809,-0.014080,0.013181,0.009273,0.006329
316.690,-0.001408,0.019169,-0.030275,-0.022429,0.001606,0.015441,0.011278,-0.008782,0.007869,0.010629,-0.005913
316.700,-0.024820,0.003998,-0.026614,-0.024516,0.013923,0.004788,0.015431,0.003751,-0.004647,0.000268,-0.011202
316.710,-0.040625,-0.011594,-0.016838,-0.018694,0.019682,-0.008489,0.008730,0.013194,-0.012909,-0.010389,-0.003319
316.720,-0.039773,-0.025968,-0.003193,-0.006842,0.016169,-0.017114,-0.004112,0.011766,-0.009353,-0.009593,0.008467
316.730,-0.029111,-0.037616,0.011186,0.007218,0.005041,-0.016359,-0.014061,0.000643,0.002764,0.001777,0.010297
316.740,-0.020043,-0.045314,0.022994,0.018949,-0.008462,-0.006638,-0.014120,-0.011010,0.012351,0.011189,0.000018
316.750,-0.014647,-0.048254,0.029519,0.024567,-0.017979,0.006721,-0.004247,-0.013591,0.010632,0.008266,-0.010282
316.760,-0.006677,-0.046128,0.029262,0.022261,-0.019027,0.016396,0.008614,-0.004973,-0.000821,-0.003769,-0.008492
316.770,0.005138,-0.039159,0.022281,0.012773,-0.011113,0.017085,0.015416,0.007742,-0.011522,-0.011649,0.003284
316.780,0.010000,-0.028078,0.010181,-0.000835,0.002036,0.008411,0.011374,0.014078,-0.011675,-0.006687,0.011198
316.790,-0.004534,-0.014049,-0.004258,-0.014174,0.014226,-0.004874,-0.000669,0.008814,-0.001141,0.005646,0.005945
316.800,-0.035035,0.001454,-0.017719,-0.022940,0.019715,-0.015487,-0.012241,-0.003712,0.010438,0.011756,-0.006299
316.810,-0.058454,0.016806,-0.027109,-0.024306,0.015918,-0.017612,-0.015202,-0.013180,0.012462,0.004906,-0.011135
316.820,-0.049583,0.030392,-0.030270,-0.017831,0.004622,-0.010085,-0.007471,-0.011788,0.003078,-0.007352,-0.002878
316.830,-0.004205,0.040788,-0.026476,-0.005604,-0.008850,0.002970,0.005516,-0.000683,-0.009124,-0.011505,0.008763
316.840,0.054735,0.046901,-0.016599,0.008431,-0.018154,0.014397,0.014623,0.010984,-0.012973,-0.002976,0.010100
316.850,0.094449,0.048090,-0.002908,0.019746,-0.018907,0.017933,0.013443,0.013601,-0.004946,0.008834,-0.000440
316.860,0.097131,0.044229,0.011452,0.024692,-0.010754,0.011641,0.002808,0.005011,0.007608,0.010905,-0.010462
316.870,0.070470,0.035725,0.023180,0.021672,0.002465,-0.001031,-0.009803,-0.007708,0.013198,0.000955,-0.008183
316.880,0.036878,0.023470,0.029582,0.011661,0.014522,-0.013138,-0.015518,-0.014076,0.006706,-0.010049,0.003719
316.890,0.013704,0.008750,0.029187,-0.002112,0.019739,-0.018045,-0.010318,-0.008846,-0.005925,-0.009975,0.011248
316.900,0.001917,-0.006888,0.022086,-0.015203,0.015658,-0.013062,0.002140,0.003673,-0.013132,0.001095,0.005550
316.910,-0.009776,-0.021803,0.009911,-0.023390,0.004202,-0.000920,0.013093,0.013165,-0.008318,0.010958,-0.006673
316.920,-0.032063,-0.034429,-0.004542,-0.024032,-0.009234,0.011726,0.014836,0.011810,0.004111,0.008741,-0.011050
316.930,-0.064587,-0.043440,-0.017951,-0.016921,-0.018320,0.017945,0.006143,0.000724,0.012776,-0.003112,-0.002433
316.940,-0.094497,-0.047890,-0.027236,-0.004351,-0.018777,0.014329,-0.006870,-0.010959,0.009746,-0.011534,0.009045
316.950,-0.103705,-0.047312,-0.030262,0.009622,-0.010389,0.002860,-0.015051,-0.013612,-0.002206,-0.007241,0.009887
316.960,-0.080592,-0.041766,-0.026336,0.020491,0.002892,-0.010177,-0.012645,-0.005049,-0.012139,0.005034,-0.000897
316.970,-0.029764,-0.031835,-0.016358,0.024750,0.014811,-0.017636,-0.001344,0.007674,-0.010959,0.011760,-0.010626
316.980,0.027056,-0.018562,-0.002622,0.021025,0.019754,-0.015430,0.010902,0.014074,0.000253,0.005522,-0.007860
316.990,0.062455,-0.003339,0.011716,0.010517,0.015391,-0.004766,0.015480,0.008878,0.011233,-0.006803,0.004148
317.000,0.061618,0.012234,0.023363,-0.003383,0.003779,0.008509,0.009169,-0.003633,0.011930,-0.011629,0.011279
317.010,0.033954,0.026522,0.029642,-0.016192,-0.009613,0.017121,-0.003592,-0.013151,0.001706,-0.003635,0.005147
317.020,0.006820,0.038026,0.029110,-0.023778,-0.018477,0.016349,-0.013826,-0.011832,-0.010080,0.008366,-0.007037
317.030,0.004173,0.045537,0.021889,-0.023693,-0.018638,0.006617,-0.014335,-0.000765,-0.012638,0.011144,-0.010947
317.040,0.027381,0.048267,0.009639,-0.015965,-0.010019,-0.006741,-0.004760,0.010933,-0.003627,0.001638,-0.001984
317.050,0.055058,0.045929,-0.004825,-0.003087,0.003319,-0.016405,0.008162,0.013623,0.008705,-0.009674,0.009312
317.060,0.062226,0.038769,-0.018181,0.010787,0.015093,-0.017078,0.015344,0.005087,0.013068,-0.010322,0.009658
317.070,0.041345,0.027539,-0.027360,0.021181,0.019759,-0.008391,0.011732,-0.007639,0.005468,0.000409,-0.001353
317.080,0.006495,0.013416,-0.030252,0.024742,0.015117,0.004895,-0.000132,-0.014072,-0.007137,0.010689,-0.010772
317.090,-0.021494,-0.002114,-0.026193,0.020322,0.003355,0.015498,-0.011903,-0.008910,-0.013209,0.009186,-0.007525
317.100,-0.033344,-0.017423,-0.016116,0.009346,-0.009988,0.017607,-0.015302,0.003594,-0.007189,-0.002444,0.004571
317.110,-0.035920,-0.030903,-0.002337,-0.004645,-0.018626,0.010066,-0.007937,0.013136,0.005412,-0.011379,0.011292
317.120,-0.040888,-0.041137,0.011980,-0.017138,-0.018490,-0.002992,0.005011,0.011855,0.013059,-0.007770,0.004735
317.130,-0.050661,-0.047053,0.023544,-0.024102,-0.009645,-0.014410,0.014434,0.000805,0.008751,0.004404,-0.007390
317.140,-0.055680,-0.048028,0.029699,-0.023291,0.003743,-0.017931,0.013704,-0.010907,-0.003568,0.011724,-0.010825
317.150,-0.044485,-0.043961,0.029029,-0.014966,0.015368,-0.011624,0.003334,-0.013633,-0.012620,0.006119,-0.001531
317.160,-0.015888,-0.035278,0.021690,-0.001814,0.019754,0.001053,-0.009381,-0.005126,-0.010120,-0.006231,0.009563
317.170,0.017842,-0.022891,0.009367,0.011924,0.014835,0.013153,-0.015497,0.007605,0.001644,-0.011712,0.009413
317.180,0.038752,-0.008100,-0.005108,0.021815,0.002928,0.018045,-0.010713,0.014069,0.011904,-0.004282,-0.001806
317.190,0.035270,0.007541,-0.018410,0.024669,-0.010358,0.013046,0.001607,0.008941,0.011266,0.007868,-0.010901
317.200,0.010330,0.022390,-0.027481,0.019564,-0.018765,0.000898,0.012796,-0.003554,0.000315,0.011345,-0.007178
317.210,-0.019037,0.034889,-0.030239,0.008149,-0.018334,-0.011743,0.014985,-0.013121,-0.010924,0.002315,0.004986
317.220,-0.030821,0.043724,-0.026048,-0.005895,-0.009266,-0.017948,0.006632,-0.011877,-0.012163,-0.009267,0.011286
317.230,-0.011909,0.047968,-0.015873,-0.018038,0.004166,-0.014316,-0.006385,-0.000846,-0.002267,-0.010634,0.004316
317.240,0.031228,0.047176,-0.002051,-0.024361,0.015636,-0.002838,-0.014911,0.010881,0.009704,-0.000278,-0.007730
317.250,0.073968,0.041431,0.012243,-0.022826,0.019741,0.010195,-0.012949,0.013643,0.012792,0.010384,-0.010686
317.260,0.089297,0.031336,0.023724,-0.013928,0.014547,0.017641,-0.001878,0.005164,0.004170,0.009599,-0.001077
317.270,0.067791,0.017950,0.029753,-0.000536,0.002501,0.015418,0.010514,-0.007571,-0.008269,-0.001768,0.009799
317.280,0.024948,0.002680,0.028947,0.013028,-0.010723,0.004745,0.015510,-0.014067,-0.013139,-0.011186,0.009152
317.290,-0.012303,-0.012871,0.021489,0.022390,-0.018896,-0.008528,0.009596,-0.008973,-0.005980,-0.008273,-0.002257
317.300,-0.028897,-0.027071,0.009094,0.024529,-0.018168,-0.017128,-0.003068,0.003515,0.006653,0.003760,-0.011011
317.310,-0.032730,-0.038429,-0.005390,0.018755,-0.008883,-0.016340,-0.013574,0.013106,0.013195,0.011648,-0.006818
317.320,-0.042354,-0.045752,-0.018636,0.006931,0.004587,-0.006597,-0.014532,0.011899,0.007659,0.006696,0.005393
317.330,-0.063988,-0.048271,-0.027600,-0.007129,0.015896,0.006762,-0.005268,0.000887,-0.004889,-0.005637,0.011262
