log10_x,M_reconstructed,wave1,wave2,wave3,wave4,wave5,envelope_pos,envelope_neg
42.80,-0.041297,-0.046461,-0.030056,0.023814,0.019180,-0.008989,0.155102,-0.155102
42.85,0.003207,-0.010450,0.020155,-0.024752,-0.019620,0.016626,0.155102,-0.155102
42.90,0.095951,0.047641,-0.000213,0.024000,0.017528,-0.017479,0.150283,-0.150283
42.95,-0.093998,0.005067,-0.019835,-0.021608,-0.013175,0.011200,0.150283,-0.150283
43.00,-0.008106,-0.048214,0.030002,0.017740,0.007121,-0.000350,0.150283,-0.150283
43.05,0.004867,0.000380,-0.025223,-0.012661,-0.000148,-0.010643,0.150283,-0.150283
43.10,0.084532,0.048171,0.007880,0.006716,-0.006844,0.017293,0.150283,-0.150283
43.15,-0.010054,-0.005823,0.013389,-0.000313,0.012953,-0.016885,0.150283,-0.150283
43.20,-0.114834,-0.047513,-0.027988,-0.006112,-0.017390,0.009588,0.150283,-0.150283
43.25,-0.002534,0.011191,0.028645,0.012119,0.019583,0.001622,0.150283,-0.150283
43.30,0.004899,0.046249,-0.015031,-0.017298,-0.019249,-0.012170,0.150283,-0.150283
43.35,0.010265,-0.016417,-0.006070,0.021296,0.016430,0.017752,0.150283,-0.150283
43.40,-0.105179,-0.044394,0.024147,-0.023839,-0.011491,-0.016090,0.150283,-0.150283
43.45,0.053604,0.021433,-0.030196,0.024753,0.005069,0.007862,0.150283,-0.150283
43.50,-0.028441,0.041972,0.021202,-0.023977,0.002007,0.003574,0.150283,-0.150283
43.55,0.049585,-0.026175,-0.001646,0.021563,-0.008824,-0.013552,0.150283,-0.150283
43.60,-0.060209,-0.039015,-0.018730,-0.017676,0.014502,0.017999,0.150283,-0.150283
43.65,0.100831,0.030583,0.029775,0.012581,-0.018309,-0.015102,0.150283,-0.150283
43.70,0.075812,0.035559,-0.025988,-0.006627,0.019753,0.006042,0.141356,-0.141356
43.75,-0.076954,-0.034601,0.009254,0.000220,-0.018648,0.005484,0.141356,-0.141356
43.80,0.040350,-0.031650,0.012089,0.006201,0.015136,-0.014772,0.141356,-0.141356
43.85,-0.004951,0.038177,-0.027410,-0.012200,-0.009671,0.018032,0.141356,-0.141356
43.90,0.060084,0.027336,0.029077,0.017364,0.002958,-0.013933,0.141356,-0.141356
43.95,-0.042136,-0.041266,-0.016258,-0.021343,0.004137,0.004149,0.179372,-0.179372
44.00,-0.026761,-0.022674,-0.004659,0.023864,-0.010698,0.007328,0.179372,-0.179372
44.05,0.077966,0.043828,0.023256,-0.024754,0.015878,-0.015815,0.179372,-0.179372
44.10,0.059131,0.017722,-0.030267,0.023954,-0.019010,0.017848,0.179372,-0.179372
44.15,0.041941,-0.045830,0.022201,-0.021517,0.019687,-0.012598,0.179372,-0.179372
44.20,-0.034574,-0.012543,-0.003075,0.017611,-0.017825,0.002207,0.179372,-0.179372
44.25,-0.044428,0.047247,-0.017583,-0.012501,0.013661,0.009084,0.179372,-0.179372
44.30,0.139121,0.007205,0.029482,0.006538,-0.007735,-0.016669,0.179372,-0.179372
44.35,0.020326,-0.048061,-0.026694,-0.000128,0.000811,0.017451,0.179372,-0.179372
44.40,-0.132659,-0.001775,0.010608,-0.006291,0.006219,-0.011112,0.179372,-0.179372
44.45,-0.021263,0.048262,0.010762,0.012280,-0.012445,0.000239,0.179372,-0.179372
44.50,-0.031183,-0.003678,-0.026771,-0.017430,0.017066,0.010732,0.179372,-0.179372
44.55,-0.055515,-0.047846,0.029444,0.021390,-0.019484,-0.017324,0.179372,-0.179372
44.60,-0.028604,0.009084,-0.017449,-0.023888,0.019387,0.016846,0.179372,-0.179372
44.65,0.065949,0.046820,-0.003238,0.024755,-0.016789,-0.009494,0.179372,-0.179372
44.70,-0.049708,-0.014374,0.022312,-0.023930,0.012024,-0.001732,0.179372,-0.179372
44.75,-0.068324,-0.045196,-0.030271,0.021471,-0.005707,0.012252,0.179372,-0.179372
44.80,-0.005659,0.019481,0.023150,-0.017545,-0.001346,-0.017772,0.179372,-0.179372
44.85,0.046345,0.042994,-0.004497,0.012421,0.008226,0.016039,0.179372,-0.179372
44.90,-0.075937,-0.024339,-0.016396,-0.006448,-0.014044,-0.007762,0.179372,-0.179372
44.95,-0.047002,-0.040244,0.029122,0.000035,0.018049,-0.003683,0.120650,-0.120650
45.00,-0.073717,0.028886,-0.027340,0.006381,-0.019726,0.013625,0.120650,-0.120650
45.05,0.026911,0.036981,0.011939,-0.012361,0.018856,-0.018007,0.120650,-0.120650
45.10,0.054761,-0.033064,0.009410,0.017496,-0.015553,0.015041,0.144491,-0.144491
45.15,-0.068505,-0.033245,-0.026071,-0.021436,0.010243,-0.005937,0.153993,-0.153993
45.20,0.079188,0.036821,0.029745,0.023912,-0.003611,-0.005589,0.153993,-0.153993
45.25,0.002733,0.029085,-0.018601,-0.024755,-0.003487,0.014835,0.153993,-0.153993
45.30,0.021951,-0.040107,-0.001810,0.023906,0.010135,-0.018027,0.153993,-0.153993
45.35,0.025332,-0.024553,0.021318,-0.021425,-0.015475,0.013863,0.153993,-0.153993
45.40,0.051101,0.042881,-0.030207,0.017480,0.018818,-0.004041,0.153993,-0.153993
45.45,0.043365,0.019708,0.024048,-0.012341,-0.019733,-0.007429,0.153993,-0.153993
45.50,-0.022323,-0.045108,-0.005909,0.006359,0.018101,0.015868,0.153993,-0.153993
45.55,-0.028329,-0.014611,-0.015173,0.000058,-0.014133,-0.017832,0.153993,-0.153993
45.60,0.144491,0.046759,0.028697,-0.006470,0.008341,0.012519,0.153993,-0.153993
45.65,-0.034879,0.009328,-0.027925,0.012441,-0.001473,-0.002097,0.153993,-0.153993
45.70,-0.071435,-0.047813,0.013242,-0.017561,-0.005586,-0.009180,0.153993,-0.153993
45.75,0.069910,-0.003926,0.008038,0.021482,0.011923,0.016711,0.153993,-0.153993
45.80,-0.078008,0.048256,-0.025314,-0.023936,-0.016722,-0.017423,0.153993,-0.153993
45.85,0.090473,-0.001526,0.029979,0.024755,0.019363,0.011025,0.153993,-0.153993
45.90,-0.118727,-0.048084,-0.019711,-0.023882,-0.019504,-0.000128,0.153993,-0.153993
45.95,0.045183,0.006959,-0.000377,0.021378,0.017129,-0.010821,0.153993,-0.153993
46.00,0.033480,0.047297,0.020277,-0.017414,-0.012543,0.017355,0.153993,-0.153993
46.05,-0.080057,-0.012303,-0.030076,0.012260,0.006339,-0.016806,0.153993,-0.153993
46.10,-0.026076,-0.045907,0.024892,-0.006269,0.000684,0.009400,0.153993,-0.153993
46.15,-0.068341,0.017490,-0.007308,-0.000150,-0.007618,0.001843,0.134748,-0.134748
46.20,0.008133,0.043931,-0.013916,0.006560,0.013569,-0.012333,0.134748,-0.134748
46.25,-0.028552,-0.022454,0.028208,-0.012521,-0.017769,0.017791,0.140804,-0.140804
46.30,-0.081226,-0.041394,-0.028448,0.017627,0.019676,-0.015988,0.140804,-0.140804
46.35,0.013289,0.027131,0.014516,-0.021528,-0.019044,0.007662,0.140804,-0.140804
46.40,0.083783,0.038329,0.006647,0.023960,0.015954,0.003791,0.140804,-0.140804
46.45,-0.125306,-0.031462,-0.024499,-0.024754,-0.010805,-0.013697,0.140804,-0.140804
46.50,0.078597,-0.034774,0.030146,0.023858,0.004261,0.018014,0.140804,-0.140804
46.55,0.019768,0.035391,-0.020776,-0.021332,0.002832,-0.014979,0.140804,-0.140804
46.60,-0.048475,0.030775,0.001056,0.017348,-0.009560,0.005832,0.140804,-0.140804
46.65,-0.085289,-0.038868,0.019190,-0.012180,0.015054,0.005695,0.140804,-0.140804
46.70,-0.069793,-0.026383,-0.029877,0.006180,-0.018605,-0.014898,0.140804,-0.140804
46.75,0.081500,0.041849,0.025680,0.000243,0.019756,0.018022,0.140804,-0.140804
46.80,-0.003763,0.021655,-0.008690,-0.006649,-0.018356,-0.013791,0.140804,-0.140804
46.85,0.009557,-0.044296,-0.012628,0.012601,0.014588,0.003933,0.140804,-0.140804
46.90,0.001741,-0.016650,0.027656,-0.017692,-0.008937,0.007530,0.140804,-0.140804
46.95,0.091163,0.046177,-0.028907,0.021574,0.002133,-0.015920,0.140804,-0.140804
47.00,0.048787,0.011433,0.015757,-0.023983,0.004947,0.017814,0.140804,-0.140804
47.05,-0.000093,-0.047469,0.005242,0.024753,-0.011388,-0.012439,0.140804,-0.140804
47.10,-0.050586,-0.006069,-0.023629,-0.023833,0.016359,0.001987,0.175189,-0.175189
47.15,0.124915,0.048154,0.030246,0.021284,-0.019220,0.009275,0.175189,-0.175189
47.20,0.025748,0.000628,-0.021795,-0.017282,0.019599,-0.016753,0.175189,-0.175189
47.25,-0.042363,-0.048225,0.002487,0.012099,-0.017450,0.017394,0.175189,-0.175189
47.30,0.071178,0.004820,0.018060,-0.006090,0.013049,-0.010937,0.175189,-0.175189
47.35,-0.009510,0.047681,-0.029610,-0.000336,-0.006963,0.000017,0.175189,-0.175189
47.40,-0.014373,-0.010208,0.026410,0.006738,-0.000021,0.010910,0.175189,-0.175189
47.45,-0.084761,-0.046527,-0.010053,-0.012680,0.007002,-0.017385,0.175189,-0.175189
47.50,-0.000692,0.015465,-0.011311,0.017756,-0.013080,0.016765,0.175189,-0.175189
47.55,0.072712,0.044780,0.027042,-0.021619,0.017470,-0.009305,0.175189,-0.175189
47.60,-0.020533,-0.020524,-0.029301,0.024005,-0.019605,-0.001953,0.175189,-0.175189
47.65,-0.003384,-0.042461,0.016963,-0.024752,0.019210,0.012414,0.175189,-0.175189
47.70,0.054980,0.025322,0.003824,0.023808,-0.016336,-0.017809,0.175189,-0.175189
47.75,0.004768,0.039600,-0.022707,-0.021237,0.011354,0.015937,0.175189,-0.175189
47.80,-0.024314,-0.029796,0.030278,0.017216,-0.004906,-0.007561,0.175189,-0.175189
47.85,-0.174591,-0.036233,-0.022766,-0.012018,-0.002174,-0.003900,0.175189,-0.175189
47.90,0.021216,0.033890,0.003913,0.006000,0.008974,0.013769,0.175189,-0.175189
47.95,-0.004756,0.032404,0.016890,0.000428,-0.014616,-0.018020,0.175189,-0.175189
48.00,-0.071244,-0.037552,-0.029278,-0.006827,0.018372,0.014917,0.175189,-0.175189
48.05,-0.064102,-0.028161,0.027081,0.012760,-0.019756,-0.005727,0.175189,-0.175189
48.10,0.073337,0.040733,-0.011394,-0.017821,0.018591,-0.005800,0.174591,-0.174591
48.15,0.052342,0.023559,-0.009970,0.021664,-0.015027,0.014960,0.174591,-0.174591
48.20,-0.062859,-0.043395,0.026367,-0.024028,0.009523,-0.018016,0.174591,-0.174591
48.25,0.009146,-0.018656,-0.029629,0.024750,-0.002791,0.013720,0.174591,-0.174591
48.30,0.093795,0.045503,0.018131,-0.023782,-0.004302,-0.003825,0.174591,-0.174591
48.35,0.008561,0.013514,0.002399,0.021189,0.010840,-0.007631,0.174591,-0.174591
48.40,-0.119117,-0.047030,-0.021734,-0.017149,-0.015978,0.015972,0.169247,-0.169247
48.45,0.090526,-0.008201,0.030242,0.011937,0.019055,-0.017796,0.145530,-0.145530
48.50,0.082756,0.047957,-0.023685,-0.005910,-0.019672,0.012358,0.145530,-0.145530
48.55,0.039029,0.002782,0.005329,-0.000521,0.017751,-0.001877,0.145530,-0.145530
48.60,-0.113084,-0.048271,0.015681,0.006916,-0.013539,-0.009370,0.159966,-0.159966
48.65,0.020441,0.002672,-0.028880,-0.012839,0.007580,0.016794,0.159966,-0.159966
48.70,0.126643,0.047969,0.027692,0.017885,-0.000642,-0.017364,0.159966,-0.159966
48.75,-0.016098,-0.008092,-0.012709,-0.021709,-0.006378,0.010849,0.159966,-0.159966
48.80,-0.051004,-0.047055,-0.008605,0.024050,0.012576,0.000094,0.159966,-0.159966
48.85,-0.066362,0.013409,0.025633,-0.024748,-0.017150,-0.010998,0.159966,-0.159966
48.90,0.059606,0.045540,-0.029891,0.023756,0.019511,0.017414,0.159966,-0.159966
48.95,-0.016850,-0.018554,0.019259,-0.021141,-0.019354,-0.016724,0.159966,-0.159966
49.00,-0.056216,-0.043444,0.000967,0.017082,0.016700,0.009210,0.159966,-0.159966
49.05,-0.014179,0.023463,-0.020711,-0.011856,-0.011890,0.002063,0.168409,-0.168409
49.10,0.068305,0.040793,0.030138,0.005820,0.005546,-0.012494,0.168409,-0.168409
49.15,-0.065716,-0.028072,-0.024551,0.000613,0.001514,0.017826,0.168409,-0.168409
49.20,-0.060523,-0.037621,0.006734,-0.007005,-0.008379,-0.015884,0.168409,-0.168409
49.25,0.091970,0.032322,0.014438,0.012918,0.014162,0.007460,0.168409,-0.168409
49.30,-0.020599,0.033969,-0.028417,-0.017949,-0.018117,0.004008,0.168409,-0.168409
49.35,0.055245,-0.036160,0.028240,0.021753,0.019735,-0.013841,0.168409,-0.168409
49.40,-0.043190,-0.029883,-0.013995,-0.024072,-0.018805,0.018025,0.171726,-0.171726
49.45,0.089856,0.039537,-0.007222,0.024746,0.015449,-0.014855,0.195491,-0.195491
49.50,-0.013990,0.025416,0.024841,-0.023730,-0.010099,0.005622,0.195491,-0.195491
49.55,-0.168409,-0.042409,-0.030086,0.021093,0.003446,0.005905,0.195491,-0.195491
49.60,-0.076160,-0.020624,0.020343,-0.017015,0.003652,-0.015022,0.195491,-0.195491
49.65,0.006771,0.044739,-0.000466,0.011774,-0.010279,0.018009,0.195491,-0.195491
49.70,0.003802,0.015569,-0.019643,-0.005730,0.015579,-0.013647,0.195491,-0.195491
49.75,-0.033458,-0.046498,0.029967,-0.000706,-0.018869,0.003717,0.195491,-0.195491
49.80,0.033826,-0.010316,-0.025362,0.007094,0.019723,0.007731,0.195491,-0.195491
49.85,0.069091,0.047663,0.008123,-0.012997,-0.018032,-0.016024,0.195491,-0.195491
49.90,0.109037,0.004930,0.013162,0.018012,0.014014,0.017778,0.195491,-0.195491
49.95,-0.110713,-0.048221,-0.027891,-0.021797,-0.008188,-0.012277,0.195491,-0.195491
50.00,-0.007575,0.000518,0.028726,0.024093,0.001304,0.001767,0.195491,-0.195491
50.05,0.013834,0.048162,-0.015250,-0.024743,0.005747,0.009465,0.195491,-0.195491
50.10,0.014282,-0.005960,-0.005822,0.023703,-0.012057,-0.016834,0.195491,-0.195491
50.15,-0.025203,-0.047489,0.023994,-0.021044,0.016811,0.017333,0.195491,-0.195491
50.20,-0.057556,0.011326,-0.030213,0.016947,-0.019395,-0.010760,0.195491,-0.195491
50.25,0.118154,0.046209,0.021381,-0.011693,0.019477,-0.000204,0.195491,-0.195491
50.30,0.021066,-0.016547,-0.001898,0.005640,-0.017045,0.011085,0.195491,-0.195491
50.35,-0.097575,-0.044339,-0.018530,0.000799,0.012413,-0.017443,0.195491,-0.195491
50.40,0.088605,0.021556,0.029728,-0.007183,-0.006179,0.016682,0.195491,-0.195491
50.45,0.036931,0.041904,-0.026117,0.013076,-0.000852,-0.009114,0.135916,-0.135916
50.50,-0.007368,-0.026291,0.009495,-0.018076,0.007773,-0.002173,0.135916,-0.135916
50.55,0.056433,-0.038933,0.011857,0.021841,-0.013691,0.012574,0.166329,-0.166329
50.60,-0.073385,0.030690,-0.027302,-0.024114,0.017843,-0.017843,0.166329,-0.166329
50.65,0.093012,0.035466,0.029146,0.024740,-0.019691,0.015831,0.166329,-0.166329
50.70,0.001080,-0.034697,-0.016471,-0.023676,0.018998,-0.007359,0.166329,-0.166329
50.75,-0.054960,-0.031545,-0.004409,0.020995,-0.015854,-0.004116,0.166329,-0.166329
50.80,0.019486,0.038261,0.023093,-0.016880,0.010663,0.013911,0.166329,-0.166329
50.85,-0.091884,0.027222,-0.030273,0.011611,-0.004096,-0.018030,0.166329,-0.166329
50.90,0.035020,-0.041337,0.022372,-0.005549,-0.002999,0.014791,0.166329,-0.166329
50.95,-0.033658,-0.022552,-0.003326,-0.000891,0.009707,-0.005517,0.166329,-0.166329
51.00,-0.085506,0.043885,-0.017376,0.007271,-0.015163,-0.006009,0.166329,-0.166329
51.05,0.166329,0.017593,0.029423,-0.013154,0.018661,0.015083,0.166329,-0.166329
51.10,-0.080102,-0.045873,-0.026812,0.018139,-0.019752,-0.018002,0.166329,-0.166329
51.15,-0.017848,-0.012410,0.010845,-0.021885,0.018293,0.013575,0.166329,-0.166329
51.20,0.031333,0.047275,0.010525,0.024135,-0.014474,-0.003608,0.166329,-0.166329
51.25,-0.060040,0.007068,-0.026652,-0.024737,0.008786,-0.007831,0.166329,-0.166329
51.30,0.012615,-0.048074,0.029502,0.023649,-0.001965,0.016074,0.166329,-0.166329
51.35,-0.035736,-0.001637,-0.017655,-0.020946,-0.005110,-0.017758,0.166329,-0.166329
51.40,0.098424,0.048259,-0.002987,0.016812,0.011525,0.012196,0.166329,-0.166329
51.45,-0.055930,-0.003816,0.022140,-0.011529,-0.016453,-0.001656,0.166329,-0.166329
51.50,0.004970,-0.047828,-0.030265,0.005459,0.019258,-0.009559,0.166329,-0.166329
51.55,0.065651,0.009220,0.023313,0.000984,-0.019577,0.016873,0.166329,-0.166329
51.60,0.025121,0.046786,-0.004747,-0.007360,0.017370,-0.017302,0.137925,-0.137925
51.65,-0.022789,-0.014506,-0.016183,0.013233,-0.012921,0.010671,0.137925,-0.137925
51.70,-0.025739,-0.045147,0.029052,-0.018202,0.006805,0.000315,0.137925,-0.137925
51.75,-0.040551,0.019607,-0.027448,0.021928,0.000189,-0.011173,0.137925,-0.137925
51.80,-0.016679,0.042931,0.012171,-0.024156,-0.007160,0.017471,0.168048,-0.168048
51.85,0.006812,-0.024458,0.009170,0.024733,0.013206,-0.016640,0.168048,-0.168048
51.90,-0.131829,-0.040168,-0.025942,-0.023622,-0.017548,0.009018,0.168048,-0.168048
51.95,0.004692,0.028996,0.029791,0.020896,0.019625,0.002283,0.168048,-0.168048
52.00,-0.064520,0.036892,-0.018800,-0.016744,-0.019170,-0.012653,0.168048,-0.168048
52.05,0.006737,-0.033165,-0.001557,0.011447,0.016240,0.017859,0.168048,-0.168048
52.10,-0.034914,-0.033145,0.021138,-0.005369,-0.011215,-0.015778,0.168048,-0.168048
52.15,0.091842,0.036910,-0.030189,-0.001076,0.004743,0.007258,0.168048,-0.168048
52.20,0.120732,0.028974,0.024201,0.007448,0.002342,0.004224,0.185568,-0.185568
52.25,-0.093638,-0.040183,-0.006157,-0.013311,-0.009124,-0.013982,0.185568,-0.185568
52.30,0.022950,-0.024434,-0.014954,0.018265,0.014729,0.018034,0.185568,-0.185568
52.35,0.024133,0.042944,0.028616,-0.021971,-0.018433,-0.014728,0.185568,-0.185568
52.40,0.034815,0.019582,-0.028022,0.024176,0.019758,0.005411,0.185568,-0.185568
52.45,-0.065315,-0.045157,0.013469,-0.024729,-0.018533,0.006114,0.185568,-0.185568
52.50,0.024231,-0.014480,0.007794,0.023594,0.014917,-0.015144,0.185568,-0.185568
52.55,-0.028760,0.046793,-0.025174,-0.020847,-0.009375,0.017994,0.185568,-0.185568
52.60,0.050854,0.009193,0.030014,0.016675,0.002624,-0.013501,0.185568,-0.185568
52.65,-0.036921,-0.047831,-0.019902,-0.011365,0.004466,0.003499,0.185568,-0.185568
52.70,0.008879,-0.003788,-0.000124,0.005278,-0.010980,0.007931,0.185568,-0.185568
52.75,0.046130,0.048259,0.020088,0.001169,0.016077,-0.016124,0.185568,-0.185568
52.80,-0.024126,-0.001664,-0.030045,-0.007536,-0.019099,0.017738,0.185568,-0.185568
52.85,0.004514,-0.048071,0.025035,0.013389,0.019656,-0.012114,0.185568,-0.185568
52.90,-0.055028,0.007096,-0.007553,-0.018327,-0.017676,0.001546,0.185568,-0.185568
52.95,0.094404,0.047270,-0.013691,0.022013,0.013416,0.009653,0.185568,-0.185568
53.00,-0.073440,-0.012437,0.028115,-0.024195,-0.007424,-0.016912,0.185568,-0.185568
53.05,-0.046231,-0.045864,-0.028533,0.024725,0.000474,0.017271,0.185568,-0.185568
53.10,0.014678,0.017619,0.014737,-0.023566,0.006538,-0.010581,0.185568,-0.185568
53.15,-0.009496,0.043874,0.006400,0.020797,-0.012705,-0.000426,0.185568,-0.185568
53.20,-0.077894,-0.022576,-0.024349,-0.016607,0.017233,0.011259,0.139780,-0.139780
53.25,-0.014828,-0.041323,0.030169,0.011283,-0.019537,-0.017498,0.139780,-0.139780
53.30,0.094887,0.027245,-0.020959,-0.005188,0.019320,0.016596,0.139780,-0.139780
53.35,0.030670,0.038244,0.001309,-0.001262,-0.016609,-0.008922,0.139780,-0.139780
53.40,-0.027102,-0.031566,0.018994,0.007625,0.011755,-0.002393,0.139780,-0.139780
53.45,-0.043851,-0.034678,-0.029834,-0.013467,-0.005384,0.012732,0.139780,-0.139780
53.50,0.103045,0.035484,0.025813,0.018389,-0.001682,-0.017875,0.149076,-0.149076
53.55,-0.035432,0.030669,-0.008932,-0.022055,0.008531,0.015724,0.149076,-0.149076
53.60,-0.054282,-0.038950,-0.012398,0.024215,-0.014279,-0.007157,0.149076,-0.149076
53.65,-0.026469,-0.026268,0.027552,-0.024720,0.018184,-0.004331,0.149076,-0.149076
53.70,0.026015,0.041918,-0.028981,0.023537,-0.019742,0.014051,0.149076,-0.149076
53.75,0.030107,0.021532,0.015973,-0.020746,0.018753,-0.018038,0.159213,-0.159213
53.80,-0.069256,-0.044350,0.004992,0.016538,-0.015343,0.014663,0.159213,-0.159213
53.85,0.015247,-0.016520,-0.023470,-0.011200,0.009954,-0.005305,0.159213,-0.159213
53.90,0.113404,0.046217,0.030257,0.005097,-0.003279,-0.006218,0.159213,-0.159213
53.95,0.025325,0.011298,-0.021970,0.001354,-0.003818,0.015203,0.159213,-0.159213
54.00,-0.084578,-0.047494,0.002739,-0.007713,0.010423,-0.017985,0.159213,-0.159213
54.05,-0.022126,-0.005932,0.017856,0.013544,-0.015682,0.013428,0.159213,-0.159213
54.10,0.017031,0.048164,-0.029557,-0.018451,0.018918,-0.003391,0.159213,-0.159213
54.15,0.039584,0.000490,0.026533,0.022097,-0.019712,-0.008030,0.159213,-0.159213
54.20,-0.052259,-0.048219,-0.010292,-0.024234,0.017963,0.016174,0.159213,-0.159213
54.25,0.057243,0.004958,-0.011077,0.024715,-0.013895,-0.017718,0.159213,-0.159213
54.30,0.092652,0.047659,0.026927,-0.023508,0.008034,0.012031,0.159213,-0.159213
54.35,0.026258,-0.010343,-0.029363,0.020695,-0.001136,-0.001436,0.159213,-0.159213
54.40,0.011572,-0.046490,0.017172,-0.016469,-0.005908,-0.009746,0.159213,-0.159213
54.45,0.108811,0.015596,0.003573,0.011117,0.012190,0.016951,0.159213,-0.159213
54.50,0.026689,0.044728,-0.022539,-0.005006,-0.016899,-0.017238,0.159213,-0.159213
54.55,0.052465,-0.020649,0.030276,-0.001447,0.019427,0.010491,0.159213,-0.159213
54.60,-0.087077,-0.042395,-0.022932,0.007801,-0.019448,0.000537,0.159213,-0.159213
54.65,-0.025627,0.025440,0.004163,-0.013622,0.016959,-0.011346,0.159213,-0.159213
54.70,0.108540,0.039521,0.016679,0.018513,-0.012281,0.017525,0.159213,-0.159213
54.75,-0.124511,-0.029905,-0.029213,-0.022139,0.006019,-0.016553,0.131972,-0.131972
54.80,-0.025649,-0.036142,0.027194,0.024253,0.001021,0.008826,0.131972,-0.131972
54.85,-0.078656,0.033989,-0.011628,-0.024710,-0.007928,0.002503,0.131972,-0.131972
54.90,0.009967,0.032302,-0.009730,0.023479,0.013812,-0.012810,0.136433,-0.136433
54.95,-0.060643,-0.037638,0.026241,-0.020644,-0.017914,0.017890,0.142999,-0.142999
55.00,-0.035521,-0.028049,-0.029680,0.016400,0.019704,-0.015669,0.142999,-0.142999
55.05,0.101825,0.040807,0.018333,-0.011035,-0.018951,0.007055,0.142999,-0.142999
55.10,0.038795,0.023438,0.002146,0.004916,0.015752,0.004439,0.142999,-0.142999
55.15,-0.119645,-0.043456,-0.021557,0.001539,-0.010521,-0.014121,0.142999,-0.142999
55.20,0.003177,-0.018528,0.030228,-0.007889,0.003931,0.018041,0.142999,-0.142999
55.25,0.040193,0.045549,-0.023842,0.013699,0.003165,-0.014599,0.142999,-0.142999
55.30,-0.045942,0.013382,0.005578,-0.018574,-0.009854,0.005199,0.142999,-0.142999
55.35,-0.085364,-0.047061,0.015465,0.022180,0.015270,0.006322,0.142999,-0.142999
55.40,-0.134506,-0.008064,-0.028803,-0.024271,-0.018716,-0.015263,0.142999,-0.142999
55.45,0.106964,0.047972,0.027793,0.024704,0.019747,0.017976,0.142999,-0.142999
55.50,0.038157,0.002644,-0.012938,-0.023450,-0.018229,-0.013353,0.142999,-0.142999
55.55,0.041223,-0.048271,-0.008363,0.020593,0.014359,0.003282,0.142999,-0.142999
55.60,-0.002124,0.002810,0.025497,-0.016330,-0.008635,0.008129,0.142999,-0.142999
55.65,0.048801,0.047954,-0.029930,0.010952,0.001797,-0.016223,0.142999,-0.142999
55.70,0.070472,-0.008228,0.019453,-0.004825,0.005272,0.017696,0.142999,-0.142999
55.75,-0.095887,-0.047024,0.000715,-0.001631,-0.011662,-0.011949,0.142999,-0.142999
55.80,-0.048802,0.013541,-0.020526,0.007976,0.016546,0.001325,0.146140,-0.146140
55.85,0.055732,0.045494,0.030113,-0.013776,-0.019295,0.009839,0.146140,-0.146140
55.90,-0.006377,-0.018681,-0.024698,0.018635,0.019554,-0.016988,0.146140,-0.146140
55.95,-0.101632,-0.043383,0.006980,-0.022221,-0.017289,0.017205,0.146140,-0.146140
56.00,0.142891,0.023583,0.014215,0.024289,0.012794,-0.010401,0.146140,-0.146140
56.05,0.044555,0.040719,-0.028329,-0.024698,-0.006647,-0.000648,0.146140,-0.146140
56.10,0.008626,-0.028184,0.028331,0.023420,-0.000358,0.011432,0.146140,-0.146140
56.15,-0.101162,-0.037534,-0.014219,-0.020542,0.007316,-0.017551,0.146176,-0.146176
56.20,0.055544,0.032425,-0.006976,0.016260,-0.013331,0.016508,0.146176,-0.146176
56.25,0.030351,0.033871,0.024696,-0.010868,0.017624,-0.008729,0.146176,-0.146176
56.30,-0.146140,-0.036252,-0.030113,0.004734,-0.019644,-0.002612,0.146176,-0.146176
56.35,0.017985,-0.029774,0.020529,0.001724,0.019128,0.012888,0.146176,-0.146176
56.40,-0.046401,0.039616,-0.000719,-0.008064,-0.016144,-0.017904,0.146176,-0.146176
56.45,0.028420,0.025298,-0.019450,0.013853,0.011076,0.015614,0.146176,-0.146176
56.50,-0.036448,-0.042474,0.029929,-0.018696,-0.004579,-0.006953,0.146176,-0.146176
56.55,-0.107306,-0.020499,-0.025499,0.022262,-0.002509,-0.004546,0.146176,-0.146176
56.60,-0.019499,0.044790,0.008367,-0.024307,0.009273,0.014189,0.146176,-0.146176
56.65,0.031270,0.015439,0.012934,0.024692,-0.014841,-0.018043,0.146176,-0.146176
56.70,-0.112954,-0.046535,-0.027792,-0.023390,0.018493,0.014533,0.146176,-0.146176
56.75,0.034613,-0.010181,0.028804,0.020490,-0.019759,-0.005093,0.146176,-0.146176
56.80,0.007587,0.047685,-0.015468,-0.016190,0.018474,-0.006425,0.146176,-0.146176
56.85,0.031637,0.004793,-0.005574,0.010785,-0.014806,0.015322,0.146176,-0.146176
56.90,-0.082383,-0.048227,0.023839,-0.004643,0.009227,-0.017966,0.146176,-0.146176
56.95,-0.041032,0.000656,-0.030229,-0.001816,-0.002457,0.013279,0.146176,-0.146176
57.00,0.084881,0.048153,0.021560,0.008151,-0.004630,-0.003173,0.207013,-0.207013
57.05,-0.069583,-0.006097,-0.002151,-0.013930,0.011120,-0.008228,0.207013,-0.207013
57.10,-0.035163,-0.047464,-0.018330,0.018757,-0.016174,0.016271,0.207013,-0.207013
57.15,0.012737,0.011460,0.029679,-0.022302,0.019141,-0.017674,0.207013,-0.207013
57.20,0.089971,0.046169,-0.026244,0.024324,-0.019638,0.011865,0.207013,-0.207013
57.25,0.068140,-0.016676,0.009735,-0.024685,0.017601,-0.001215,0.207013,-0.207013
