log10_x,pi_100,pi_1000,pi_10000,zero_line
1.0,0.013959,0.013924,0.013875,0.0
1.2,0.033145,0.032770,0.032877,0.0
1.4,-0.002055,-0.003863,-0.004459,0.0
1.6,0.027755,0.029547,0.029458,0.0
1.8,0.000204,-0.000243,-0.000183,0.0
2.0,0.040117,0.038756,0.038700,0.0
2.2,0.005629,0.007413,0.007091,0.0
2.4,0.006917,0.004185,0.002577,0.0
2.6,-0.001401,-0.003585,-0.003170,0.0
2.8,-0.006208,-0.006974,-0.006118,0.0
3.0,0.010444,0.006713,0.007002,0.0
3.2,-0.009192,-0.013825,-0.013951,0.0
3.4,0.002289,0.001604,0.001397,0.0
3.6,-0.017620,-0.014059,-0.014410,0.0
3.8,-0.016502,-0.015760,-0.014602,0.0
4.0,-0.027744,-0.027396,-0.026066,0.0
4.2,-0.032953,-0.033324,-0.032557,0.0
4.4,-0.005844,-0.004585,-0.004482,0.0
4.6,-0.005583,-0.003544,-0.002166,0.0
4.8,-0.004548,-0.005223,-0.004776,0.0
5.0,-0.014208,-0.017909,-0.017872,0.0
5.2,-0.018208,-0.017994,-0.017323,0.0
5.4,-0.010628,-0.007385,-0.007875,0.0
5.6,-0.004549,0.000232,0.000623,0.0
5.8,-0.004495,0.001340,0.001682,0.0
6.0,0.028595,0.028784,0.029744,0.0
6.2,0.007053,0.007159,0.005785,0.0
6.4,0.028015,0.027317,0.027908,0.0
6.6,0.005321,0.003173,0.002578,0.0
6.8,0.012121,0.008408,0.008154,0.0
7.0,0.030793,0.034880,0.035122,0.0
7.2,0.017423,0.019004,0.020069,0.0
7.4,0.008568,0.003255,0.001310,0.0
7.6,-0.024919,-0.024825,-0.026222,0.0
7.8,0.024726,0.024987,0.023733,0.0
8.0,0.019956,0.017548,0.016234,0.0
8.2,0.019523,0.019295,0.018202,0.0
8.4,-0.013703,-0.017212,-0.016443,0.0
8.6,-0.004283,-0.006369,-0.005863,0.0
8.8,-0.016183,-0.017812,-0.016113,0.0
9.0,-0.004891,-0.006264,-0.005134,0.0
9.2,-0.018889,-0.021767,-0.022156,0.0
9.4,0.005862,0.006749,0.007864,0.0
9.6,-0.021869,-0.022935,-0.022473,0.0
9.8,-0.028587,-0.032218,-0.032658,0.0
10.0,-0.040714,-0.040857,-0.040452,0.0
10.2,-0.026619,-0.028191,-0.028982,0.0
10.4,-0.003611,-0.002006,-0.002773,0.0
10.6,0.000647,-0.003682,-0.002744,0.0
10.8,0.005097,0.001360,0.002685,0.0
11.0,-0.022935,-0.023859,-0.023636,0.0
11.2,0.002678,0.004898,0.002646,0.0
11.4,0.009751,0.004231,0.003409,0.0
11.6,0.028486,0.026374,0.025449,0.0
11.8,0.016512,0.018605,0.019399,0.0
12.0,0.006931,0.004917,0.005569,0.0
12.2,0.004470,0.005764,0.004728,0.0
12.4,0.003192,0.005301,0.004392,0.0
12.6,0.002684,0.004681,0.005246,0.0
12.8,0.019975,0.012119,0.012847,0.0
13.0,0.013811,0.012610,0.012028,0.0
13.2,0.010244,0.007748,0.007536,0.0
13.4,0.003893,0.004204,0.003162,0.0
13.6,0.002545,0.001493,0.001947,0.0
13.8,0.000960,0.001874,0.002452,0.0
14.0,-0.007799,-0.007707,-0.006071,0.0
14.2,0.000011,-0.001176,-0.000688,0.0
14.4,-0.019784,-0.022688,-0.021973,0.0
14.6,-0.022269,-0.022320,-0.022932,0.0
14.8,-0.027686,-0.023953,-0.023938,0.0
15.0,0.001130,-0.003318,-0.003384,0.0
15.2,0.002284,0.005930,0.007005,0.0
15.4,-0.032319,-0.030880,-0.031566,0.0
15.6,-0.027010,-0.025991,-0.025091,0.0
15.8,-0.042760,-0.043961,-0.042972,0.0
16.0,-0.002392,0.001082,0.001151,0.0
16.2,-0.012092,-0.015565,-0.015067,0.0
16.4,0.012203,0.011871,0.011271,0.0
16.6,0.003636,0.003311,0.003107,0.0
16.8,0.005556,0.004578,0.003986,0.0
17.0,-0.003160,-0.003352,-0.003710,0.0
17.2,-0.010816,-0.008240,-0.006999,0.0
17.4,0.019784,0.023940,0.022521,0.0
17.6,0.018156,0.017519,0.016945,0.0
17.8,0.020753,0.020650,0.020712,0.0
18.0,-0.000339,-0.002023,-0.002595,0.0
18.2,0.012452,0.008839,0.009210,0.0
18.4,0.012727,0.011387,0.012064,0.0
18.6,0.041949,0.045938,0.046398,0.0
18.8,-0.008046,-0.008392,-0.007849,0.0
19.0,0.026035,0.027144,0.026448,0.0
19.2,-0.001648,-0.002752,-0.004571,0.0
19.4,0.015625,0.017807,0.017696,0.0
19.6,-0.027302,-0.023500,-0.022210,0.0
19.8,-0.018662,-0.012250,-0.011743,0.0
20.0,-0.011139,-0.007282,-0.006959,0.0
20.2,-0.008127,-0.009475,-0.009004,0.0
20.4,-0.016610,-0.015999,-0.014689,0.0
20.6,-0.045409,-0.045076,-0.043262,0.0
20.8,-0.014590,-0.008512,-0.008549,0.0
21.0,-0.020246,-0.019498,-0.018396,0.0
21.2,-0.005428,-0.005000,-0.004121,0.0
21.4,-0.017392,-0.017048,-0.017895,0.0
21.6,-0.019740,-0.016154,-0.015443,0.0
21.8,-0.009166,-0.005559,-0.005104,0.0
22.0,-0.005477,-0.006195,-0.006111,0.0
22.2,-0.006881,-0.007366,-0.008853,0.0
22.4,0.001248,-0.003972,-0.004295,0.0
22.6,0.014340,0.014864,0.014926,0.0
22.8,0.007639,0.002684,0.003154,0.0
23.0,0.012653,0.015001,0.015078,0.0
23.2,0.001661,0.002052,0.000854,0.0
23.4,0.032813,0.037631,0.037029,0.0
23.6,0.023433,0.027001,0.027846,0.0
23.8,0.028152,0.025688,0.024740,0.0
24.0,-0.002332,-0.002879,-0.003926,0.0
24.2,0.007635,0.006892,0.006047,0.0
24.4,0.004016,0.004339,0.004443,0.0
24.6,-0.002167,-0.002311,-0.001099,0.0
24.8,0.013457,0.016588,0.016081,0.0
25.0,-0.004116,-0.005919,-0.004589,0.0
25.2,0.015435,0.020033,0.018796,0.0
25.4,-0.021456,-0.024991,-0.024608,0.0
25.6,-0.011419,-0.009484,-0.010314,0.0
25.8,-0.033472,-0.039123,-0.039060,0.0
26.0,-0.010635,-0.010778,-0.010294,0.0
26.2,-0.026958,-0.025805,-0.025615,0.0
26.4,-0.008668,-0.007812,-0.007848,0.0
26.6,-0.020055,-0.021418,-0.020794,0.0
26.8,-0.028658,-0.029917,-0.029572,0.0
27.0,-0.010356,-0.010791,-0.011854,0.0
27.2,-0.005419,-0.008693,-0.009634,0.0
27.4,-0.017757,-0.021369,-0.020301,0.0
27.6,-0.014006,-0.020040,-0.020475,0.0
27.8,-0.001239,-0.001299,-0.000476,0.0
28.0,-0.013899,-0.012877,-0.013282,0.0
28.2,0.021039,0.019739,0.019615,0.0
28.4,-0.008119,-0.008066,-0.008693,0.0
28.6,0.030956,0.035623,0.034951,0.0
28.8,0.006782,0.006684,0.007184,0.0
29.0,0.013306,0.009256,0.008852,0.0
29.2,-0.003762,-0.006590,-0.006937,0.0
29.4,0.000618,0.000330,0.000378,0.0
29.6,0.019948,0.022294,0.021752,0.0
29.8,0.019607,0.019984,0.019273,0.0
30.0,0.028987,0.028976,0.027848,0.0
30.2,-0.021689,-0.022589,-0.022223,0.0
30.4,-0.012795,-0.012750,-0.013018,0.0
30.6,0.013732,0.012156,0.013642,0.0
30.8,-0.000462,0.001156,0.001599,0.0
31.0,-0.009101,-0.011081,-0.012040,0.0
31.2,-0.018664,-0.021696,-0.021990,0.0
31.4,-0.031140,-0.032356,-0.033622,0.0
31.6,-0.009936,-0.005546,-0.005016,0.0
31.8,-0.037058,-0.039496,-0.038060,0.0
32.0,-0.024097,-0.027360,-0.028082,0.0
32.2,-0.000250,-0.000360,0.000474,0.0
32.4,-0.008607,-0.007607,-0.006969,0.0
32.6,-0.029104,-0.032650,-0.032504,0.0
32.8,-0.047225,-0.048324,-0.048162,0.0
33.0,-0.008974,-0.006449,-0.007269,0.0
33.2,0.002461,-0.000822,0.000109,0.0
33.4,0.030426,0.034142,0.033294,0.0
33.6,-0.011578,-0.011788,-0.010323,0.0
33.8,-0.015733,-0.009643,-0.009317,0.0
34.0,0.025921,0.027635,0.029184,0.0
34.2,0.008701,0.006789,0.005758,0.0
34.4,0.025035,0.026880,0.026758,0.0
34.6,0.001686,0.001521,0.002523,0.0
34.8,0.004429,0.005580,0.005451,0.0
35.0,0.014033,0.018372,0.017590,0.0
35.2,0.015063,0.015575,0.015422,0.0
35.4,0.003275,0.005314,0.004105,0.0
35.6,0.032375,0.032305,0.032577,0.0
35.8,0.003545,0.000077,-0.001028,0.0
36.0,-0.011900,-0.016596,-0.017278,0.0
36.2,-0.039222,-0.043037,-0.041716,0.0
36.4,-0.014059,-0.017546,-0.017904,0.0
36.6,-0.014502,-0.018314,-0.020223,0.0
36.8,0.010039,0.011028,0.011473,0.0
37.0,-0.028738,-0.029677,-0.029609,0.0
37.2,-0.026117,-0.024508,-0.023390,0.0
37.4,-0.012705,-0.011854,-0.011954,0.0
37.6,-0.035405,-0.036676,-0.037161,0.0
37.8,-0.002712,-0.004093,-0.004163,0.0
38.0,-0.019237,-0.020855,-0.021796,0.0
38.2,-0.001539,-0.006247,-0.006333,0.0
38.4,-0.020379,-0.018519,-0.019022,0.0
38.6,-0.004209,-0.001055,-0.001490,0.0
38.8,-0.030694,-0.029062,-0.028595,0.0
39.0,0.001053,0.004097,0.003174,0.0
39.2,0.008089,0.011676,0.013380,0.0
39.4,0.012884,0.013633,0.013694,0.0
39.6,0.013671,0.016099,0.016287,0.0
39.8,0.015761,0.014852,0.013777,0.0
40.0,0.003320,0.001307,0.001280,0.0
40.2,0.032568,0.034912,0.034777,0.0
40.4,0.018093,0.016380,0.016551,0.0
40.6,0.011638,0.007182,0.008481,0.0
40.8,0.012593,0.014932,0.015325,0.0
41.0,-0.013105,-0.010134,-0.011200,0.0
41.2,0.022286,0.023630,0.021771,0.0
41.4,0.005190,0.006418,0.006844,0.0
41.6,-0.013412,-0.014302,-0.013234,0.0
41.8,-0.000750,-0.000655,-0.001535,0.0
42.0,-0.009390,-0.010306,-0.011669,0.0
42.2,-0.007941,-0.008901,-0.008322,0.0
42.4,-0.036660,-0.035734,-0.035583,0.0
42.6,-0.005887,-0.005923,-0.005362,0.0
42.8,-0.022779,-0.018806,-0.018809,0.0
43.0,-0.007784,-0.004957,-0.004565,0.0
43.2,-0.042392,-0.039004,-0.038675,0.0
43.4,-0.036302,-0.034224,-0.033382,0.0
43.6,-0.019851,-0.020579,-0.020482,0.0
43.8,0.004110,0.005719,0.004523,0.0
44.0,-0.004542,-0.008858,-0.008832,0.0
44.2,-0.008917,-0.010194,-0.011324,0.0
44.4,-0.022805,-0.029229,-0.031241,0.0
44.6,-0.007556,-0.006624,-0.007510,0.0
44.8,0.006534,0.003178,0.005107,0.0
45.0,-0.016904,-0.016726,-0.016854,0.0
45.2,0.027518,0.026394,0.026773,0.0
45.4,0.019112,0.017450,0.016735,0.0
45.6,0.041527,0.042460,0.042711,0.0
45.8,-0.015023,-0.017718,-0.016797,0.0
46.0,0.016250,0.016021,0.016492,0.0
46.2,0.004117,0.005243,0.005438,0.0
46.4,0.027549,0.028607,0.029271,0.0
46.6,-0.004167,-0.006398,-0.007967,0.0
46.8,-0.002099,-0.001478,-0.004199,0.0
47.0,0.016303,0.015301,0.015991,0.0
47.2,0.007358,0.005523,0.004989,0.0
47.4,-0.003921,-0.002284,-0.002839,0.0
47.6,-0.015222,-0.011563,-0.011588,0.0
47.8,-0.013145,-0.007760,-0.007799,0.0
48.0,-0.018987,-0.021651,-0.023094,0.0
48.2,-0.023905,-0.020770,-0.019633,0.0
48.4,-0.046699,-0.040735,-0.040795,0.0
48.6,-0.028698,-0.030317,-0.031806,0.0
48.8,-0.014110,-0.016465,-0.016690,0.0
49.0,-0.012184,-0.016142,-0.017180,0.0
49.2,-0.026375,-0.023554,-0.022998,0.0
49.4,-0.022578,-0.019439,-0.020385,0.0
49.6,-0.013285,-0.019383,-0.019035,0.0
49.8,0.001520,0.003435,0.003744,0.0
50.0,0.006608,0.002939,0.003119,0.0
50.2,-0.014566,-0.015459,-0.014971,0.0
50.4,0.026509,0.026685,0.026480,0.0
50.6,-0.010798,-0.015187,-0.014297,0.0
50.8,0.011212,0.009788,0.010285,0.0
51.0,-0.012762,-0.014496,-0.016116,0.0
51.2,0.015687,0.015628,0.013340,0.0
51.4,0.026151,0.030005,0.030427,0.0
51.6,0.012374,0.012271,0.012199,0.0
51.8,0.005491,0.003370,0.002263,0.0
52.0,-0.012850,-0.013828,-0.013650,0.0
52.2,0.024337,0.031837,0.032031,0.0
52.4,0.005394,0.008895,0.009359,0.0
52.6,0.022877,0.019566,0.018659,0.0
52.8,-0.007061,-0.008109,-0.008511,0.0
53.0,-0.020780,-0.019990,-0.018771,0.0
53.2,-0.022504,-0.024765,-0.024268,0.0
53.4,-0.008700,-0.007247,-0.007836,0.0
53.6,-0.020471,-0.019495,-0.018605,0.0
53.8,-0.011342,-0.017052,-0.016822,0.0
54.0,-0.023711,-0.027223,-0.027587,0.0
54.2,-0.020939,-0.020955,-0.023309,0.0
54.4,-0.011962,-0.007394,-0.007044,0.0
54.6,-0.032055,-0.030733,-0.031739,0.0
54.8,-0.004477,-0.007387,-0.007819,0.0
55.0,-0.013366,-0.014230,-0.014654,0.0
55.2,0.003538,0.001774,0.000964,0.0
55.4,-0.041343,-0.040261,-0.039563,0.0
55.6,0.002889,0.000691,0.000319,0.0
55.8,-0.009837,-0.010236,-0.011541,0.0
56.0,0.042714,0.040753,0.040772,0.0
56.2,0.016656,0.017637,0.016954,0.0
56.4,-0.014557,-0.010886,-0.010508,0.0
56.6,0.000762,-0.000021,0.000091,0.0
56.8,0.010781,0.008775,0.009059,0.0
57.0,0.024416,0.027515,0.026209,0.0
57.2,0.025741,0.025865,0.025990,0.0
57.4,0.020696,0.021421,0.021752,0.0
57.6,0.011228,0.010705,0.010276,0.0
57.8,0.010087,0.007920,0.007893,0.0
58.0,-0.020911,-0.019362,-0.018898,0.0
58.2,-0.002806,-0.004990,-0.006393,0.0
58.4,0.011757,0.012027,0.012148,0.0
58.6,0.009922,0.007262,0.007660,0.0
58.8,-0.032978,-0.030742,-0.030201,0.0
59.0,-0.026916,-0.026271,-0.025557,0.0
59.2,-0.019205,-0.017629,-0.018115,0.0
59.4,-0.011090,-0.015100,-0.014514,0.0
59.6,-0.005353,-0.008757,-0.008305,0.0
59.8,-0.046167,-0.046978,-0.047242,0.0
60.0,-0.016115,-0.017548,-0.018915,0.0
60.2,-0.013920,-0.016183,-0.015414,0.0
60.4,-0.010972,-0.011243,-0.011667,0.0
60.6,-0.017609,-0.018077,-0.018679,0.0
60.8,-0.013773,-0.012141,-0.012529,0.0
61.0,0.005338,0.012636,0.013227,0.0
61.2,0.001411,0.002633,0.001317,0.0
61.4,-0.003995,-0.004339,-0.005277,0.0
61.6,-0.017208,-0.021032,-0.020917,0.0
61.8,0.030034,0.030478,0.030674,0.0
62.0,0.019309,0.020850,0.020482,0.0
62.2,0.017360,0.014832,0.015535,0.0
62.4,0.008976,0.010601,0.009581,0.0
62.6,0.026941,0.026688,0.025741,0.0
62.8,-0.001729,0.002430,0.002423,0.0
63.0,0.037576,0.036650,0.034885,0.0
63.2,-0.000897,-0.005686,-0.006709,0.0
63.4,0.020677,0.016961,0.017271,0.0
63.6,-0.016458,-0.017648,-0.015813,0.0
63.8,-0.009154,-0.012425,-0.012285,0.0
64.0,-0.001254,-0.000999,-0.001687,0.0
64.2,-0.006325,-0.004337,-0.004811,0.0
64.4,0.001982,0.003960,0.003705,0.0
64.6,-0.019285,-0.015615,-0.016665,0.0
64.8,-0.009868,-0.010230,-0.008751,0.0
65.0,-0.059061,-0.057171,-0.057188,0.0
65.2,-0.026993,-0.027932,-0.028234,0.0
65.4,-0.023294,-0.021172,-0.020729,0.0
65.6,-0.009994,-0.012189,-0.011477,0.0
65.8,-0.007767,-0.005589,-0.006060,0.0
66.0,-0.013511,-0.009640,-0.011047,0.0
66.2,-0.024529,-0.022388,-0.023411,0.0
66.4,0.001165,-0.000085,-0.001123,0.0
66.6,-0.007026,-0.002216,-0.002141,0.0
66.8,0.006439,0.006698,0.006668,0.0
67.0,-0.015502,-0.017788,-0.017117,0.0
67.2,-0.004532,-0.002356,-0.002338,0.0
67.4,0.013526,0.007456,0.006710,0.0
67.6,0.014366,0.013616,0.011250,0.0
67.8,0.012071,0.015437,0.014838,0.0
68.0,0.004450,0.002420,0.002975,0.0
68.2,0.035360,0.037162,0.037932,0.0
68.4,0.005212,0.001453,0.001554,0.0
68.6,0.002647,0.002319,0.002064,0.0
68.8,0.029481,0.029321,0.029439,0.0
69.0,0.003801,0.003311,0.003357,0.0
69.2,0.027254,0.033515,0.033387,0.0
69.4,-0.018278,-0.017210,-0.015811,0.0
69.6,-0.007773,-0.012320,-0.012294,0.0
69.8,-0.008882,-0.010639,-0.009307,0.0
70.0,-0.009028,-0.010090,-0.009899,0.0
70.2,-0.033113,-0.033618,-0.034472,0.0
70.4,-0.006821,-0.005916,-0.006095,0.0
70.6,-0.016404,-0.019416,-0.020064,0.0
70.8,-0.005681,-0.002731,-0.003256,0.0
71.0,-0.035474,-0.039170,-0.039807,0.0
71.2,-0.026410,-0.028171,-0.028208,0.0
71.4,-0.015340,-0.016534,-0.017814,0.0
71.6,0.000889,-0.001664,-0.002428,0.0
71.8,-0.010203,-0.009394,-0.010310,0.0
72.0,-0.032494,-0.034452,-0.035462,0.0
72.2,0.001962,-0.001077,-0.002992,0.0
72.4,-0.016237,-0.020101,-0.019330,0.0
72.6,0.024229,0.023645,0.024630,0.0
72.8,-0.004424,-0.005877,-0.004425,0.0
73.0,0.024996,0.025952,0.025070,0.0
73.2,0.017312,0.018713,0.019240,0.0
73.4,0.025385,0.026354,0.026056,0.0
73.6,-0.013155,-0.013978,-0.014066,0.0
73.8,0.007361,0.008238,0.009317,0.0
74.0,0.033470,0.033156,0.031856,0.0
74.2,0.027487,0.027619,0.028744,0.0
74.4,0.014667,0.015100,0.013090,0.0
74.6,-0.014533,-0.016157,-0.016665,0.0
74.8,0.002397,0.001950,0.002248,0.0
75.0,-0.004686,-0.006044,-0.007309,0.0
75.2,0.004917,0.002982,0.002105,0.0
75.4,-0.016953,-0.017732,-0.017882,0.0
75.6,-0.001798,-0.001700,-0.000069,0.0
75.8,-0.028616,-0.030434,-0.031309,0.0
76.0,-0.007892,-0.006122,-0.005995,0.0
76.2,-0.014140,-0.020068,-0.020234,0.0
76.4,-0.003680,-0.004154,-0.003983,0.0
76.6,-0.001192,-0.001020,-0.000663,0.0
76.8,-0.029850,-0.029323,-0.028836,0.0
77.0,-0.025007,-0.020231,-0.019879,0.0
77.2,-0.041700,-0.044846,-0.044440,0.0
77.4,0.003740,0.006701,0.006042,0.0
77.6,-0.009116,-0.010560,-0.010028,0.0
77.8,0.011147,0.008292,0.010500,0.0
78.0,-0.004164,-0.005698,-0.004726,0.0
78.2,0.000347,0.001572,0.000638,0.0
78.4,0.015291,0.014234,0.014242,0.0
78.6,0.011512,0.013174,0.014177,0.0
78.8,0.041899,0.043307,0.043309,0.0
79.0,0.021919,0.021166,0.021826,0.0
79.2,0.016288,0.012982,0.012928,0.0
79.4,0.000747,-0.005085,-0.005795,0.0
79.6,0.015783,0.015553,0.015501,0.0
79.8,-0.002175,-0.001531,-0.002027,0.0
80.0,0.017534,0.015074,0.015119,0.0
80.2,-0.009166,-0.007576,-0.007801,0.0
80.4,0.012503,0.016807,0.017084,0.0
80.6,-0.021421,-0.021677,-0.020051,0.0
80.8,-0.008641,-0.006649,-0.005273,0.0
81.0,-0.004345,-0.004593,-0.006680,0.0
81.2,-0.004106,-0.000421,0.001401,0.0
81.4,0.003636,0.004472,0.004764,0.0
81.6,-0.041709,-0.039876,-0.039025,0.0
81.8,-0.013800,-0.010949,-0.010342,0.0
82.0,-0.035741,-0.037751,-0.037822,0.0
82.2,0.008029,0.005406,0.004486,0.0
82.4,-0.026306,-0.028159,-0.027962,0.0
82.6,-0.011955,-0.011973,-0.010800,0.0
82.8,-0.028693,-0.028997,-0.028350,0.0
83.0,0.002879,0.003333,0.003340,0.0
83.2,-0.016761,-0.015235,-0.017668,0.0
83.4,-0.001928,-0.004212,-0.003149,0.0
83.6,0.006633,0.006407,0.007062,0.0
83.8,0.017240,0.017361,0.016348,0.0
84.0,-0.000821,-0.002165,-0.001564,0.0
84.2,-0.010669,-0.011370,-0.008408,0.0
84.4,0.008927,0.006248,0.006474,0.0
84.6,0.038388,0.037987,0.037668,0.0
84.8,0.038768,0.039294,0.040212,0.0
85.0,0.010165,0.010650,0.010885,0.0
85.2,0.011487,0.013176,0.013216,0.0
85.4,0.000326,0.002310,0.003536,0.0
85.6,0.013102,0.011988,0.012569,0.0
85.8,-0.001369,-0.001846,-0.000467,0.0
86.0,0.006260,0.007317,0.007548,0.0
86.2,0.018297,0.019348,0.018132,0.0
86.4,-0.015428,-0.016276,-0.017488,0.0
86.6,-0.003369,-0.004168,-0.003680,0.0
86.8,-0.039326,-0.036249,-0.036865,0.0
87.0,-0.003620,-0.003378,-0.003725,0.0
87.2,-0.025906,-0.026064,-0.026163,0.0
87.4,-0.017942,-0.017428,-0.017104,0.0
87.6,-0.034523,-0.034978,-0.036500,0.0
87.8,-0.025853,-0.029936,-0.028879,0.0
88.0,-0.004368,-0.006725,-0.007400,0.0
88.2,-0.013579,-0.017854,-0.017938,0.0
88.4,-0.011226,-0.008747,-0.008645,0.0
88.6,-0.015945,-0.014461,-0.014143,0.0
88.8,-0.005218,-0.003996,-0.005531,0.0
89.0,-0.011306,-0.011950,-0.013574,0.0
89.2,0.008772,0.006266,0.006299,0.0
89.4,0.009305,0.012351,0.012323,0.0
89.6,0.038127,0.039346,0.041137,0.0
89.8,-0.005718,-0.004124,-0.004022,0.0
90.0,0.019593,0.021794,0.022947,0.0
90.2,-0.005548,-0.005257,-0.005104,0.0
90.4,0.036648,0.040248,0.039719,0.0
90.6,0.014379,0.020074,0.020467,0.0
90.8,0.018692,0.019402,0.018986,0.0
91.0,0.011504,0.008774,0.008357,0.0
91.2,0.000409,-0.001899,-0.003061,0.0
91.4,0.014220,0.013328,0.012970,0.0
91.6,-0.007832,-0.008103,-0.007647,0.0
91.8,0.006202,0.005956,0.005286,0.0
92.0,-0.004375,0.001424,-0.001854,0.0
92.2,-0.002372,-0.004392,-0.005918,0.0
92.4,-0.018163,-0.015422,-0.016081,0.0
92.6,-0.016296,-0.014532,-0.012064,0.0
92.8,-0.027355,-0.029942,-0.030233,0.0
93.0,-0.008078,-0.011799,-0.012477,0.0
93.2,-0.016155,-0.018575,-0.018293,0.0
93.4,-0.001592,-0.000986,-0.000035,0.0
93.6,-0.016560,-0.013297,-0.013679,0.0
93.8,-0.020848,-0.017842,-0.017802,0.0
94.0,-0.021280,-0.021340,-0.020663,0.0
94.2,-0.017717,-0.016676,-0.016226,0.0
94.4,0.012123,0.008630,0.009359,0.0
94.6,-0.007878,-0.004856,-0.004590,0.0
94.8,0.017756,0.019939,0.020685,0.0
95.0,0.000982,0.003191,0.002525,0.0
95.2,0.025102,0.022966,0.023109,0.0
95.4,0.012211,0.012722,0.012879,0.0
95.6,0.009217,0.011445,0.011234,0.0
95.8,0.023494,0.025036,0.024847,0.0
96.0,0.002071,0.000060,-0.000005,0.0
96.2,0.009837,0.010117,0.009589,0.0
96.4,-0.008765,-0.009692,-0.010139,0.0
96.6,0.021969,0.025490,0.024648,0.0
96.8,0.017291,0.016417,0.016958,0.0
97.0,0.021278,0.021523,0.020891,0.0
97.2,-0.007425,-0.004679,-0.005234,0.0
97.4,-0.003776,-0.007921,-0.007226,0.0
97.6,-0.019295,-0.022573,-0.023665,0.0
97.8,0.013491,0.010680,0.009090,0.0
98.0,-0.018986,-0.019222,-0.017882,0.0
98.2,-0.003163,-0.002720,-0.002831,0.0
98.4,-0.020609,-0.016415,-0.015203,0.0
98.6,-0.031130,-0.027393,-0.028671,0.0
98.8,-0.022307,-0.020802,-0.020817,0.0
99.0,-0.049266,-0.050294,-0.048440,0.0
99.2,0.018698,0.020155,0.018586,0.0
99.4,-0.009876,-0.011290,-0.010702,0.0
99.6,0.001820,0.002690,0.001574,0.0
99.8,-0.043161,-0.046121,-0.044699,0.0
100.0,0.006883,0.009189,0.009392,0.0
100.2,0.015154,0.022304,0.021613,0.0
100.4,0.011039,0.011181,0.009876,0.0
100.6,0.004871,0.007137,0.007419,0.0
100.8,-0.001215,-0.000624,-0.000357,0.0
101.0,0.025493,0.028043,0.027580,0.0
101.2,0.008337,0.007189,0.006178,0.0
101.4,0.022012,0.020429,0.020498,0.0
101.6,0.019747,0.015229,0.015654,0.0
101.8,0.029889,0.028878,0.027584,0.0
102.0,0.004023,0.003172,0.004206,0.0
102.2,0.007048,0.006542,0.005622,0.0
102.4,-0.024967,-0.028880,-0.028963,0.0
102.6,0.017993,0.020432,0.021936,0.0
102.8,0.004201,0.004078,0.003613,0.0
103.0,0.006523,0.004000,0.003549,0.0
103.2,-0.028854,-0.026183,-0.026330,0.0
103.4,-0.022491,-0.027185,-0.025443,0.0
103.6,-0.008654,-0.010323,-0.010604,0.0
103.8,-0.025648,-0.027183,-0.026866,0.0
104.0,-0.010129,-0.008514,-0.007903,0.0
104.2,-0.035962,-0.040674,-0.040198,0.0
104.4,-0.007133,-0.005063,-0.005568,0.0
104.6,-0.026834,-0.024267,-0.023507,0.0
104.8,-0.017872,-0.020580,-0.020615,0.0
105.0,0.006264,0.005939,0.005205,0.0
105.2,0.005601,0.003546,0.001989,0.0
105.4,0.010605,0.007089,0.006892,0.0
105.6,-0.015352,-0.020063,-0.020076,0.0
105.8,-0.009086,-0.010370,-0.009544,0.0
106.0,-0.013514,-0.017994,-0.018832,0.0
106.2,0.016448,0.022338,0.023452,0.0
106.4,0.004053,-0.000949,-0.000958,0.0
106.6,0.036627,0.032413,0.031796,0.0
106.8,0.003604,0.002724,0.002143,0.0
107.0,0.016668,0.019448,0.019892,0.0
107.2,0.009384,0.005651,0.004288,0.0
107.4,0.046704,0.042999,0.043027,0.0
107.6,0.011794,0.009155,0.010187,0.0
107.8,0.009251,0.008583,0.006398,0.0
108.0,0.000531,0.003869,0.003969,0.0
108.2,-0.006147,-0.003391,-0.005494,0.0
108.4,0.016954,0.019217,0.018451,0.0
108.6,-0.010808,-0.012969,-0.012876,0.0
108.8,0.009966,0.014714,0.014394,0.0
109.0,-0.028031,-0.025623,-0.025322,0.0
109.2,-0.020761,-0.019891,-0.021899,0.0
109.4,-0.034439,-0.032910,-0.033715,0.0
109.6,-0.002070,-0.002428,-0.001761,0.0
109.8,-0.018869,-0.016940,-0.015916,0.0
110.0,0.002670,0.001858,0.003309,0.0
110.2,-0.029048,-0.028149,-0.029357,0.0
110.4,-0.021289,-0.022288,-0.021572,0.0
110.6,-0.019647,-0.022164,-0.021882,0.0
110.8,-0.002205,-0.003991,-0.004109,0.0
111.0,-0.001304,-0.002100,-0.002125,0.0
111.2,-0.003314,-0.004299,-0.003723,0.0
111.4,0.015110,0.017151,0.016317,0.0
111.6,0.008328,0.007665,0.007103,0.0
111.8,0.009948,0.010807,0.009922,0.0
112.0,-0.007064,-0.008937,-0.009602,0.0
112.2,0.035884,0.036780,0.036895,0.0
112.4,0.030450,0.028007,0.026654,0.0
112.6,0.014749,0.015724,0.015666,0.0
112.8,0.003453,0.005853,0.005758,0.0
113.0,0.002305,-0.001359,-0.002835,0.0
113.2,0.025861,0.026111,0.025629,0.0
113.4,0.007971,0.010099,0.010082,0.0
113.6,0.018174,0.013912,0.013366,0.0
113.8,-0.008365,-0.011202,-0.010248,0.0
114.0,0.018629,0.016422,0.015806,0.0
